year,wave,st,sub_reg,mode_fx,area_x,species,Trips,SE,PSE
2019,4,51,5,5,1,spanish mackerel,557.8789910738998,213.1674986153297,38.2
2019,4,51,5,5,2,spanish mackerel,14.522865836,14.522865836,100
2019,4,51,5,5,5,spanish mackerel,1653.5097699960002,1563.2937809847556,94.5
2019,4,51,5,7,1,spanish mackerel,5755.421823400002,2413.064728103465,41.9
2019,4,51,5,7,2,spanish mackerel,1491.06936877,957.629828700246,64.2
2019,4,51,5,7,5,spanish mackerel,33349.52992097001,8282.386713338954,24.8
2019,5,24,5,5,5,spanish mackerel,367.849431836,367.84943183599995,100
2019,5,24,5,7,5,spanish mackerel,18151.039628322,9438.441491299498,52
2019,5,34,5,7,2,spanish mackerel,1620.4489238400001,1196.329636926973,73.8
2019,5,51,5,3,5,spanish mackerel,4594.3815352,4594.3815352,100
2019,5,51,5,5,1,spanish mackerel,162.4471301095,79.98869353337724,49.2
2019,5,51,5,5,2,spanish mackerel,333.723469185,333.723469185,100
2019,5,51,5,7,1,spanish mackerel,554.46018724,554.4601872400001,100
2019,5,51,5,7,5,spanish mackerel,8159.02852781,4902.400261916626,60.1
2020,3,51,5,3,1,spanish mackerel,9921.71357896,6417.480493384589,64.7
2020,3,51,5,3,5,spanish mackerel,2608.1427443,2608.1427443000007,100
2020,3,51,5,5,1,spanish mackerel,108.17788564519999,52.71166407333806,48.7
2020,3,51,5,5,2,spanish mackerel,33.4011659795,33.4011659795,100
2020,3,51,5,7,1,spanish mackerel,7411.111094515999,4940.2839228513,66.7
2020,3,51,5,7,5,spanish mackerel,904.129987142,478.83373416479,53
2020,4,10,5,3,5,spanish mackerel,652.62005981,652.6200598100005,100
2020,4,10,5,5,2,spanish mackerel,24.6968050636,24.696805063600003,100
2020,4,10,5,7,2,spanish mackerel,688.33191132,688.3319113199999,100
2020,4,24,5,4,5,spanish mackerel,107.427704512,72.24838870446666,67.3
2020,4,24,5,5,5,spanish mackerel,11260.092783666996,8991.59935422895,79.9
2020,4,24,5,7,5,spanish mackerel,48666.87320826999,17467.288257411943,35.9
2020,4,34,5,3,1,spanish mackerel,86209.18873499999,61338.089101503036,71.2
2020,4,36,5,3,5,spanish mackerel,1968.14761029,1374.3185970795075,69.8
2020,4,36,5,7,2,spanish mackerel,4175.9814647,4175.981464700006,100
2020,4,51,5,3,1,spanish mackerel,18371.66637372,14148.307658904489,77
2020,4,51,5,3,5,spanish mackerel,6272.4948376,6272.4948376,100
2020,4,51,5,5,1,spanish mackerel,462.7362610330003,152.13814326493383,32.9
2020,4,51,5,5,2,spanish mackerel,10.411353468,7.390982435427354,71
2020,4,51,5,5,5,spanish mackerel,392.242772904,392.242772904,100
2020,4,51,5,7,1,spanish mackerel,9255.13049449,4004.608434297535,43.3
2020,4,51,5,7,2,spanish mackerel,4648.81394905,3727.3429343478947,80.2
2020,4,51,5,7,5,spanish mackerel,36365.520149432006,13042.971815733892,35.9
2020,5,24,5,7,5,spanish mackerel,30659.77177691,21866.326886032653,71.3
2020,5,51,5,3,1,spanish mackerel,1394.356169,1394.356169,100
2020,5,51,5,5,1,spanish mackerel,62.73750766999999,0,0
2020,5,51,5,5,2,spanish mackerel,806.0477776,806.0477775999999,100
2020,5,51,5,5,5,spanish mackerel,243.61267204599994,187.91546482820377,77.1
2020,5,51,5,7,1,spanish mackerel,576.11751038,576.1175103799997,100
2020,5,51,5,7,5,spanish mackerel,865.6182979299999,634.6563257205449,73.3
2020,6,51,5,7,5,spanish mackerel,528.06609448,528.0660944799997,100
2021,3,10,5,5,5,spanish mackerel,21.222314893200004,21.222314893200007,100
2021,3,34,5,3,5,spanish mackerel,2073.2202947,2073.2202947,100
2021,3,51,5,3,5,spanish mackerel,6388.06733,6388.067330000001,100
2021,3,51,5,5,1,spanish mackerel,425.87846677100003,226.43646303343618,53.2
2021,3,51,5,5,5,spanish mackerel,524.3189447,524.3189447,100
2021,3,51,5,7,1,spanish mackerel,1751.41609238,1282.9919061673268,73.3
2021,3,51,5,7,2,spanish mackerel,934.2714825,934.2714824999999,100
2021,3,51,5,7,5,spanish mackerel,1943.8271245300002,1412.7086108652813,72.7
2021,4,10,5,7,2,spanish mackerel,392.07715046,392.07715045999987,100
2021,4,24,5,5,2,spanish mackerel,698.32466508,698.32466508,100
2021,4,24,5,5,5,spanish mackerel,7281.189411360001,4140.095233264293,56.9
2021,4,24,5,7,1,spanish mackerel,1461.8196659,1461.8196659000002,100
2021,4,24,5,7,5,spanish mackerel,31990.10917674,9463.900960472129,29.6
2021,4,34,5,3,5,spanish mackerel,32088.807049999996,32088.807050000003,100
2021,4,34,5,5,1,spanish mackerel,429.56876010999997,429.5687601099999,100
2021,4,34,5,7,2,spanish mackerel,3752.6447802,3752.6447802000007,100
2021,4,51,5,3,1,spanish mackerel,10696.042687,10696.042687,100
2021,4,51,5,5,1,spanish mackerel,192.16830220420007,81.01360451251027,42.2
2021,4,51,5,5,2,spanish mackerel,245.60431860000003,245.60431859999997,100
2021,4,51,5,5,5,spanish mackerel,738.391587695,523.8962431194874,71
2021,4,51,5,7,1,spanish mackerel,17427.088583169996,7588.505901664604,43.5
2021,4,51,5,7,2,spanish mackerel,4189.502491130001,2974.9242993251273,71
2021,4,51,5,7,5,spanish mackerel,55749.18071758,18463.41495290255,33.1
2021,5,24,5,5,5,spanish mackerel,403.577250884,403.57725088399997,100
2021,5,24,5,7,5,spanish mackerel,11657.239230640003,9647.811893611839,82.8
2021,5,51,5,3,1,spanish mackerel,21891.22605,21891.226049999997,100
2021,5,51,5,5,1,spanish mackerel,131.08852986690002,66.11888477358518,50.4
2021,5,51,5,5,5,spanish mackerel,1277.440291,0,0
2021,5,51,5,7,2,spanish mackerel,1305.47031858,1305.4703185800004,100
2021,5,51,5,7,5,spanish mackerel,15292.38640409,13375.129475490226,87.5
2022,3,10,5,7,2,spanish mackerel,4052.9604899999995,4052.9604900000004,100
2022,3,51,5,3,1,spanish mackerel,43575.224467,43575.22446699999,100
2022,3,51,5,5,2,spanish mackerel,532.670186867,532.6701868669999,100
2022,3,51,5,7,5,spanish mackerel,5528.137814600001,3919.5585172848537,70.9
2022,4,24,5,5,5,spanish mackerel,3910.94290381,3009.5643174696474,77
2022,4,24,5,7,5,spanish mackerel,24210.448073980002,8999.726546693018,37.2
2022,4,34,5,3,1,spanish mackerel,11069.2976701,8889.41659037419,80.3
2022,4,34,5,3,5,spanish mackerel,3797.3460111000004,3797.3460111,100
2022,4,51,5,3,1,spanish mackerel,5417.1930566,5417.193056600001,100
2022,4,51,5,3,5,spanish mackerel,105000.7344041,74731.42029170197,71.2
2022,4,51,5,5,1,spanish mackerel,888.608506854,335.4617280951061,37.8
2022,4,51,5,5,2,spanish mackerel,24.70035232,24.70035232,100
2022,4,51,5,7,1,spanish mackerel,4341.6824457,4341.682445700003,100
2022,4,51,5,7,2,spanish mackerel,378.05517721,378.0551772099999,100
2022,4,51,5,7,5,spanish mackerel,64304.69029809999,27209.496567006227,42.3
2022,5,24,5,5,5,spanish mackerel,1488.03969672,1488.03969672,100
2022,5,24,5,7,5,spanish mackerel,29918.528282189996,18731.80170190461,62.6
2022,5,51,5,5,1,spanish mackerel,448.56599575900003,378.795901365,84.4
2022,5,51,5,5,5,spanish mackerel,1273.72522282,762.2351473199999,59.8
2022,5,51,5,7,5,spanish mackerel,1678.7193534400003,1091.46463357566,65
2023,3,51,5,3,5,spanish mackerel,27408.728572999993,13517.597645521495,49.3
2023,3,51,5,5,1,spanish mackerel,1596.128078579,589.7742585439314,37
2023,3,51,5,5,5,spanish mackerel,949.2109703599999,0,0
2023,3,51,5,7,1,spanish mackerel,605.68723654,605.6872365400002,100
2023,3,51,5,7,2,spanish mackerel,7373.587490400001,7373.587490400003,100
2023,3,51,5,7,5,spanish mackerel,45188.278848489994,32709.753490955285,72.4
2023,4,10,5,7,1,spanish mackerel,873.3119899,873.3119898999995,100
2023,4,10,5,7,2,spanish mackerel,2094.12912805,1820.220626305836,86.9
2023,4,24,5,5,2,spanish mackerel,1385.754083274,1056.5682948528388,76.2
2023,4,24,5,7,1,spanish mackerel,1154.54657306,1154.5465730600001,100
2023,4,24,5,7,2,spanish mackerel,1957.9178049999998,1957.917805,100
2023,4,24,5,7,5,spanish mackerel,21560.185103190004,7356.8090667014185,34.1
2023,4,34,5,3,1,spanish mackerel,20840.647286,20840.647285999996,100
2023,4,34,5,3,5,spanish mackerel,5685.220961,5685.220961000001,100
2023,4,34,5,7,1,spanish mackerel,1209.18380594,1209.183805940001,100
2023,4,34,5,7,2,spanish mackerel,3491.3878603999997,3491.387860399998,100
2023,4,51,5,3,1,spanish mackerel,15557.1988148,15557.198814799998,100
2023,4,51,5,5,1,spanish mackerel,1958.1647470696003,1047.1215338715233,53.5
2023,4,51,5,5,2,spanish mackerel,233.32146865099998,186.047685457958,79.7
2023,4,51,5,5,5,spanish mackerel,1312.632488189,252.82474956432358,19.3
2023,4,51,5,7,1,spanish mackerel,6017.36332794,4009.648283804161,66.6
2023,4,51,5,7,5,spanish mackerel,38661.451194290006,9221.373647891785,23.9
2023,5,24,5,5,5,spanish mackerel,808.7469363,808.7469362999999,100
2023,5,24,5,7,5,spanish mackerel,5027.4381179,5027.438117899999,100
2023,5,34,5,3,5,spanish mackerel,2071.8684762,2071.8684762,100
2023,5,34,5,7,2,spanish mackerel,6080.151835500001,5575.248006733951,91.7
2023,5,51,5,3,1,spanish mackerel,8102.3789406,8102.378940599999,100
2023,5,51,5,5,1,spanish mackerel,372.947475377,236.80629256891774,63.5
2023,5,51,5,5,5,spanish mackerel,2385.9713346,2385.9713346000003,100
2023,5,51,5,7,2,spanish mackerel,835.8196440499999,835.8196440499999,100
2023,5,51,5,7,5,spanish mackerel,4658.206152000001,3385.216890582023,72.7
2024,3,51,5,3,1,spanish mackerel,15508.792189599997,15508.792189599997,100
2024,3,51,5,3,5,spanish mackerel,9576.4357399,9576.435739900004,100
2024,3,51,5,5,1,spanish mackerel,142.24793562370002,88.09603791514115,61.9
2024,3,51,5,7,1,spanish mackerel,1807.05705442,1271.9903170296911,70.4
2024,3,51,5,7,5,spanish mackerel,9381.774002049999,5281.976094247584,56.3
2024,4,24,5,7,5,spanish mackerel,15101.39260452,5147.7900473926175,34.1
2024,4,36,5,3,5,spanish mackerel,2767.7864589,2767.7864588999983,100
2024,4,51,5,3,1,spanish mackerel,16858.5911702,13406.19502734048,79.5
2024,4,51,5,3,5,spanish mackerel,34283.3304223,22930.7708615782,66.9
2024,4,51,5,4,5,spanish mackerel,10.480580891,10.480580890999999,100
2024,4,51,5,5,1,spanish mackerel,986.6141922302004,71.07319828640266,7.2
2024,4,51,5,5,2,spanish mackerel,980.3826343200001,980.3826343200002,100
2024,4,51,5,5,5,spanish mackerel,919.9507242569999,448.57358926699993,48.8
2024,4,51,5,7,1,spanish mackerel,7052.53559785,3765.749105128462,53.4
2024,4,51,5,7,5,spanish mackerel,34177.67591069,13003.90295549022,38
2024,5,24,5,7,5,spanish mackerel,2362.50378206,1903.400715588502,80.6
2024,5,36,5,3,5,spanish mackerel,4345.24509964,3820.38668781293,87.9
2024,6,51,5,7,5,spanish mackerel,782.08856759,782.0885675900001,100
2000,2,10,5,3,1,striped bass,1597.3178536,1597.3178535999998,100
2000,2,10,5,3,5,striped bass,35128.33313436,7625.008565717532,21.7
2000,2,10,5,6,1,striped bass,30.4232804556,21.896078795983044,72
2000,2,10,5,6,2,striped bass,164.1069401698,108.24321288552598,66
2000,2,10,5,6,5,striped bass,135.26682894010003,81.18658461777825,60
2000,2,10,5,7,5,striped bass,42732.98119190999,8659.319605750672,20.3
2000,2,24,5,3,5,striped bass,23540.403873100004,11444.113938017626,48.6
2000,2,24,5,7,5,striped bass,116984.53841549,55526.08705398968,47.5
2000,2,34,5,3,1,striped bass,177077.63519929998,63665.19362496791,36
2000,2,34,5,3,5,striped bass,35096.617896,35096.617896,100
2000,2,34,5,6,1,striped bass,4378.0925544,4378.092554400001,100
2000,2,34,5,6,5,striped bass,3342.0245954,3342.0245954,100
2000,2,34,5,7,1,striped bass,65678.537388,65678.537388,100
2000,2,34,5,7,5,striped bass,102038.37838699999,68189.13956237063,66.8
2000,2,36,5,3,5,striped bass,36182.813577,21556.938110406958,59.6
2000,2,36,5,7,5,striped bass,28312.3926465,12671.253978385561,44.8
2000,2,51,5,6,1,striped bass,34.135159457,34.13515945700001,100
2000,2,51,5,7,1,striped bass,13233.336306740002,4155.710796984559,31.4
2000,2,51,5,7,5,striped bass,7874.476389699999,4213.626668643279,53.5
2000,3,10,5,3,1,striped bass,13004.538026499999,7802.722815899999,60
2000,3,10,5,3,5,striped bass,18613.061828500002,8568.667368593393,46
2000,3,10,5,6,2,striped bass,109.51991504000001,109.51991504000003,100
2000,3,10,5,6,5,striped bass,401.637069,401.63706900000005,100
2000,3,10,5,7,2,striped bass,1209.48989964,1209.4898996400004,100
2000,3,10,5,7,5,striped bass,8600.42544462,3152.8469939339666,36.7
2000,3,24,5,3,5,striped bass,99014.29937670002,44553.8993488473,45
2000,3,24,5,6,5,striped bass,7597.6289353500015,1395.3737730804016,18.4
2000,3,24,5,7,5,striped bass,206380.63545696993,43278.366222516794,21
2000,3,34,5,3,1,striped bass,109419.05450970001,84007.78231401276,76.8
2000,3,34,5,3,5,striped bass,99458.14672399999,49041.069897437046,49.3
2000,3,34,5,6,1,striped bass,547.11060971,547.1106097099998,100
2000,3,34,5,7,1,striped bass,68312.8741203,23199.085918274734,34
2000,3,34,5,7,2,striped bass,45886.021241400005,21593.265182656054,47.1
2000,3,34,5,7,5,striped bass,35849.4141695,17184.723973191572,47.9
2000,3,36,5,3,1,striped bass,79607.06296919998,34652.457804154925,43.5
2000,3,36,5,3,5,striped bass,125854.56146,68975.43371271274,54.8
2000,3,36,5,6,1,striped bass,33165.472669669995,14449.853224423647,43.6
2000,3,36,5,7,1,striped bass,90139.76027929998,43577.992351842084,48.3
2000,3,36,5,7,5,striped bass,196408.70979870006,58648.03464891081,29.9
2000,3,51,5,3,1,striped bass,8188.165356,8188.165356,100
2000,3,51,5,3,5,striped bass,8418.453889100001,6149.683992316914,73.1
2000,3,51,5,7,5,striped bass,38884.3023238,24635.728114160578,63.4
2000,4,10,5,3,5,striped bass,18049.9666386,6796.792103511118,37.7
2000,4,10,5,7,1,striped bass,1067.5762916,1067.5762916000003,100
2000,4,10,5,7,5,striped bass,7205.483702809999,4101.988703194529,56.9
2000,4,24,5,3,5,striped bass,27202.7569469,14283.733373421175,52.5
2000,4,24,5,6,5,striped bass,11211.264338500001,11211.2643385,100
2000,4,24,5,7,5,striped bass,175136.11923239965,34524.2641298022,19.7
2000,4,34,5,3,1,striped bass,76798.60871140001,47161.6303988959,61.4
2000,4,34,5,7,1,striped bass,14153.558212799999,12028.211585639763,85
2000,4,34,5,7,2,striped bass,6923.560051799999,6923.560051799995,100
2000,4,34,5,7,5,striped bass,31687.1168422,15143.792001493319,47.8
2000,4,36,5,3,1,striped bass,51512.0681582,19292.71260853014,37.5
2000,4,36,5,3,5,striped bass,89563.8769504,63785.664336757174,71.2
2000,4,36,5,6,1,striped bass,36624.918960414,13462.89705461727,36.8
2000,4,36,5,6,2,striped bass,12588.19447928,12588.19447928,100
2000,4,36,5,7,1,striped bass,138905.28268839995,41615.8599035973,30
2000,4,36,5,7,5,striped bass,88153.89600719999,30547.621077530315,34.7
2000,4,51,5,3,1,striped bass,6743.0403688,6743.040368800001,100
2000,5,10,5,3,1,striped bass,13333.8265364,6890.761990368055,51.7
2000,5,10,5,3,5,striped bass,40022.610229100006,12827.084434985194,32
2000,5,10,5,6,1,striped bass,127.15798712,127.15798712000002,100
2000,5,10,5,6,2,striped bass,83.787145342,83.78714534200002,100
2000,5,10,5,6,5,striped bass,236.777095344,159.09732010984172,67.2
2000,5,10,5,7,1,striped bass,4184.3416830999995,3024.704000353772,72.3
2000,5,10,5,7,5,striped bass,21917.95383723,5990.466196602878,27.3
2000,5,24,5,3,1,striped bass,6094.627590099999,2826.9586280728518,46.4
2000,5,24,5,3,5,striped bass,82186.39302450001,40080.69144779652,48.8
2000,5,24,5,6,5,striped bass,10017.44841242,2105.559977942783,21
2000,5,24,5,7,5,striped bass,340553.77999123017,53439.46810073406,15.7
2000,5,34,5,3,1,striped bass,224538.80423339995,96825.77251278974,43.1
2000,5,34,5,3,5,striped bass,10433.228947,10433.228946999998,100
2000,5,34,5,7,1,striped bass,187113.84884459994,46162.65195258257,24.7
2000,5,34,5,7,2,striped bass,44207.79407740001,25681.99548875925,58.1
2000,5,34,5,7,5,striped bass,94517.2013428,28962.52130641073,30.6
2000,5,36,5,3,1,striped bass,315242.30682589975,76850.90808274019,24.4
2000,5,36,5,3,5,striped bass,100076.8741057,56046.00136329604,56
2000,5,36,5,6,1,striped bass,24744.39813416,14924.749296798838,60.3
2000,5,36,5,6,5,striped bass,8494.952207155999,8350.10314432808,98.3
2000,5,36,5,7,1,striped bass,311524.64701269986,76631.1366674512,24.6
2000,5,36,5,7,2,striped bass,5037.4152202,5037.4152202,100
2000,5,36,5,7,5,striped bass,78965.7934361,33597.63538870851,42.5
2000,5,51,5,3,1,striped bass,6527.0226508,6527.022650799999,100
2000,5,51,5,3,5,striped bass,91896.45934949999,20791.195774378077,22.6
2000,5,51,5,6,5,striped bass,330.05178488999996,330.05178489,100
2000,5,51,5,7,1,striped bass,1727.4901894199998,1080.9667891431407,62.6
2000,5,51,5,7,2,striped bass,3732.41824416,2568.8264117875196,68.8
2000,5,51,5,7,5,striped bass,138851.26401999994,46052.72809382646,33.2
2000,6,10,5,3,1,striped bass,10162.247924,5965.960754114729,58.7
2000,6,10,5,3,5,striped bass,76703.52758240001,16259.846744107961,21.2
2000,6,10,5,6,1,striped bass,714.9342238180998,267.0629150704391,37.4
2000,6,10,5,6,2,striped bass,799.0175889780002,350.74177782681,43.9
2000,6,10,5,6,5,striped bass,1411.8218147822004,597.4101735988603,42.3
2000,6,10,5,7,1,striped bass,27917.307187830003,7661.067105242309,27.4
2000,6,10,5,7,2,striped bass,1129.48547945,888.3203084976823,78.6
2000,6,10,5,7,5,striped bass,36302.28041355001,6362.293358559181,17.5
2000,6,24,5,3,1,striped bass,8118.358374899999,4290.3969704479305,52.8
2000,6,24,5,3,5,striped bass,59034.852291400006,27073.207561027353,45.9
2000,6,24,5,6,5,striped bass,4759.439227835998,979.1556380044341,20.6
2000,6,24,5,7,5,striped bass,295803.10993129964,35659.45141797542,12.1
2000,6,34,5,3,1,striped bass,633289.0902494998,167072.28814520556,26.4
2000,6,34,5,3,5,striped bass,130410.719624,107502.46551983789,82.4
2000,6,34,5,6,1,striped bass,27625.94831115001,6918.557803779016,25
2000,6,34,5,7,1,striped bass,332877.32731569995,91980.6543610701,27.6
2000,6,34,5,7,2,striped bass,41346.695304,41346.69530400001,100
2000,6,34,5,7,5,striped bass,76735.02401349999,49044.64975350827,63.9
2000,6,36,5,3,1,striped bass,219925.79568259997,99017.71517196934,45
2000,6,36,5,3,5,striped bass,140708.19559700004,73888.65687629372,52.5
2000,6,36,5,6,1,striped bass,11183.459060614397,5561.356200898842,49.7
2000,6,36,5,6,2,striped bass,638.73879936,638.73879936,100
2000,6,36,5,6,5,striped bass,38.731757466,38.73175746600001,100
2000,6,36,5,7,1,striped bass,161973.60041910002,48257.25758435299,29.8
2000,6,36,5,7,5,striped bass,150318.9103213999,45849.93556773838,30.5
2000,6,51,5,3,1,striped bass,14670.0223323,14670.022332299997,100
2000,6,51,5,3,5,striped bass,223403.68306010027,34564.90358721138,15.5
2000,6,51,5,6,1,striped bass,260.29742202,260.29742202,100
2000,6,51,5,6,2,striped bass,4782.0094627,4782.009462700002,100
2000,6,51,5,6,5,striped bass,2012.6186551279998,1389.314468891209,69
2000,6,51,5,7,1,striped bass,19149.357413709997,7516.630171202436,39.3
2000,6,51,5,7,2,striped bass,13399.1201162,5708.061017070395,42.6
2000,6,51,5,7,5,striped bass,545541.5156146996,70773.23478329598,13
2001,2,10,5,3,5,striped bass,56258.07074545996,12282.626585856915,21.8
2001,2,10,5,6,2,striped bass,106.76669111300001,93.42661000388794,87.5
2001,2,10,5,6,5,striped bass,1.6791385683999998,1.6791385683999998,100
2001,2,10,5,7,5,striped bass,38189.06556426003,5972.488383369524,15.6
2001,2,24,5,3,5,striped bass,26453.6791908,26453.6791908,100
2001,2,24,5,6,5,striped bass,3233.220063877002,404.4277678361284,12.5
2001,2,24,5,7,1,striped bass,21.0774298648,21.0774298648,100
2001,2,24,5,7,5,striped bass,165452.19332703995,60577.37022530243,36.6
2001,2,34,5,3,1,striped bass,387808.08497329993,128493.24378276717,33.1
2001,2,34,5,3,5,striped bass,327694.1498159999,121589.51986692897,37.1
2001,2,34,5,6,1,striped bass,12864.969473000006,5080.250432741494,39.5
2001,2,34,5,7,1,striped bass,31525.156158,13554.992868372527,43
2001,2,34,5,7,5,striped bass,53205.0701031,22272.39801789882,41.9
2001,2,36,5,3,1,striped bass,2144.7754605,2144.7754604999986,100
2001,2,36,5,3,5,striped bass,22627.2094188,15372.161743012515,67.9
2001,2,36,5,7,5,striped bass,1199.6747601,1199.6747601,100
2001,2,51,5,7,1,striped bass,7247.237000570003,2604.560166937612,35.9
2001,2,51,5,7,2,striped bass,3702.24594233,2619.822916728916,70.8
2001,2,51,5,7,5,striped bass,5495.2175341,5495.2175341,100
2001,3,10,5,3,1,striped bass,10114.028892999999,5478.140423685834,54.2
