PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,200565108411wd,1611420051109577,2005,5,10,1,10,5,77,6,4,1,1,5,0,15,1,1,1,0,1,0,1,16,2,1611420051109014,5,6,1,1,0,8,Y,1,1611420051109,6,11,wd,1611420051109001,1,1,0,KENT,1542,,1,1,8,1,1,,20060403,1,6,,1,,,8835020102,,4.5170289418,200565108411wd,,0,1611420051109014,8,19904,03/03/2025
,STRIPED BASS,200565108411wd,1611420051109577,2005,5,34,31,10,5,77,6,4,1,1,5,0,10,4,1,1,0,2,0,1,16,2,1611420051109015,5,6,1,1,0,8,O,1,1611420051109,6,11,wd,1611420051109001,1,2,0,PASSAIC,1641,,1,1,8,1,1,,20060403,1,6,,1,,,8835020102,,5.4380035336,200565108411wd,,0,1611420051109015,8,07504,03/03/2025
,STRIPED BASS,200565108412wd,1611420051212513,2005,5,10,5,10,5,13,6,4,1,1,4,0,2,0,1,1,0,2,0,0,4,1,1611420051212001,5,6,1,1,0,8,Y,1,1611420051212,6,12,wd,1611420051212001,1,2,0,SUSSEX,1545,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,9.7724183836,200565108412wd,,0,1611420051212001,8,19971,03/03/2025
,STRIPED BASS,200565108412wd,1611420051212513,2005,5,10,5,10,5,13,6,4,1,1,4,0,40,0,1,1,0,2,0,1,4,2,1611420051212002,5,6,1,1,1,8,Y,1,1611420051212,6,12,wd,1611420051212001,1,2,0,SUSSEX,1555,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,9.7724183836,200565108412wd,,0,1611420051212002,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1611420051212513,2005,5,24,45,10,5,13,6,4,1,1,4,,8,1,1,1,0,0,0,1,4,2,1611420051212003,5,6,2,1,0,8,O,1,1611420051212,6,12,wd,1611420051212001,,,,WICOMICO,1540,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,11.764911491,200565108412wd,,0,1611420051212003,8,20804,03/03/2025
,STRIPED BASS,200565108412wd,1611420051212513,2005,5,10,5,10,5,13,6,4,1,1,4,,20,4,1,1,0,0,0,1,4,2,1611420051212004,5,6,2,1,0,8,Y,1,1611420051212,6,12,wd,1611420051212001,,,,SUSSEX,1544,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,9.7724183836,200565108412wd,,0,1611420051212004,8,19958,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,71,10,5,13,6,4,1,1,3.5,0,35,8,1,1,0,0,0,0,15,1,1618620051217001,5,6,2,1,1,8,O,1,1618620051217,6,12,we,1618620051217001,1,,,,1527,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217001,8,17601,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,71,10,5,13,6,4,1,1,3.5,,35,8,1,1,0,0,0,1,15,2,1618620051217002,5,6,2,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,,,,,1529,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217002,8,17538,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,3,10,5,13,6,4,1,1,3.5,,150,30,1,1,0,0,0,1,15,2,1618620051217003,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,NEW CASTLE,1531,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217003,8,19803,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,11,1,10,5,13,6,4,1,1,3.5,0,7,5,1,1,0,1,0,1,15,2,1618620051217004,5,6,1,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,1,1,0,,1533,,1,1,8,1,1,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217004,8,20007,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,5,10,5,13,6,4,1,1,3.5,0,30,2,1,1,0,0,0,1,15,2,1618620051217005,5,6,2,1,1,8,Y,1,1618620051217,6,12,we,1618620051217001,1,,,SUSSEX,1535,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217005,8,19945,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,24,33,10,5,13,6,4,1,1,3.5,0,14,4,1,1,0,0,0,1,15,2,1618620051217006,5,6,2,1,1,8,O,1,1618620051217,6,12,we,1618620051217001,1,,,PRINCE GEORGES,1537,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217006,8,20745,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,43,10,5,13,6,4,1,1,3.5,,35,4,1,1,0,0,0,1,15,2,1618620051217007,5,6,2,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,,,,,1539,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217007,8,17033,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,29,10,5,13,6,4,1,1,3.5,,18,6,1,1,0,0,0,1,15,2,1618620051217008,5,6,2,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,,,,,1541,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217008,8,19320,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,5,10,5,13,6,4,1,1,3.5,,20,0,1,1,0,0,0,1,15,2,1618620051217009,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,SUSSEX,1543,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217009,8,19930,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,5,10,5,13,6,4,1,1,3.5,,50,20,1,1,0,0,0,1,15,2,1618620051217010,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,SUSSEX,1545,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217010,8,19968,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,101,10,5,13,6,4,1,1,3.5,,30,2,1,1,0,0,0,1,15,2,1618620051217011,5,6,2,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,,,,,1547,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217011,8,19142,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,1,10,5,13,6,4,1,1,3.5,,15,3,1,1,0,0,0,1,15,2,1618620051217012,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,KENT,1549,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217012,8,19943,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,5,10,5,13,6,4,1,1,3.5,,30,2,1,1,0,0,0,1,15,2,1618620051217013,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,SUSSEX,1551,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217013,8,19971,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,10,5,10,5,13,6,4,1,1,3.5,,16,4,1,1,0,0,0,1,15,2,1618620051217014,5,6,2,1,0,8,Y,1,1618620051217,6,12,we,1618620051217001,,,,SUSSEX,1553,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051217014,8,19971,03/03/2025
,STRIPED BASS,200565108412we,1618620051217513,2005,5,42,101,10,5,13,6,4,1,1,3.5,,10,2,1,1,0,0,0,1,15,2,1618620051217015,5,6,2,1,0,8,O,1,1618620051217,6,12,we,1618620051217001,,,,,1555,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051217015,8,19142,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,42,29,10,5,13,6,4,1,1,3.5,0,19,7,1,1,0,1,0,0,6,1,1618620051218001,5,6,1,1,0,8,O,1,1618620051218,6,12,we,1618620051218001,1,1,0,,1550,,1,1,8,1,1,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051218001,8,19320,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,24,33,10,5,13,6,4,1,1,3.5,0,15,5,1,1,0,0,0,1,6,2,1618620051218002,5,6,2,1,1,8,O,1,1618620051218,6,12,we,1618620051218001,1,,,PRINCE GEORGES,1555,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1618620051218002,8,20745,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,10,3,10,5,13,6,4,1,1,3.5,,200,3,1,1,0,0,0,1,6,2,1618620051218003,5,6,2,1,0,8,Y,1,1618620051218,6,12,we,1618620051218001,,,,NEW CASTLE,1600,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412we,,0,1618620051218003,8,19808,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,10,3,10,5,13,6,4,1,1,3.5,,40,5,1,1,0,0,0,1,6,2,1618620051218004,5,6,2,1,0,8,Y,1,1618620051218,6,12,we,1618620051218001,,,,NEW CASTLE,1535,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412we,,0,1618620051218004,8,19808,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,10,3,10,5,13,6,4,1,1,3.5,0,100,10,1,1,0,1,0,1,6,2,1618620051218005,5,6,1,1,2,8,Y,1,1618620051218,6,12,we,1618620051218001,1,1,0,NEW CASTLE,1540,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412we,,0,1618620051218005,8,19808,03/03/2025
,STRIPED BASS,200565108412we,1618620051218513,2005,5,10,3,10,5,13,6,4,1,1,3.5,,30,5,1,1,0,0,0,1,6,2,1618620051218006,5,6,2,1,0,8,Y,1,1618620051218,6,12,we,1618620051218001,,,,NEW CASTLE,1545,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412we,,0,1618620051218006,8,19701,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,24,25,10,5,77,6,4,1,1,3.5,0,3,2,1,1,0,0,0,0,18,1,1618620051223001,5,6,2,1,2,8,O,1,1618620051223,6,12,wd,1618620051223001,1,,,HARFORD,1544,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412wd,,0,1618620051223001,8,21015,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,24,25,10,5,77,6,4,1,1,3.5,0,3,2,1,1,0,0,0,1,18,2,1618620051223002,5,6,2,1,1,8,O,1,1618620051223,6,12,wd,1618620051223001,1,,,HARFORD,1546,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412wd,,0,1618620051223002,8,21015,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,91,2,1,1,0,0,0,1,18,2,1618620051223003,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1548,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223003,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,30,2,1,1,0,0,0,1,18,2,1618620051223004,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1550,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223004,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,30,6,1,1,0,0,0,1,18,2,1618620051223005,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1552,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223005,8,19970,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,20,3,1,1,0,0,0,1,18,2,1618620051223006,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1554,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223006,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,30,0,1,1,0,0,0,1,18,2,1618620051223007,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1556,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223007,8,19970,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,300,50,1,1,0,0,0,1,18,2,1618620051223008,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1558,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223008,8,19971,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,300,45,1,1,0,0,0,1,18,2,1618620051223009,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1600,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223009,8,19966,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,50,4,1,1,0,0,0,1,18,2,1618620051223010,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1520,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223010,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,120,40,1,1,0,0,0,1,18,2,1618620051223011,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1525,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223011,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,20,6,1,1,0,0,0,1,18,2,1618620051223012,5,6,2,1,2,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1530,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223012,8,19940,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,30,0,1,1,0,0,0,1,18,2,1618620051223013,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1535,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223013,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,6,0,1,1,0,0,0,1,18,2,1618620051223014,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1542,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223014,8,19953,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,7.5,0,10,3,1,1,0,0,0,1,18,2,1618620051223015,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1545,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223015,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,8,5,1,1,0,0,0,1,18,2,1618620051223016,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1550,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223016,8,19958,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,,4,0,1,1,0,0,0,1,18,2,1618620051223017,5,6,2,1,0,8,Y,1,1618620051223,6,12,wd,1618620051223001,,,,SUSSEX,1555,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223017,8,19966,03/03/2025
,STRIPED BASS,200565108412wd,1618620051223577,2005,5,10,5,10,5,77,6,4,1,1,3.5,0,20,10,1,1,0,0,0,1,18,2,1618620051223018,5,6,2,1,1,8,Y,1,1618620051223,6,12,wd,1618620051223001,1,,,SUSSEX,1600,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412wd,,0,1618620051223018,8,19966,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,42,29,10,5,77,6,4,1,1,2,,75,10,1,1,0,0,0,0,25,1,1618620051228001,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,,1500,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228001,8,19380,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,0,27,19,10,5,77,6,4,1,1,2,,0,0,1,1,0,0,0,1,25,2,1618620051228002,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,,1505,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228002,8,55387,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,0,1,0,1,1,0,0,0,1,25,2,1618620051228003,5,6,2,1,1,8,Y,1,1618620051228,6,12,wd,1618620051228001,1,,,NEW CASTLE,1510,,1,1,8,2,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228003,8,19709,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,24,15,10,5,77,6,4,1,1,5,0,2,2,1,1,0,1,0,1,25,2,1618620051228004,5,6,1,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,1,1,0,CECIL,1515,,1,1,8,2,1,,20060403,1,6,,2,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228004,8,21921,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,,20,6,1,1,0,0,0,1,25,2,1618620051228005,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,NEW CASTLE,1520,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228005,8,19701,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,51,59,10,5,77,6,4,1,1,5,0,3,0,1,1,0,0,0,1,25,2,1618620051228006,5,6,2,1,1,8,O,1,1618620051228,6,12,wd,1618620051228001,1,,,,1525,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228006,8,22066,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,,6,2,1,1,0,0,0,1,25,2,1618620051228007,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,NEW CASTLE,1530,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228007,8,19804,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,,0,0,1,1,0,0,0,1,25,2,1618620051228008,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,NEW CASTLE,1535,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228008,8,19808,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,,30,2,1,1,0,0,0,1,25,2,1618620051228009,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,NEW CASTLE,1540,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228009,8,19808,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,,30,2,1,1,0,0,0,1,25,2,1618620051228010,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,NEW CASTLE,1545,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228010,8,19805,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,1,10,5,77,6,4,1,1,5,,8,4,1,1,0,0,0,1,25,2,1618620051228011,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,KENT,1546,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228011,8,19901,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,0,26,163,10,5,77,6,4,1,1,5,,0,0,1,1,0,0,0,1,25,2,1618620051228012,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,,1548,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228012,8,48474,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,42,11,10,5,77,6,4,1,1,5,,60,6,1,1,0,0,0,1,25,2,1618620051228013,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,,1550,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228013,8,19606,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,0,0,0,1,1,0,0,0,1,25,2,1618620051228014,5,6,2,1,1,8,Y,1,1618620051228,6,12,wd,1618620051228001,1,,,NEW CASTLE,1552,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228014,8,19805,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,3,10,5,77,6,4,1,1,5,0,50,1,1,1,0,0,0,1,25,2,1618620051228015,5,6,2,1,2,8,Y,1,1618620051228,6,12,wd,1618620051228001,1,,,NEW CASTLE,1554,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228015,8,19808,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,10,5,10,5,77,6,4,1,1,5,,300,16,1,1,0,0,0,1,25,2,1618620051228016,5,6,2,1,0,8,Y,1,1618620051228,6,12,wd,1618620051228001,,,,SUSSEX,1556,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,5.5525104452,200565108412wd,,0,1618620051228016,8,19971,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,36,119,10,5,77,6,4,1,1,5,,3,1,1,1,0,0,0,1,25,2,1618620051228017,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,WESTCHESTER,1558,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228017,8,10701,03/03/2025
,STRIPED BASS,200565108412wd,1618620051228577,2005,5,36,119,10,5,77,6,4,1,1,5,,30,1,1,1,0,0,0,1,25,2,1618620051228018,5,6,2,1,0,8,O,1,1618620051228,6,12,wd,1618620051228001,,,,WESTCHESTER,1600,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,6.6846088017,200565108412wd,,0,1618620051228018,8,10770,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,24,33,10,5,13,6,4,1,1,4.5,0,13,4,1,1,0,1,0,0,6,1,1647520051204001,5,6,1,1,2,8,O,1,1647520051204,6,12,we,1647520051204001,1,1,0,PRINCE GEORGES,1521,,1,1,8,1,1,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1647520051204001,8,40775,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,42,45,10,5,13,6,4,1,1,4.5,0,5,3,1,1,0,0,0,1,6,2,1647520051204002,5,6,2,1,2,8,O,1,1647520051204,6,12,we,1647520051204001,1,,,,1527,,1,1,8,1,8,,20060403,1,6,,1,,,8835020102,,4.8129183372,200565108412we,,0,1647520051204002,8,19061,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,42,45,10,5,13,6,4,1,1,4.5,0,5,3,1,1,0,0,0,1,6,2,1647520051204003,5,6,2,1,2,8,O,1,1647520051204,6,12,we,1647520051204001,1,,,,1533,,1,1,8,1,8,,20060403,1,6,,2,,,8835020102,,4.8129183372,200565108412we,,0,1647520051204003,8,19013,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,42,45,10,5,13,6,4,1,1,4.5,0,5,2,1,1,0,3,0,1,6,2,1647520051204004,5,6,1,1,3,8,O,1,1647520051204,6,12,we,1647520051204001,1,3,0,,1545,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,4.8129183372,200565108412we,,0,1647520051204004,8,19070,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,42,29,10,5,13,6,4,1,1,4.5,0,20,4,1,1,0,1,0,1,6,2,1647520051204005,5,6,1,1,3,8,O,1,1647520051204,6,12,we,1647520051204001,1,1,0,,1550,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,4.8129183372,200565108412we,,0,1647520051204005,8,19311,03/03/2025
,STRIPED BASS,200565108412we,1647520051204513,2005,5,10,3,10,5,13,6,4,1,1,4.5,0,150,20,1,1,1,3,0,1,6,2,1647520051204006,5,6,1,1,0,8,Y,1,1647520051204,6,12,we,1647520051204001,1,3,0,NEW CASTLE,1600,,1,1,8,1,1,,20060403,1,6,,2,,,8835020102,,3.9978075206,200565108412we,,0,1647520051204006,8,19803,03/03/2025
