PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,TSN1,TSN2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,3,,100,5,1,1,0,0,0,0,5,1,1511220050312017,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312017,,,,VOLUSIA,1617,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312017,8,32141,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,3,,100,5,1,1,0,0,0,1,5,2,1511220050312018,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312017,,,,VOLUSIA,1618,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312018,8,32141,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,3,,100,5,1,1,0,0,0,1,5,2,1511220050312019,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312017,,,,VOLUSIA,1619,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312019,8,32141,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,3,,200,32,1,1,0,0,0,1,5,2,1511220050312020,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312017,,,,VOLUSIA,1620,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312020,8,32141,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,3,,200,32,1,1,0,0,0,1,5,2,1511220050312021,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312017,,,,VOLUSIA,1621,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312021,8,32141,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,5,,15,9,1,1,0,0,0,0,2,1,1511220050312022,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312022,,,,VOLUSIA,1625,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312022,8,32168,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,13,135,12,127,4,8,7,3,5,5,0,2,2,1,1,1,0,0,1,2,2,1511220050312023,6,2,2,,,,O,,1511220050312,,03,we,1511220050312022,1,,,,1626,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2123.9585235,200526128703we,,0,1511220050312023,8,30039,03/03/2025
,RED DRUM,200526128703we,15112200503121274,2005,6,12,117,12,127,4,8,7,3,5,5,0,200,7,1,1,2,0,0,0,1,8,1511220050312024,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312024,1,,,SEMINOLE,1652,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,2317.3962321,200526128703we,,0,1511220050312024,8,32771,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,15112200503121274,2005,6,12,127,12,127,4,8,7,3,5,1,,5,0,1,1,0,0,0,0,1,8,1511220050312025,6,2,2,,,,Y,,1511220050312,,03,we,1511220050312025,,,,VOLUSIA,1654,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,2317.3962321,200526128703we,,0,1511220050312025,8,32141,03/03/2025
,RED DRUM,200526128703wd,15112200503151271469,2005,6,12,127,12,127,1469,8,7,3,5,1.5,0,10,1,1,1,2,0,0,0,2,1,1511220050315001,6,2,2,,,,Y,,1511220050315,,03,wd,1511220050315001,1,,,VOLUSIA,1120,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,4632.4644976,200526128703wd,,0,1511220050315001,8,32174,03/03/2025
,RED DRUM,200526128703wd,15112200503151271469,2005,6,12,127,12,127,1469,8,7,3,5,1.5,0,10,1,1,1,2,0,0,1,2,2,1511220050315002,6,2,2,,,,Y,,1511220050315,,03,wd,1511220050315001,1,,,VOLUSIA,1121,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,4632.4644976,200526128703wd,,0,1511220050315002,8,32174,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,5,5,2,,65,15,1,1,0,0,0,0,3,1,1511220050320001,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320001,,,,SEMINOLE,1155,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,2880.9692213,200526128703we,,0,1511220050320001,8,32779,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,2,,5,5,1,1,0,0,0,1,3,2,1511220050320002,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320001,,,,VOLUSIA,1156,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,2880.9692213,200526128703we,,0,1511220050320002,8,32169,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,0,60,7,1,2,1,2,0,0,2,1,1511220050320003,6,2,1,,,,Y,,1511220050320,,03,we,1511220050320003,1,2,0,VOLUSIA,1224,8835440901,8835440102,8,1,1,2,1,2,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320003,8,32169,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,0,60,7,1,0,1,0,1,1,2,2,1511220050320004,6,2,3,,,,Y,,1511220050320,,03,we,1511220050320003,1,,,VOLUSIA,1225,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320003,8,32169,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,95,12,127,295,8,7,5,5,4,0,40,10,1,1,1,0,0,0,2,1,1511220050320005,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320005,1,,,ORANGE,1250,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320005,8,32751,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,95,12,127,295,8,7,5,5,4,0,15,4,1,1,1,0,0,1,2,2,1511220050320006,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320005,1,,,ORANGE,1251,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320006,8,32833,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,5,5,5,,30,4,1,1,0,0,0,0,2,1,1511220050320007,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320007,,,,SEMINOLE,1256,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320007,8,99998,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,13,121,12,127,295,8,7,5,5,5,0,15,4,1,1,1,1,0,1,2,2,1511220050320008,6,2,1,,,,O,,1511220050320,,03,we,1511220050320007,1,1,0,,1257,8835440901,,8,1,1,8,2,1,,20APR200515:29,8,,,,,169290,,1820.1170987,200526128703we,,0,1511220050320008,8,30327,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,3,,998,25,2,1,0,0,0,0,1,8,1511220050320009,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320009,,,,VOLUSIA,1307,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320009,8,32127,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,0,15,2,1,1,0,1,0,0,2,1,1511220050320010,6,2,1,,,,Y,,1511220050320,,03,we,1511220050320010,1,1,0,VOLUSIA,1320,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320010,8,32763,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,,0,0,1,1,0,0,0,1,2,2,1511220050320011,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320010,,,,VOLUSIA,1321,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320011,8,32763,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,,50,15,2,1,0,0,0,0,2,1,1511220050320012,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320012,,,,VOLUSIA,1325,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320012,8,32738,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,5,,5,3,2,1,0,0,0,1,2,2,1511220050320013,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320012,,,,VOLUSIA,1326,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320013,8,32738,03/03/2025
,,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,3,5,4,0,12,1,2,1,0,10,0,0,2,1,1511220050320014,6,2,1,,,,Y,,1511220050320,,03,we,1511220050320014,1,3,0,SEMINOLE,1355,,,8,1,1,8,1,1,,20APR200515:29,8,,,,,,,3776.0557335,200526128703we,,0,1511220050320014,8,32771,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,4,0,50,10,1,1,1,0,0,0,1,8,1511220050320015,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320015,1,,,VOLUSIA,1410,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320015,8,32169,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,95,12,127,295,8,7,5,5,5,,15,1,2,1,0,0,0,0,2,1,1511220050320016,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320016,,,,ORANGE,1434,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320016,8,32804,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,95,12,127,295,8,7,5,5,5,,15,1,1,1,0,0,0,1,2,2,1511220050320017,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320016,,,,ORANGE,1435,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320017,8,32804,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,0,39,171,12,127,295,8,7,5,5,3,,0,0,1,1,0,0,0,0,1,8,1511220050320018,6,2,2,,,,O,,1511220050320,,03,we,1511220050320018,,,,,1455,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1820.1170987,200526128703we,,0,1511220050320018,8,43506,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,7.5,,40,5,1,1,0,0,0,0,2,1,1511220050320019,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320019,,,,VOLUSIA,1504,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320019,8,32720,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,7.5,0,10,0,1,1,1,0,0,1,2,2,1511220050320020,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320019,1,,,VOLUSIA,1505,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320020,8,32720,03/03/2025
,,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,1,0,20,5,1,1,2,0,0,0,1,8,1511220050320021,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320021,1,,,VOLUSIA,1607,,,8,1,1,8,1,8,,20APR200515:29,8,,,,,,,1985.882709,200526128703we,,0,1511220050320021,8,32169,03/03/2025
,SPOTTED SEATROUT,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,3,5,1.5,0,10,6,1,1,1,0,0,0,2,1,1511220050320022,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320022,1,,,SEMINOLE,1610,8835440102,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169239,,1985.882709,200526128703we,,0,1511220050320022,8,32779,03/03/2025
,SPOTTED SEATROUT,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,3,5,1.5,,6,1,1,1,0,0,0,1,2,2,1511220050320023,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320022,,,,SEMINOLE,1611,8835440102,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169239,,1985.882709,200526128703we,,0,1511220050320023,8,32779,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,109,12,127,295,8,7,3,5,2.5,0,50,7,1,1,1,0,0,0,2,1,1511220050320024,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320024,1,,,ST JOHNS,1619,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320024,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,109,12,127,295,8,7,3,5,2.5,,50,7,1,1,0,0,0,1,2,2,1511220050320025,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320024,,,,ST JOHNS,1620,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320025,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,0,18,13,12,127,295,8,7,5,5,10,,95,30,1,1,0,0,0,0,2,1,1511220050320026,6,2,2,,,,O,,1511220050320,,03,we,1511220050320026,,,,,1647,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,1820.1170987,200526128703we,,0,1511220050320026,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,0,18,13,12,127,295,8,7,5,5,10,,95,30,1,1,0,0,0,1,2,2,1511220050320027,6,2,2,,,,O,,1511220050320,,03,we,1511220050320026,,,,,1648,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1820.1170987,200526128703we,,0,1511220050320027,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703we,1511220050320127295,2005,6,12,127,12,127,295,8,7,5,5,6,0,50,15,1,1,3,0,0,0,1,8,1511220050320028,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320028,1,,,VOLUSIA,1727,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,1985.882709,200526128703we,,0,1511220050320028,8,32168,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,5,5,3,0,998,15,1,1,1,0,0,0,2,1,1511220050320029,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320029,1,,,SEMINOLE,1737,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320029,8,32779,03/03/2025
,RED DRUM,200526128703we,1511220050320127295,2005,6,12,117,12,127,295,8,7,5,5,3,,40,4,1,1,0,0,0,1,2,2,1511220050320030,6,2,2,,,,Y,,1511220050320,,03,we,1511220050320029,,,,SEMINOLE,1738,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,1985.882709,200526128703we,,0,1511220050320030,8,32779,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703wd,1511220050324127242,2005,6,12,95,12,127,242,8,7,3,5,3,,20,2,1,1,0,0,0,0,1,8,1511220050324001,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324001,,,,ORANGE,1155,8835440901,8835440102,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,169239,2017.4780331,200526128703wd,,0,1511220050324001,8,32810,03/03/2025
,BLUEFISH,200526128703wd,1511220050324127242,2005,7,12,33,12,127,242,8,7,5,5,3,0,40,0,1,1,0,1,0,0,2,1,1511220050324002,6,2,1,,,,O,,1511220050324,,03,wd,1511220050324002,1,1,0,ESCAMBIA,1230,8835250101,,8,1,1,8,1,1,,20APR200515:29,8,,,,,168559,,1849.0750977,200526128703wd,,0,1511220050324002,8,32503,03/03/2025
,BLUEFISH,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,5,5,3,,0,0,1,1,0,0,0,1,2,2,1511220050324003,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324002,,,,VOLUSIA,1231,8835250101,,8,1,1,8,2,8,,20APR200515:29,8,,,,,168559,,2017.4780331,200526128703wd,,0,1511220050324003,8,32168,03/03/2025
SPOTTED SEATROUT,RED DRUM,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,3,5,4,0,50,5,1,1,1,0,0,0,2,1,1511220050324004,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324004,1,,,VOLUSIA,1251,8835440901,8835440102,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,169239,3210.9631272,200526128703wd,,0,1511220050324004,8,32174,03/03/2025
,,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,5,5,5,0,998,3,1,1,2,1,0,0,3,1,1511220050324007,6,2,1,,,,Y,,1511220050324,,03,wd,1511220050324007,1,1,0,VOLUSIA,1332,,,8,1,1,8,2,1,,20APR200515:29,8,,,,,,,2017.4780331,200526128703wd,,0,1511220050324007,8,32738,03/03/2025
,,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,5,5,5,0,6,3,2,1,2,0,0,1,3,2,1511220050324008,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324007,1,,,VOLUSIA,1333,,,8,1,1,8,1,8,,20APR200515:29,8,,,,,,,2017.4780331,200526128703wd,,0,1511220050324008,8,32738,03/03/2025
,,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,5,5,5,0,6,3,1,1,2,0,0,1,3,2,1511220050324009,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324007,1,,,VOLUSIA,1334,,,8,1,1,8,2,8,,20APR200515:29,8,,,,,,,2017.4780331,200526128703wd,,0,1511220050324009,8,32738,03/03/2025
,SPOTTED SEATROUT,200526128703wd,1511220050324127242,2005,6,12,117,12,127,242,8,7,3,5,4.5,0,20,4,1,1,1,0,0,0,2,1,1511220050324010,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324010,1,,,SEMINOLE,1336,8835440102,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169239,,2017.4780331,200526128703wd,,0,1511220050324010,8,32714,03/03/2025
,SPOTTED SEATROUT,200526128703wd,1511220050324127242,2005,6,12,117,12,127,242,8,7,3,5,4.5,0,20,4,1,1,1,0,0,1,2,2,1511220050324011,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324010,1,,,SEMINOLE,1337,8835440102,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169239,,2017.4780331,200526128703wd,,0,1511220050324011,8,32714,03/03/2025
,SPOTTED SEATROUT,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,3,5,3,0,15,3,1,1,1,0,0,0,2,1,1511220050324012,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324012,1,,,VOLUSIA,1342,8835440102,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169239,,2017.4780331,200526128703wd,,0,1511220050324012,8,32763,03/03/2025
,SPOTTED SEATROUT,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,3,5,3,0,15,3,1,1,1,1,0,1,2,2,1511220050324013,6,2,1,,,,Y,,1511220050324,,03,wd,1511220050324012,1,,,VOLUSIA,1343,8835440102,,8,1,1,8,2,1,,20APR200515:29,8,,,,,169239,,2017.4780331,200526128703wd,,0,1511220050324013,8,32763,03/03/2025
,SHEEPSHEAD,200526128703wd,1511220050324127242,2005,0,26,121,12,127,242,8,7,5,5,3.5,0,5,5,1,2,1,2,0,0,2,1,1511220050324014,6,2,1,,,,O,,1511220050324,,03,wd,1511220050324014,1,2,0,,1349,8835430301,,8,1,1,2,1,2,,20APR200515:29,8,,,,,169189,,1849.0750977,200526128703wd,,0,1511220050324014,8,99998,03/03/2025
,SHEEPSHEAD,200526128703wd,1511220050324127242,2005,6,12,127,12,127,242,8,7,5,5,3.5,0,5,5,1,0,1,0,1,1,2,2,1511220050324015,6,2,3,,,,Y,,1511220050324,,03,wd,1511220050324014,1,,,VOLUSIA,1350,8835430301,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169189,,2017.4780331,200526128703wd,,0,1511220050324014,8,32720,03/03/2025
,RED DRUM,200526128703wd,1511220050324127242,2005,6,12,69,12,127,242,8,7,3,5,2,,5,0,1,1,0,0,0,0,2,1,1511220050324017,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324017,,,,LAKE,1421,8835440901,,8,1,1,8,1,8,,20APR200515:29,8,,,,,169290,,2017.4780331,200526128703wd,,0,1511220050324017,8,32757,03/03/2025
,RED DRUM,200526128703wd,1511220050324127242,2005,6,12,69,12,127,242,8,7,3,5,2,,5,0,1,1,0,0,0,1,2,2,1511220050324018,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324017,,,,LAKE,1422,8835440901,,8,1,1,8,2,8,,20APR200515:29,8,,,,,169290,,2017.4780331,200526128703wd,,0,1511220050324018,8,32757,03/03/2025
,,200526128703wd,1511220050324127242,2005,6,12,95,12,127,242,8,7,5,5,4,,20,0,1,1,0,0,0,0,2,1,1511220050324021,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324021,,,,ORANGE,1458,,,8,1,1,8,1,8,,20APR200515:29,8,,,,,,,2017.4780331,200526128703wd,,0,1511220050324021,8,32804,03/03/2025
,,200526128703wd,1511220050324127242,2005,6,12,95,12,127,242,8,7,5,5,4,,20,0,1,1,0,0,0,1,2,2,1511220050324022,6,2,2,,,,Y,,1511220050324,,03,wd,1511220050324021,,,,ORANGE,1459,,,8,1,1,8,2,8,,20APR200515:29,8,,,,,,,2017.4780331,200526128703wd,,0,1511220050324022,8,32804,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,5,0,25,2,1,1,1,0,0,0,2,1,1511220050424001,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424001,1,0,3,VOLUSIA,1235,,,8,1,1,8,1,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424001,8,32174,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,5,0,60,4,1,1,1,0,0,1,2,2,1511220050424002,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424001,1,0,3,VOLUSIA,1236,,,8,1,1,8,2,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424002,8,32174,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,6,0,150,25,1,1,1,0,0,0,1,8,1511220050424005,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424005,1,,,VOLUSIA,1512,,,8,1,1,8,1,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424005,8,32129,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,6,0,51,7,1,1,2,0,0,0,3,1,1511220050424006,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424006,1,,,VOLUSIA,1600,,,8,1,1,8,2,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424006,8,32119,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,6,0,8,0,2,1,3,0,0,1,3,2,1511220050424007,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424006,1,,,VOLUSIA,1601,,,8,1,1,8,1,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424007,8,32127,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,6,0,24,3,1,1,2,0,0,1,3,2,1511220050424008,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424006,1,,,VOLUSIA,1602,,,8,1,1,8,2,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424008,8,32720,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,95,12,127,273,8,7,5,5,3,0,50,12,1,1,2,0,0,0,4,1,1511220050424009,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424009,1,,,ORANGE,1705,,,8,1,1,8,1,8,,18MAY200509:49,8,,,,,,,7838.5614602,200526128704we,,0,1511220050424009,8,32712,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,3,0,70,5,1,1,6,0,0,0,4,1,1511220050424010,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424010,1,,,VOLUSIA,1712,,,8,1,1,8,1,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424010,8,32129,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,127,12,127,273,8,7,3,5,3,0,70,5,1,1,2,0,0,1,4,2,1511220050424011,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424010,1,,,VOLUSIA,1713,,,8,1,1,8,2,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424011,8,32127,03/03/2025
,,200526128704we,1511220050424127273,2005,6,12,31,12,127,273,8,7,3,5,3,0,40,5,1,1,2,0,0,1,4,2,1511220050424012,6,2,2,,,,Y,,1511220050424,,04,we,1511220050424010,1,,,DUVAL,1714,,,8,1,1,8,2,8,,18MAY200509:49,8,,,,,,,2155.3500496,200526128704we,,0,1511220050424012,8,32256,03/03/2025
