PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,201265108512we,1696320121201513,2012,5,10,3,10,5,13,7,5,E,5,8,0,998,98,1,1,1,0,0,1,7,2,1696320121201018,5,6,2,1,0,7,Y,1,1696320121201,5,12,we,1696320121201016,1,,,NEW CASTLE,167680,,1712,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.376776608,201265108512we,,0,1696320121201018,8,19711,03/03/2025
,STRIPED BASS,201265108512we,1696320121201513,2012,5,42,29,10,5,13,7,5,E,5,8,,998,98,1,1,0,0,0,1,7,2,1696320121201019,5,6,2,1,0,7,O,1,1696320121201,5,12,we,1696320121201016,,,,,167680,,1717,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,2.4961060426,201265108512we,,0,1696320121201019,8,19350,03/03/2025
,STRIPED BASS,201265108512we,1696320121201513,2012,5,42,29,10,5,13,7,5,E,5,8,,998,98,1,1,0,0,0,1,7,2,1696320121201020,5,6,2,1,0,7,O,1,1696320121201,5,12,we,1696320121201016,,,,,167680,,1722,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,2.4961060426,201265108512we,,0,1696320121201020,8,19390,03/03/2025
,TAUTOG,201265108512we,1696320121215513,2012,5,10,5,10,5,13,7,5,E,5,8,,998,98,1,1,0,0,0,0,3,1,1696320121215001,5,6,2,1,0,6,Y,1,1696320121215,5,12,we,1696320121215001,,,,SUSSEX,170479,,1543,,1,1,8,0,8,,,,29MAR201315:43,8,8839010101,,7,8,,,,4.4425927976,201265108512we,,0,1696320121215001,8,19960,03/03/2025
,TAUTOG,201265108512we,1696320121215513,2012,5,10,5,10,5,13,7,5,E,5,8,,998,98,1,1,0,0,0,1,3,2,1696320121215002,5,6,2,1,0,6,Y,1,1696320121215,5,12,we,1696320121215001,,,,SUSSEX,170479,,1548,,1,1,8,0,8,,,,29MAR201315:43,8,8839010101,,7,8,,,,4.4425927976,201265108512we,,0,1696320121215002,8,19960,03/03/2025
,TAUTOG,201265108512we,1696320121215513,2012,5,10,5,10,5,13,7,5,E,5,8,,998,98,1,1,0,0,0,1,3,2,1696320121215003,5,6,2,1,0,6,Y,1,1696320121215,5,12,we,1696320121215001,,,,SUSSEX,170479,,1553,,1,1,8,0,8,,,,29MAR201315:43,8,8839010101,,7,8,,,,4.4425927976,201265108512we,,0,1696320121215003,8,19958,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,87,10,5,13,7,5,E,5,7,0,56,20,1,1,1,0,0,0,5,1,2664920121123001,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123001,1,,,,167680,,1430,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.6015828807,201265108511wd,,0,2664920121123001,8,17044,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,87,10,5,13,7,5,E,5,7,0,14,0,2,1,1,0,0,1,5,2,2664920121123002,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123001,1,,,,167680,,1435,,1,1,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.6015828807,201265108511wd,,0,2664920121123002,8,17084,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,7,0,8,3,2,1,1,0,0,1,5,2,2664920121123003,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123001,1,,,,167680,,1437,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.0169564645,201265108511wd,,0,2664920121123003,8,17543,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,1,10,5,13,7,5,E,5,7,,2,0,2,1,0,0,0,1,5,2,2664920121123004,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123001,,,,,167680,,1440,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.6015828807,201265108511wd,,0,2664920121123004,8,17325,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,7,,0,0,1,1,0,0,0,1,5,2,2664920121123005,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123001,,,,,167680,,1445,,1,1,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.6015828807,201265108511wd,,0,2664920121123005,8,17601,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,6,0,2,0,2,1,2,0,0,0,7,1,2664920121123006,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,,,,167680,,1515,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123006,8,17543,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,6,0,1,0,1,3,1,5,0,1,7,2,2664920121123007,5,6,1,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,5,0,,167680,,1520,,1,1,2,0,2,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123007,8,17601,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,6,0,999,99,1,1,1,0,0,1,7,2,2664920121123008,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,,,,167680,,1522,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123008,8,17543,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,6,0,7,3,2,0,1,0,1,1,7,2,2664920121123009,5,6,3,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,,,,167680,,1524,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123007,8,17543,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,71,10,5,13,7,5,E,5,6,0,0,0,2,0,2,0,1,1,7,2,2664920121123010,5,6,3,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,,,,167680,,1526,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123007,8,17601,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,75,10,5,13,7,5,E,5,6,0,999,99,2,1,2,0,0,1,7,2,2664920121123011,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123006,1,,,,167680,,1530,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,4.9477275339,201265108511wd,,0,2664920121123011,8,17042,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,45,10,5,13,7,5,E,5,5,0,0,0,1,1,1,0,0,0,6,1,2664920121123012,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123012,1,,,,167680,,1603,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.6400168403,201265108511wd,,0,2664920121123012,8,19083,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,47,10,5,13,7,5,E,5,5,0,2,1,2,1,1,0,0,1,6,2,2664920121123013,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123012,1,,,,167680,,1605,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.6400168403,201265108511wd,,0,2664920121123013,8,21842,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,10,5,10,5,13,7,5,E,5,5,0,999,99,9,1,1,0,0,1,6,2,2664920121123014,5,6,2,1,0,8,Y,1,2664920121123,5,11,wd,2664920121123012,1,,,SUSSEX,167680,,1610,,1,9,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,9.8894411351,201265108511wd,,0,2664920121123014,8,19963,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,51,600,10,5,13,7,5,E,5,5,0,999,99,9,1,1,0,0,1,6,2,2664920121123015,5,6,2,1,0,8,O,1,2664920121123,5,11,wd,2664920121123012,1,,,,167680,,1615,,1,9,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.6400168403,201265108511wd,,0,2664920121123015,8,20170,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,91,10,5,13,7,5,E,5,7,0,3,0,1,1,2,1,0,0,8,1,2664920121123016,5,6,1,1,0,9,O,1,2664920121123,5,11,wd,2664920121123016,1,,,,167680,,1715,,1,1,8,0,1,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.8477036322,201265108511wd,,0,2664920121123016,8,20874,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,91,10,5,13,7,5,E,5,7,0,3,0,1,1,0,1,0,1,8,2,2664920121123017,5,6,1,1,0,9,O,1,2664920121123,5,11,wd,2664920121123016,1,1,0,,167680,,1720,,1,1,8,1,1,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.8477036322,201265108511wd,,0,2664920121123017,8,20874,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,10,5,10,5,13,7,5,E,5,4.5,0,999,99,9,1,2,0,0,1,8,2,2664920121123018,5,6,2,1,0,9,Y,1,2664920121123,5,11,wd,2664920121123016,1,,,SUSSEX,167680,,1725,,1,9,8,1,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,10.253607832,201265108511wd,,0,2664920121123018,8,19958,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,42,91,10,5,13,7,5,E,5,7,0,3,0,1,1,3,0,0,1,8,2,2664920121123019,5,6,2,1,0,9,O,1,2664920121123,5,11,wd,2664920121123016,1,,,,167680,,1730,,1,1,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,5.8477036322,201265108511wd,,0,2664920121123019,8,20874,03/03/2025
,STRIPED BASS,201265108511wd,2664920121123513,2012,5,10,3,10,5,13,7,5,E,5,7,0,999,99,9,1,2,0,0,1,8,2,2664920121123020,5,6,2,1,0,9,Y,1,2664920121123,5,11,wd,2664920121123016,1,,,NEW CASTLE,167680,,1735,,1,9,8,0,8,,,,29MAR201315:43,8,8835020102,,7,8,,,,10.253607832,201265108511wd,,0,2664920121123020,8,19807,03/03/2025
,STRIPED BASS,201265108711we,166492012111053339,2012,5,10,3,10,5,3339,8,7,1,1,5,0,12,1,2,1,1,0,0,0,1,8,1664920121110019,5,6,2,,0,8.5,Y,,1664920121110,3,11,we,1664920121110019,1,,,NEW CASTLE,167680,,1655,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1035.8172784,201265108711we,,0,1664920121110019,8,19720,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,6,,50,10,1,1,0,0,0,0,5,1,1664920121127001,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127001,,,,SUSSEX,167680,,1400,,1,1,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127001,8,19970,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,6,,50,10,1,1,0,0,0,1,5,2,1664920121127002,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127001,,,,SUSSEX,167680,,1403,,1,1,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127002,8,19939,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,6,,999,99,9,1,0,0,0,1,5,2,1664920121127003,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127001,,,,SUSSEX,167680,,1405,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127003,8,19958,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,6,,999,99,9,1,0,0,0,1,5,2,1664920121127004,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127001,,,,SUSSEX,167680,,1408,,1,9,8,1,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127004,8,19971,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,6,,999,99,9,1,0,0,0,1,5,2,1664920121127005,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127001,,,,SUSSEX,167680,,1411,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127005,8,19971,03/03/2025
,STRIPED BASS,201265108711wd,16649201211275106,2012,5,10,5,10,5,106,8,7,1,1,5,,999,99,9,1,0,0,0,0,2,1,1664920121127006,5,6,2,,0,6,Y,,1664920121127,3,11,wd,1664920121127006,,,,SUSSEX,167680,,1440,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1379.2431861,201265108711wd,,0,1664920121127006,8,19920,03/03/2025
,STRIPED BASS,201265108711wd,16649201211275106,2012,5,10,5,10,5,106,8,7,1,1,5,,999,99,9,1,0,0,0,1,2,2,1664920121127007,5,6,2,,0,6,Y,,1664920121127,3,11,wd,1664920121127006,,,,SUSSEX,167680,,1443,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1379.2431861,201265108711wd,,0,1664920121127007,8,19968,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,5.5,0,30,10,1,1,1,0,0,0,3,1,1664920121127008,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127008,1,0,1,SUSSEX,167680,,1600,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127008,8,19970,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,5.5,,999,99,9,1,0,0,0,1,3,2,1664920121127009,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127008,,,,SUSSEX,167680,,1603,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127009,8,19970,03/03/2025
,STRIPED BASS,201265108711wd,166492012112753,2012,5,10,5,10,5,3,8,7,1,1,5.5,,999,99,9,1,0,0,0,1,3,2,1664920121127010,5,6,2,,0,7,Y,,1664920121127,3,11,wd,1664920121127008,,,,SUSSEX,167680,,1605,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,2121.9188488,201265108711wd,,0,1664920121127010,8,19968,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,3,10,5,3339,8,7,1,1,5.5,0,50,15,1,3,1,6,0,0,3,1,1673320121126007,5,6,1,,0,7,Y,,1673320121126,3,11,wd,1673320121126007,1,,,NEW CASTLE,167680,,1535,,1,1,2,1,2,,,,29MAR201315:43,1,8835020102,,8,8,,,,2264.6330271,201265108711wd,,0,1673320121126007,8,19709,03/03/2025
RED DRUM,STRIPED BASS,201265108711we,16927201211045106,2012,5,10,3,10,5,106,8,7,1,1,4,0,998,98,1,1,2,1,0,0,2,1,1692720121104007,5,6,1,,0,5,Y,,1692720121104,3,11,we,1692720121104007,1,,,NEW CASTLE,167680,169290,1600,,1,1,8,1,1,,,,29MAR201315:43,1,8835020102,8835440901,8,8,,,,943.89525403,201265108711we,,0,1692720121104007,8,19702,03/03/2025
RED DRUM,STRIPED BASS,201265108711we,16927201211045106,2012,5,10,5,10,5,106,8,7,1,1,4,0,998,98,1,1,1,0,0,1,2,2,1692720121104008,5,6,2,,0,5,Y,,1692720121104,3,11,we,1692720121104007,1,,,SUSSEX,167680,169290,1610,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,8835440901,8,8,,,,943.89525403,201265108711we,,0,1692720121104008,8,19970,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,10,5,10,5,106,8,7,1,1,5,0,2,0,1,1,1,0,0,0,2,1,2664920121111001,5,6,2,,0,6,Y,,2664920121111,3,11,we,2664920121111001,1,0,1,SUSSEX,167680,,1610,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1327.7674951,201265108711we,,0,2664920121111001,8,19970,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,10,5,10,5,106,8,7,1,1,5,,12,2,1,1,0,0,0,1,2,2,2664920121111002,5,6,2,,0,6,Y,,2664920121111,3,11,we,2664920121111001,,,,SUSSEX,167680,,1615,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1327.7674951,201265108711we,,0,2664920121111002,8,19970,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,10,5,10,5,106,8,7,1,1,3,,999,99,1,1,0,0,0,0,2,1,2664920121111005,5,6,2,,0,4,Y,,2664920121111,3,11,we,2664920121111005,,,,SUSSEX,167680,,1720,,1,1,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,1327.7674951,201265108711we,,0,2664920121111005,8,19958,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,42,41,10,5,106,8,7,1,1,3,,999,99,9,1,0,0,0,1,2,2,2664920121111006,5,6,2,,0,4,O,,2664920121111,3,11,we,2664920121111005,,,,,167680,,1725,,1,9,8,0,8,,,,29MAR201315:43,1,8835020102,,8,8,,,,923.00514304,201265108711we,,0,2664920121111006,8,17050,03/03/2025
,TAUTOG,201265108711we,166492012111051220,2012,5,10,3,10,5,1220,8,7,1,2,4,0,40,30,2,1,1,0,0,0,2,1,1664920121110001,5,6,2,,0,6,Y,,1664920121110,3,11,we,1664920121110001,1,,,NEW CASTLE,170479,,1125,,1,1,8,0,8,,,,29MAR201315:43,2,8839010101,,8,8,,,,2207.5096524,201265108711we,,0,1664920121110001,8,19713,03/03/2025
,TAUTOG,201265108711we,166492012111051220,2012,5,10,3,10,5,1220,8,7,1,2,4,0,40,30,2,1,1,0,0,1,2,2,1664920121110002,5,6,2,,0,6,Y,,1664920121110,3,11,we,1664920121110001,1,,,NEW CASTLE,170479,,1130,,1,1,8,0,8,,,,29MAR201315:43,2,8839010101,,8,8,,,,2207.5096524,201265108711we,,0,1664920121110002,8,19713,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,3,10,5,3339,8,7,1,2,4.5,,12,3,1,1,0,0,0,0,1,8,1673320121126001,5,6,2,,0,5.5,Y,,1673320121126,3,11,wd,1673320121126001,,,,NEW CASTLE,167680,,1355,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,499.78274944,201265108711wd,,0,1673320121126001,8,19808,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,5,10,5,3339,8,7,1,2,5,,40,10,1,1,0,0,0,0,2,1,1673320121126004,5,6,2,,0,7,Y,,1673320121126,3,11,wd,1673320121126004,,,,SUSSEX,167680,,1510,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,999.56549888,201265108711wd,,0,1673320121126004,8,19966,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,1,10,5,3339,8,7,1,2,4.5,,25,5,1,1,0,0,0,0,2,1,1673320121126005,5,6,2,,0,6,Y,,1673320121126,3,11,wd,1673320121126005,,,,KENT,167680,,1520,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,499.78274944,201265108711wd,,0,1673320121126005,8,19938,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,5,10,5,3339,8,7,1,2,4.5,0,25,5,1,1,1,0,0,1,2,2,1673320121126006,5,6,2,,0,6,Y,,1673320121126,3,11,wd,1673320121126005,1,,,SUSSEX,167680,,1525,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,499.78274944,201265108711wd,,0,1673320121126006,8,19975,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,3,10,5,3339,8,7,1,2,7,0,4,1,1,1,1,0,0,0,2,1,1673320121126012,5,6,2,,0,9,Y,,1673320121126,3,11,wd,1673320121126012,1,,,NEW CASTLE,167680,,1635,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,999.56549888,201265108711wd,,0,1673320121126012,8,19701,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,3,10,5,3339,8,7,1,2,8,,10,3,1,1,0,0,0,0,2,1,1673320121126014,5,6,2,,0,9,Y,,1673320121126,3,11,wd,1673320121126014,,,,NEW CASTLE,167680,,1715,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,499.78274944,201265108711wd,,0,1673320121126014,8,19702,03/03/2025
,STRIPED BASS,201265108711wd,167332012112653339,2012,5,10,3,10,5,3339,8,7,1,2,8,,9,3,1,1,0,0,0,1,2,2,1673320121126015,5,6,2,,0,9,Y,,1673320121126,3,11,wd,1673320121126014,,,,NEW CASTLE,167680,,1725,,1,1,8,0,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,499.78274944,201265108711wd,,0,1673320121126015,8,19702,03/03/2025
,BLACK SEA BASS,201265108711we,16927201211045106,2012,5,10,3,10,5,106,8,7,1,2,4,0,5,2,2,1,2,0,0,0,3,1,1692720121104005,5,6,2,,0,5,Y,,1692720121104,3,11,we,1692720121104005,1,,,NEW CASTLE,167687,,1510,,1,1,8,1,8,,,,29MAR201315:43,2,8835020301,,8,8,,,,723.7622406,201265108711we,,0,1692720121104005,8,19804,03/03/2025
,BLACK SEA BASS,201265108711we,16927201211045106,2012,5,42,77,10,5,106,8,7,1,2,4,0,50,6,2,1,3,0,0,1,3,2,1692720121104006,5,6,2,,0,5,O,,1692720121104,3,11,we,1692720121104005,1,,,,167687,,1520,,1,1,8,0,8,,,,29MAR201315:43,2,8835020301,,8,8,,,,503.12744731,201265108711we,,0,1692720121104006,8,18103,03/03/2025
,TAUTOG,201265108712we,16928201212155106,2012,5,10,5,10,5,106,8,7,1,2,3,0,100,30,2,1,1,0,0,0,2,1,1692820121215012,5,6,2,,0,5.5,Y,,1692820121215,3,12,we,1692820121215012,1,,,SUSSEX,170479,,1503,,1,1,8,0,8,,,,29MAR201315:43,2,8839010101,,8,8,,,,753.49276511,201265108712we,,0,1692820121215012,8,19966,03/03/2025
,TAUTOG,201265108712we,16928201212155106,2012,5,10,5,10,5,106,8,7,1,2,3,0,100,30,2,1,1,0,0,1,2,2,1692820121215013,5,6,2,,0,5.5,Y,,1692820121215,3,12,we,1692820121215012,1,,,SUSSEX,170479,,1504,,1,1,8,0,8,,,,29MAR201315:43,2,8839010101,,8,8,,,,753.49276511,201265108712we,,0,1692820121215013,8,19966,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,10,1,10,5,106,8,7,1,2,2.5,0,40,5,1,1,1,0,0,0,2,1,2664920121111003,5,6,2,,0,5,Y,,2664920121111,3,11,we,2664920121111003,1,,,KENT,167680,,1630,,1,1,8,1,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,879.07658509,201265108711we,,0,2664920121111003,8,19943,03/03/2025
,STRIPED BASS,201265108711we,26649201211115106,2012,5,10,1,10,5,106,8,7,1,2,2.5,0,30,3,1,1,1,0,0,1,2,2,2664920121111004,5,6,2,,0,5,Y,,2664920121111,3,11,we,2664920121111003,1,,,KENT,167680,,1635,,1,1,8,0,8,,,,29MAR201315:43,2,8835020102,,8,8,,,,879.07658509,201265108711we,,0,2664920121111004,8,19943,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,5,,30,2,1,1,0,0,0,0,4,1,1653720121110001,5,6,2,,0,6,Y,,1653720121110,3,11,we,1653720121110001,,,,NEW CASTLE,167680,,1500,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,319.87355859,201265108711we,,0,1653720121110001,8,19720,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,5,,30,3,1,1,0,0,0,1,4,2,1653720121110002,5,6,2,,0,6,Y,,1653720121110,3,11,we,1653720121110001,,,,NEW CASTLE,167680,,1510,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,319.87355859,201265108711we,,0,1653720121110002,8,19720,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,5,,30,5,1,1,0,0,0,1,4,2,1653720121110003,5,6,2,,0,6,Y,,1653720121110,3,11,we,1653720121110001,,,,NEW CASTLE,167680,,1520,,1,1,8,0,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,319.87355859,201265108711we,,0,1653720121110003,8,19702,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,5,,20,4,1,1,0,0,0,1,4,2,1653720121110004,5,6,2,,0,6,Y,,1653720121110,3,11,we,1653720121110001,,,,NEW CASTLE,167680,,1530,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,319.87355859,201265108711we,,0,1653720121110004,8,19702,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,6,,50,5,1,1,0,0,0,0,1,8,1653720121110005,5,6,2,,0,7,Y,,1653720121110,3,11,we,1653720121110005,,,,NEW CASTLE,167680,,1550,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,319.87355859,201265108711we,,0,1653720121110005,8,19711,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,6,0,20,5,1,1,1,0,0,0,3,1,1653720121110006,5,6,2,,0,7,Y,,1653720121110,3,11,we,1653720121110006,1,,,NEW CASTLE,167680,,1521,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,361.78956888,201265108711we,,0,1653720121110006,8,19713,03/03/2025
,STRIPED BASS,201265108711we,1653720121110389,2012,5,10,3,10,3,89,8,7,E,5,6,,20,5,1,1,0,0,0,1,3,2,1653720121110007,5,6,2,,0,7,Y,,1653720121110,3,11,we,1653720121110006,,,,NEW CASTLE,167680,,1525,,1,1,8,1,8,,,,29MAR201315:43,8,8835020102,,8,8,,,,361.78956888,201265108711we,,0,1653720121110007,8,19713,03/03/2025
