PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,1,,50,7,2,1,0,0,0,0,,,1543720090124017,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124017,,,,PALM BEACH,1255,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124017,8,33415,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,1,,50,7,2,1,0,0,0,0,,,1543720090124018,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124018,,,,PALM BEACH,1256,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124018,8,33415,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,2,,50,7,2,1,0,0,0,0,,,1543720090124019,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124019,,,,PALM BEACH,1315,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124019,8,33463,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,50,7,2,1,0,0,0,0,,,1543720090124020,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124020,,,,PALM BEACH,1320,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124020,8,33411,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,50,7,2,1,0,0,0,0,,,1543720090124021,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124021,,,,PALM BEACH,1521,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124021,8,99998,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,6,0,360,48,1,1,1,0,0,0,,,1543720090124022,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124022,2,0,4,PALM BEACH,1325,0,0,1,1,1,8,1,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124022,8,33461,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,11,12,99,237,2,3,1,1,1,,12,1,2,1,0,0,0,0,,,1543720090124023,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124023,,,,BROWARD,1332,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124023,8,33309,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,11,12,99,237,2,3,1,1,1,,12,1,2,1,0,0,0,0,,,1543720090124024,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124024,,,,BROWARD,1333,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124024,8,33309,03/03/2025
,SAND DRUM,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,100,15,2,1,0,0,0,0,,,1543720090124025,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124025,,,,PALM BEACH,1340,169298,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835441101,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124025,8,33487,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,0,0,1,1,0,0,0,0,,,1543720090124026,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124026,,,,PALM BEACH,1347,0,0,1,1,1,8,1,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124026,8,33470,03/03/2025
,,200916128301we,154372009012499237,2009,0,26,81,12,99,237,2,3,1,1,0.5,,0,0,8,1,0,0,0,0,,,1543720090124027,6,1,2,,,,O,,1543720090124,,01,we,1543720090124027,,,,,1348,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,5775.2486803,200916128301we,,0,1543720090124027,8,49501,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,24,3,1,1,0,0,0,0,,,1543720090124028,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124028,,,,PALM BEACH,1354,0,0,1,1,1,8,1,8,,1,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124028,8,33437,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,0,0,8,1,0,0,0,0,,,1543720090124029,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124029,,,,PALM BEACH,1355,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124029,8,33437,03/03/2025
,,200916128301we,154372009012499237,2009,6,12,99,12,99,237,2,3,1,1,0.5,,0,0,8,1,0,0,0,0,,,1543720090124030,6,1,2,,,,Y,,1543720090124,,01,we,1543720090124030,,,,PALM BEACH,1356,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,6279.3532748,200916128301we,,0,1543720090124030,8,33437,03/03/2025
,FLORIDA POMPANO,200916128302we,154372009021485341,2009,6,12,85,12,85,341,5,3,1,1,2,0,100,15,2,1,0,0,0,0,,,1543720090214001,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214001,,,,MARTIN,900,168708,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,8835280901,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214001,8,33455,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,2,0,1,1,0,0,0,0,,,1543720090214002,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214002,,,,PALM BEACH,905,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214002,8,33462,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,2,0,1,1,0,0,0,0,,,1543720090214003,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214003,,,,PALM BEACH,906,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214003,8,33462,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,2,0,1,1,0,0,0,0,,,1543720090214004,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214004,,,,PALM BEACH,907,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214004,8,33462,03/03/2025
,FLORIDA POMPANO,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,2.5,0,200,32,2,1,0,0,0,0,,,1543720090214005,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214005,,,,PALM BEACH,910,168708,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,8835280901,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214005,8,33458,03/03/2025
,,200916128302we,154372009021485341,2009,0,39,49,12,85,341,5,3,1,1,2,0,3,0,1,1,0,0,0,0,,,1543720090214006,6,1,2,,,,O,,1543720090214,,02,we,1543720090214006,,,,,915,0,0,1,1,1,8,1,8,,1,,20MAR200913:40,1,,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214006,8,43068,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,2,0,36,6,1,1,0,0,0,0,,,1543720090214007,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214007,,,,PALM BEACH,916,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214007,8,33462,03/03/2025
,FLORIDA POMPANO,200916128302we,154372009021485341,2009,6,12,85,12,85,341,5,3,1,1,1.5,0,100,15,1,1,0,1,0,0,,,1543720090214008,6,1,1,,,,Y,,1543720090214,,02,we,1543720090214008,2,1,0,MARTIN,920,168708,0,1,1,1,8,1,1,,1,,20MAR200913:40,1,8835280901,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214008,8,33455,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,2,0,12,1,2,1,0,0,0,0,,,1543720090214009,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214009,,,,PALM BEACH,935,0,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214009,8,33404,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,2,0,24,3,2,1,0,0,0,0,,,1543720090214010,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214010,,,,PALM BEACH,936,0,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214010,8,33407,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,85,12,85,341,5,3,1,1,1.5,0,7,0,2,1,0,0,0,0,,,1543720090214011,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214011,,,,MARTIN,945,0,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214011,8,34997,03/03/2025
,FLORIDA POMPANO,200916128302we,154372009021485341,2009,6,12,85,12,85,341,5,3,1,1,1.5,0,50,7,1,1,1,0,0,0,,,1543720090214012,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214012,2,,,MARTIN,950,168708,0,1,1,1,8,1,8,,2,,20MAR200913:40,1,8835280901,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214012,8,33455,03/03/2025
,PERMIT,200916128302we,154372009021485341,2009,0,29,183,12,85,341,5,3,1,1,1.5,0,1,0,1,1,0,0,0,0,,,1543720090214013,6,1,2,,,,O,,1543720090214,,02,we,1543720090214013,,,,,951,168709,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,8835280902,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214013,8,63385,03/03/2025
,BLUEFISH,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,4,0,2,1,1,0,0,0,,,1543720090214014,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214014,2,,,PALM BEACH,957,168559,0,1,1,1,8,2,8,,1,,20MAR200913:40,1,8835250101,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214014,8,33458,03/03/2025
,BLUEFISH,200916128302we,154372009021485341,2009,0,99,998,12,85,341,5,3,1,1,3,0,2,0,8,1,1,0,0,0,,,1543720090214015,6,1,2,,,,O,,1543720090214,,02,we,1543720090214015,2,,,,958,168559,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,8835250101,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214015,8,99997,03/03/2025
,BLUEFISH,200916128302we,154372009021485341,2009,0,99,998,12,85,341,5,3,1,1,3,0,2,0,8,1,0,0,0,0,,,1543720090214016,6,1,2,,,,O,,1543720090214,,02,we,1543720090214016,,,,,959,168559,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,8835250101,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214016,8,99997,03/03/2025
,,200916128302we,154372009021485341,2009,0,17,31,12,85,341,5,3,1,1,2,0,0,0,2,1,0,0,0,0,,,1543720090214017,6,1,2,,,,O,,1543720090214,,02,we,1543720090214017,,,,,1000,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214017,8,60201,03/03/2025
,,200916128302we,154372009021485341,2009,0,99,998,12,85,341,5,3,1,1,2,0,0,0,8,1,0,0,0,0,,,1543720090214018,6,1,2,,,,O,,1543720090214,,02,we,1543720090214018,,,,,1001,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214018,8,99997,03/03/2025
,,200916128302we,154372009021485341,2009,0,99,998,12,85,341,5,3,1,1,2,0,0,0,8,1,0,0,0,0,,,1543720090214019,6,1,2,,,,O,,1543720090214,,02,we,1543720090214019,,,,,1002,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,25938.372178,200916128302we,,0,1543720090214019,8,99997,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,2,0,50,7,2,1,0,1,0,0,,,1543720090214020,6,1,1,,,,Y,,1543720090214,,02,we,1543720090214020,2,1,0,PALM BEACH,1005,0,0,1,1,1,8,2,1,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214020,8,33412,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,111,12,85,341,5,3,1,1,2,0,50,7,1,1,0,0,0,0,,,1543720090214021,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214021,,,,ST LUCIE,1006,0,0,1,1,1,8,1,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214021,8,34953,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,2,1,0,0,0,0,,,1543720090214022,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214022,,,,PALM BEACH,1010,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214022,8,33409,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,2,1,0,0,0,0,,,1543720090214023,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214023,,,,PALM BEACH,1011,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214023,8,33407,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,2,1,0,0,0,0,,,1543720090214024,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214024,,,,PALM BEACH,1012,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214024,8,99998,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,2,1,0,0,0,0,,,1543720090214025,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214025,,,,PALM BEACH,1013,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214025,8,33409,03/03/2025
BLUEFISH,FLORIDA POMPANO,200916128302we,154372009021485341,2009,6,12,85,12,85,341,5,3,1,1,3.5,0,50,7,1,1,0,0,0,0,,,1543720090214026,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214026,,,,MARTIN,1018,168708,168559,1,1,1,8,1,8,,2,,20MAR200913:40,1,8835280901,8835250101,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214026,8,34956,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,1,2,0,2,0,0,,,1543720090214027,6,1,1,,,,Y,,1543720090214,,02,we,1543720090214027,2,3,0,PALM BEACH,1023,0,0,1,1,1,2,1,2,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214027,8,33487,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,1,0,0,0,1,0,,,1543720090214028,6,1,3,,,,Y,,1543720090214,,02,we,1543720090214027,,,,PALM BEACH,1024,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214027,8,33487,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,1,1,0,0,0,0,,,1543720090214029,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214029,,,,PALM BEACH,1025,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214029,8,33487,03/03/2025
,,200916128302we,154372009021485341,2009,6,12,99,12,85,341,5,3,1,1,3,0,50,7,1,1,0,0,0,0,,,1543720090214030,6,1,2,,,,Y,,1543720090214,,02,we,1543720090214030,,,,PALM BEACH,1026,0,0,1,1,1,8,2,8,,2,,20MAR200913:40,1,,,,,,,,,,,,,,,28202.45695,200916128302we,,0,1543720090214030,8,33487,03/03/2025
,,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,4,0,6,2,1,1,0,0,0,0,,,1543920090109001,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109001,,,,PALM BEACH,1036,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109001,8,33458,03/03/2025
,,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,4,0,6,2,1,1,0,0,0,0,,,1543920090109002,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109002,,,,PALM BEACH,1037,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109002,8,33409,03/03/2025
,,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,4,0,6,2,1,1,0,0,0,0,,,1543920090109003,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109003,,,,PALM BEACH,1038,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109003,8,33458,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,1.5,0,51,7,1,1,0,0,0,0,,,1543920090109004,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109004,,,,PALM BEACH,1105,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109004,8,33410,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,85,12,85,290,5,3,1,1,2,0,11,1,1,1,0,0,0,0,,,1543920090109005,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109005,,,,MARTIN,1113,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109005,8,33455,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,85,12,85,290,5,3,1,1,2,0,11,1,1,1,0,0,0,0,,,1543920090109006,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109006,,,,MARTIN,1114,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109006,8,33455,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,111,12,85,290,5,3,1,1,2,0,51,7,2,1,0,0,0,0,,,1543920090109007,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109007,,,,ST LUCIE,1120,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109007,8,34952,03/03/2025
PERMIT,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,3.5,0,103,23,1,1,0,0,0,0,,,1543920090109008,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109008,,,,PALM BEACH,1124,168708,168709,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,8835280902,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109008,8,33417,03/03/2025
PERMIT,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,3.5,0,103,23,1,1,0,0,0,0,,,1543920090109009,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109009,,,,PALM BEACH,1125,168708,168709,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,8835280902,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109009,8,33417,03/03/2025
PERMIT,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,3.5,0,103,23,1,1,0,0,0,0,,,1543920090109010,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109010,,,,PALM BEACH,1126,168708,168709,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,8835280902,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109010,8,33417,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,2.5,0,103,23,1,1,0,0,0,0,,,1543920090109011,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109011,,,,PALM BEACH,1148,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109011,8,33417,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,99,12,85,290,5,3,1,1,2,0,103,23,1,1,0,0,0,0,,,1543920090109012,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109012,,,,PALM BEACH,1149,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109012,8,33417,03/03/2025
,FLORIDA POMPANO,200916128301wd,154392009010985290,2009,6,12,85,12,85,290,5,3,1,1,7,0,103,23,1,1,0,0,0,0,,,1543920090109013,6,1,2,,,,Y,,1543920090109,,01,wd,1543920090109013,,,,MARTIN,1352,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,44096.534934,200916128301wd,,0,1543920090109013,8,33455,03/03/2025
,FLORIDA POMPANO,200916128301wd,15439200901279918,2009,6,12,99,12,99,18,2,3,1,1,0.5,,51,7,2,1,0,0,0,0,,,1543920090127001,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127001,,,,PALM BEACH,912,168708,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,,,,,,,,,,,,,,33437.320633,200916128301wd,,0,1543920090127001,8,33408,03/03/2025
,,200916128301wd,15439200901279918,2009,6,12,99,12,99,18,4,3,1,1,1,,103,15,2,1,0,0,0,0,,,1543920090127002,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127002,,,,PALM BEACH,934,0,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,,,,,,,,,,,,,,,33437.320633,200916128301wd,,0,1543920090127002,8,33458,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,1,,103,15,1,1,0,0,0,0,,,1543920090127003,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127003,,,,PALM BEACH,1036,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127003,8,33458,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,1.5,,51,7,1,1,0,0,0,0,,,1543920090127004,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127004,,,,PALM BEACH,1044,168708,172436,1,1,1,8,2,8,,2,,20FEB200908:17,1,8835280901,8850030502,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127004,8,33410,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,2,,51,7,2,1,0,0,0,0,,,1543920090127005,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127005,,,,PALM BEACH,1057,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127005,8,33404,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,2.5,,51,7,2,1,0,0,0,0,,,1543920090127006,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127006,,,,PALM BEACH,1113,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127006,8,33403,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,2.5,,51,7,2,1,0,0,0,0,,,1543920090127007,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127007,,,,PALM BEACH,1114,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127007,8,33402,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,4,,155,23,1,1,0,0,0,0,,,1543920090127008,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127008,,,,PALM BEACH,1139,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127008,8,33410,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,4,0,103,15,1,1,0,1,0,0,,,1543920090127009,6,1,1,,,,Y,,1543920090127,,01,wd,1543920090127009,2,1,0,PALM BEACH,1128,172436,0,1,1,1,8,2,1,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127009,8,33458,03/03/2025
,SPANISH MACKEREL,200916128301wd,1543920090127991448,2009,6,12,99,12,99,1448,1,3,1,1,4,,51,7,1,1,0,0,0,0,,,1543920090127010,6,1,2,,,,Y,,1543920090127,,01,wd,1543920090127010,,,,PALM BEACH,1129,172436,0,1,1,1,8,2,8,,2,,20FEB200908:17,1,8850030502,,,,,,,,,,,,,,5828.8261168,200916128301wd,,0,1543920090127010,8,33410,03/03/2025
