COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
GRAY SNAPPER,2025021277wdS:8AM-8PM,2025112771587720250219,2025,12,1587720250219005,1,6,7,5,wd,8835360102,0.9967106857,2,0,1,0,2,275.09214924,0.3265288117,0,0,7,02,1382.9493957,8,1382.9493957,2.9967106857,0.3265288117,275.09214924,0.9967106857,2025021277wdS:8AM-8PM,,0,02/19/2026
PUFFER GENUS,2025021277wdS:8AM-8PM,2025112771587720250219,2025,12,1587720250219006,1,6,7,5,wd,8861010200,0,1,0,0,0,1,0,0,0,0,7,02,1382.9493957,8,1382.9493957,1,0,0,0,2025021277wdS:8AM-8PM,,0,02/19/2026
BLUEFISH,2025021277weS:8AM-8PM,2025112771587720250222,2025,12,1587720250222006,1,6,7,5,we,8835250101,0,5,0,0,0,5,0,0,0,0,7,02,8327.9513345,8,8327.9513345,5,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771587720250222,2025,12,1587720250222006,1,6,7,5,we,8835430301,0,3,0,0,0,3,0,0,0,0,7,02,8327.9513345,8,8327.9513345,3,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771587720250222,2025,12,1587720250222007,1,6,7,5,we,8835430301,0,2,0,0,0,2,0,0,0,0,7,02,8322.3729306,8,8322.3729306,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771587720250222,2025,12,1587720250222008,1,6,7,5,we,8835430301,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771587720250223,2025,12,1587720250223009,1,6,7,5,we,8835440901,1.9631817088,6,0,2,0,6,1009.0753983,3.0821952828,0,0,7,02,727.55603485,8,727.55603485,7.9631817088,3.0821952828,1009.0753983,1.9631817088,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771587720250223,2025,12,1587720250223010,1,6,7,5,we,8835440901,0,6,0,0,0,6,0,0,0,0,7,02,727.55603485,8,727.55603485,6,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771587720250223,2025,12,1587720250223011,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,639.28058983,8,639.28058983,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771587720250223,2025,12,1587720250223012,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,639.28058983,8,639.28058983,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103001,1,6,7,5,we,8835440102,0,8,0,0,0,8,0,0,0,0,7,01,3790.4093413,8,3790.4093413,8,0,0,0,2025011277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103001,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,01,3790.4093413,8,3790.4093413,1,0,0,0,2025011277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103002,1,6,7,5,we,8835440102,0,8,0,0,0,8,0,0,0,0,7,01,3790.4093413,8,3790.4093413,8,0,0,0,2025011277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103002,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,01,3790.4093413,8,3790.4093413,1,0,0,0,2025011277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103003,1,6,7,5,we,8835440102,0.994973329,8,0,1,0,8,452.71286471,1.0546717288,0,0,7,01,3790.4093413,8,3790.4093413,8.994973329,1.0546717288,452.71286471,0.994973329,2025011277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103003,1,6,7,5,we,8835440901,0.994973329,20,0,1,0,20,621.85833064,2.7297239928,0,0,7,01,3790.4093413,8,3790.4093413,20.994973329,2.7297239928,621.85833064,0.994973329,2025011277weS:8AM-8PM,,0,02/19/2026
LEFTEYE FLOUNDER GENUS,2025011277weS:8AM-8PM,2025112771590920250103,2025,12,1590920250103003,1,6,7,5,we,8857030300,0,3,0,0,0,3,0,0,0,0,7,01,3790.4093413,8,3790.4093413,3,0,0,0,2025011277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025011277weS:8AM-8PM,2025112771590920250119,2025,12,1590920250119003,1,6,7,5,we,8835440102,3.9753205314,16,0,4,0,16,1580.1899112,2.1267964843,0,0,7,01,2787.8442349,8,2787.8442349,19.975320531,2.1267964843,1580.1899112,3.9753205314,2025011277weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,2025011277weS:8AM-8PM,2025112771590920250119,2025,12,1590920250119003,1,6,7,5,we,8835440801,0.9938301329,0,0,1,0,0,447.22355979,1.391362186,0,0,7,01,2787.8442349,8,2787.8442349,0.9938301329,1.391362186,447.22355979,0.9938301329,2025011277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025011277weS:8AM-8PM,2025112771590920250119,2025,12,1590920250119003,1,6,7,5,we,8835440901,0.9938301329,9,0,1,0,9,466.10633231,1.1329663515,0,0,7,01,2787.8442349,8,2787.8442349,9.9938301329,1.1329663515,466.10633231,0.9938301329,2025011277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025011277wdS:8AM-8PM,2025112771590920250122,2025,12,1590920250122001,1,6,7,5,wd,8835440102,0,5,0,0,0,5,0,0,0,0,7,01,3135.735259,8,3135.735259,5,0,0,0,2025011277wdS:8AM-8PM,,0,02/19/2026
RED DRUM,2025011277wdS:8AM-8PM,2025112771590920250122,2025,12,1590920250122001,1,6,7,5,wd,8835440901,0,12,0,0,0,12,0,0,0,0,7,01,3135.735259,8,3135.735259,12,0,0,0,2025011277wdS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201001,1,6,7,5,we,8713050100,0,3,0,0,0,3,0,0,0,0,7,02,630.21265488,8,630.21265488,3,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SOUTHERN KINGFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201001,1,6,7,5,we,8835440601,8.8112948888,0,0,9,0,0,2620.870713,2.4280012583,0,0,7,02,630.21265488,8,630.21265488,8.8112948888,2.4280012583,2620.870713,8.8112948888,2025021277weS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201001,1,6,7,5,we,8835440602,0.9790327654,0,0,1,0,0,314.2695177,0.3524517956,0,0,7,02,630.21265488,8,630.21265488,0.9790327654,0.3524517956,314.2695177,0.9790327654,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201002,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,553.3665037,8,553.3665037,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201002,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,553.3665037,8,553.3665037,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201003,1,6,7,5,we,8835440102,0,6,0,0,0,6,0,0,0,0,7,02,553.3665037,8,553.3665037,6,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201004,1,6,7,5,we,8835440102,0.9763776407,3,0,1,0,3,517.48014957,1.3474011442,0,0,7,02,553.3665037,8,553.3665037,3.9763776407,1.3474011442,517.48014957,0.9763776407,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201004,1,6,7,5,we,8835440106,0,2,0,0,0,2,0,0,0,0,7,02,553.3665037,8,553.3665037,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201005,1,6,7,5,we,8835440102,0.9763776407,3,0,1,0,3,413.98411966,0.7225194541,0,0,7,02,553.3665037,8,553.3665037,3.9763776407,0.7225194541,413.98411966,0.9763776407,2025021277weS:8AM-8PM,,0,02/19/2026
WEAKFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201005,1,6,7,5,we,8835440104,2.9291329221,0,0,3,0,0,1019.3382569,1.1130705104,0,0,7,02,553.3665037,8,553.3665037,2.9291329221,1.1130705104,1019.3382569,2.9291329221,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201005,1,6,7,5,we,8835440106,0,2,0,0,0,2,0,0,0,0,7,02,553.3665037,8,553.3665037,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201006,1,6,7,5,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,02,553.3665037,8,553.3665037,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201007,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,630.21265488,8,630.21265488,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201008,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,553.3665037,8,553.3665037,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201009,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,553.3665037,8,553.3665037,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201010,1,6,7,5,we,8835440801,0,2,0,0,0,2,0,0,0,0,7,02,1771.2062314,8,1771.2062314,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201011,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201011,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SOUTHERN KINGFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201011,1,6,7,5,we,8835440601,8.9221440089,0,0,9,0,0,2766.8559921,2.7361241627,0,0,7,02,1771.2062314,8,1771.2062314,8.9221440089,2.7361241627,2766.8559921,8.9221440089,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201012,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201012,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201013,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201014,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SOUTHERN KINGFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201015,1,6,7,5,we,8835440601,5.948096006,0,0,6,0,0,1913.3042152,2.1016605888,0,0,7,02,1771.2062314,8,1771.2062314,5.948096006,2.1016605888,1913.3042152,5.948096006,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201016,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,3063.8384498,8,3063.8384498,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201017,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
GAFFTOPSAIL CATFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201017,1,6,7,5,we,8777180101,0,4,0,0,0,4,0,0,0,0,7,02,1771.2062314,8,1771.2062314,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SOUTHERN KINGFISH,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201017,1,6,7,5,we,8835440601,19.826986687,0,0,20,0,0,5555.5216696,4.5007259778,0,0,7,02,1771.2062314,8,1771.2062314,19.826986687,4.5007259778,5555.5216696,19.826986687,2025021277weS:8AM-8PM,,0,02/19/2026
SEA BASS GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201018,1,6,7,5,we,8835020300,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201018,1,6,7,5,we,8835440801,0,2,0,0,0,2,0,0,0,0,7,02,1771.2062314,8,1771.2062314,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SEA BASS GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201019,1,6,7,5,we,8835020300,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201019,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,1771.2062314,8,1771.2062314,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201019,1,6,7,5,we,8835440801,0,2,0,0,0,2,0,0,0,0,7,02,1771.2062314,8,1771.2062314,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201020,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,7,02,3065.8921103,8,3065.8921103,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201020,1,6,7,5,we,8835440106,0,1,0,0,0,1,0,0,0,0,7,02,3065.8921103,8,3065.8921103,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201020,1,6,7,5,we,8835440901,0,4,0,0,0,4,0,0,0,0,7,02,3065.8921103,8,3065.8921103,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
LEFTEYE FLOUNDER GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201020,1,6,7,5,we,8857030300,0,1,0,0,0,1,0,0,0,0,7,02,3065.8921103,8,3065.8921103,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201021,1,6,7,5,we,8713050100,0,2,0,0,0,2,0,0,0,0,7,02,3065.8921103,8,3065.8921103,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250201,2025,12,1590920250201021,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,3065.8921103,8,3065.8921103,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208001,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,7,02,8322.3729306,8,8322.3729306,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208001,1,6,7,5,we,8835440106,0,4,0,0,0,4,0,0,0,0,7,02,8322.3729306,8,8322.3729306,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208002,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,7,02,8327.9513345,8,8327.9513345,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208002,1,6,7,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208003,1,6,7,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
LEFTEYE FLOUNDER GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208003,1,6,7,5,we,8857030300,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208004,1,6,7,5,we,8713050100,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
HARDHEAD CATFISH,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208004,1,6,7,5,we,8777180202,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208004,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208005,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208005,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
WEAKFISH,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208005,1,6,7,5,we,8835440104,5.9889133659,0,0,6,0,0,1685.8791125,1.1778196286,0,0,7,02,8327.9513345,8,8327.9513345,5.9889133659,1.1778196286,1685.8791125,5.9889133659,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208005,1,6,7,5,we,8835440106,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SOUTHERN KINGFISH,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208005,1,6,7,5,we,8835440601,0.9981522276,0,0,1,0,0,273.49371038,0.1996304455,0,0,7,02,8327.9513345,8,8327.9513345,0.9981522276,0.1996304455,273.49371038,0.9981522276,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208006,1,6,7,5,we,8835440102,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SAND SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208006,1,6,7,5,we,8835440106,0,2,0,0,0,2,0,0,0,0,7,02,8327.9513345,8,8327.9513345,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208007,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
STINGRAY GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208008,1,6,7,5,we,8713050100,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208008,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,7,02,8327.9513345,8,8327.9513345,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208008,1,6,7,5,we,8835440901,0,3,0,0,0,3,0,0,0,0,7,02,8327.9513345,8,8327.9513345,3,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208009,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SMOOTHHOUND GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208010,1,6,7,5,we,8708020400,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208010,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
LEFTEYE FLOUNDER GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208010,1,6,7,5,we,8857030300,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208011,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208012,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208013,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208014,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208016,1,6,7,5,we,8835440102,0,4,0,0,0,4,0,0,0,0,7,02,8327.9513345,8,8327.9513345,4,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208017,1,6,7,5,we,8835440600,0,1,0,0,0,1,0,0,0,0,7,02,8327.9513345,8,8327.9513345,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208018,1,6,7,5,we,,0,0,0,0,0,0,0,0,0,0,7,02,8327.9513345,8,8327.9513345,0,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208026,1,6,7,5,we,8835430301,0.9962109639,0,2,1,2,0,353.65489218,1.1489633117,710,2.3066666667,7,02,6206.9499833,8,6206.9499833,2.9962109639,3.4556299784,1063.6548922,2.9962109639,2025021277weS:8AM-8PM,,0,02/19/2026
RED DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208026,1,6,7,5,we,8835440901,0,1,0,0,0,1,0,0,0,0,7,02,6206.9499833,8,6206.9499833,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
BLACK SEA BASS,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208027,1,6,7,5,we,8835020301,0,1,0,0,0,1,0,0,0,0,7,02,6206.9499833,8,6206.9499833,1,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208027,1,6,7,5,we,8835430301,0.9962109639,0,1,1,1,0,356.14541959,1.1257183892,357.5,1.13,7,02,6206.9499833,8,6206.9499833,1.9962109639,2.2557183892,713.64541959,1.9962109639,2025021277weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208028,1,6,7,5,we,8835430301,0,0,2,0,2,0,0,0,634,1.56,7,02,6206.9499833,8,6206.9499833,2,1.56,634,2,2025021277weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,2025021277weS:8AM-8PM,2025112771590920250208,2025,12,1590920250208028,1,6,7,5,we,8835440801,0,2,0,0,0,2,0,0,0,0,7,02,6206.9499833,8,6206.9499833,2,0,0,0,2025021277weS:8AM-8PM,,0,02/19/2026
