PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,SEX,REEFCODE,AGE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,1,,30,4,1,0,0,0,0,4,1,1664920171202005,5,6,2,,2.00,,,Y,,we,1664920171202,3,1664920171202005,,1,S:8AM-8PM,12,NEW CASTLE,1310,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,474.73633795,2017121017weS:8AM-8PM,,0,1664920171202005,8,,,19702,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,1,,30,4,1,0,0,0,1,4,2,1664920171202006,5,6,2,,2.00,,,Y,,we,1664920171202,3,1664920171202005,,1,S:8AM-8PM,12,NEW CASTLE,1314,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,474.73633795,2017121017weS:8AM-8PM,,0,1664920171202006,8,,,19702,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,1,10,5,3339,8,7,E,5,3.5,,10,8,1,0,0,0,0,2,1,1664920171202007,5,6,2,,4.50,,,Y,,we,1664920171202,3,1664920171202007,,1,S:8AM-8PM,12,KENT,1329,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,314.96530013,2017121017weS:8AM-8PM,,0,1664920171202007,8,,,19963,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,1,10,5,3339,8,7,E,5,3.5,,10,8,1,0,0,0,1,2,2,1664920171202008,5,6,2,,4.50,,,Y,,we,1664920171202,3,1664920171202007,,1,S:8AM-8PM,12,KENT,1335,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,314.96530013,2017121017weS:8AM-8PM,,0,1664920171202008,8,,,19950,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,1,10,5,3339,8,7,E,5,6,0.00,30,5,1,1,0,0,0,3,1,1664920171202012,5,6,2,,8.00,,,Y,,we,1664920171202,3,1664920171202012,1,1,S:8AM-8PM,12,KENT,1414,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202012,8,,,19938,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,6,0.00,30,10,1,1,0,0,1,3,2,1664920171202013,5,6,2,,8.00,,,Y,,we,1664920171202,3,1664920171202012,1,1,S:8AM-8PM,12,NEW CASTLE,1420,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202013,8,,,19734,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,1,10,5,3339,8,7,E,5,6,0.00,0,0,1,1,0,0,1,3,2,1664920171202014,5,6,2,,8.00,,,Y,,we,1664920171202,3,1664920171202012,1,1,S:8AM-8PM,12,KENT,1425,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202014,8,,,19952,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,2,0.00,3,0,1,1,0,0,0,3,1,1664920171202015,5,6,2,,3.00,,,Y,,we,1664920171202,3,1664920171202015,1,1,S:8AM-8PM,12,NEW CASTLE,1432,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202015,8,,,19702,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,2,0.00,6,0,1,1,0,0,1,3,2,1664920171202016,5,6,2,,3.00,,,Y,,we,1664920171202,3,1664920171202015,1,1,S:8AM-8PM,12,NEW CASTLE,1436,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202016,8,,,19720,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,3,10,5,3339,8,7,E,5,2,,6,0,1,0,0,0,1,3,2,1664920171202017,5,6,2,,3.00,,,Y,,we,1664920171202,3,1664920171202015,,1,S:8AM-8PM,12,NEW CASTLE,1442,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202017,8,,,19720,03/03/2025
TAUTOG,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,42,91,10,5,3339,8,7,E,5,5,0.00,30,6,1,1,0,0,0,2,1,1664920171202018,5,6,2,,6.00,,,O,,we,1664920171202,3,1664920171202018,1,1,S:8AM-8PM,12,,1455,167680,170479,,1,1,8,2,8,18JAN18:08:30,8,8835020102,8839010101,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202018,8,,,19512,03/03/2025
TAUTOG,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,42,71,10,5,3339,8,7,E,5,5,0.00,90,12,1,1,0,0,1,2,2,1664920171202019,5,6,2,,6.00,,,O,,we,1664920171202,3,1664920171202018,1,1,S:8AM-8PM,12,,1455,167680,170479,,1,1,8,2,8,18JAN18:08:30,8,8835020102,8839010101,8,,0,,,,,,,261.47525936,2017121017weS:8AM-8PM,,0,1664920171202019,8,,,17543,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171202,2017,5,10,2,10,5,3339,8,7,E,5,7,0.00,22,4,1,1,0,0,0,2,1,1664920171202020,5,6,2,,8.00,,,Y,,we,1664920171202,3,1664920171202020,1,1,S:8AM-8PM,12,,1517,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,367.75625641,2017121017weS:8AM-8PM,,0,1664920171202020,8,,,19709,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171215,2017,5,10,1,10,5,3339,8,7,E,5,3.5,,30,30,1,0,0,0,0,2,1,1664920171215001,5,6,2,,4.00,,,Y,,we,1664920171215,3,1664920171215001,,1,S:8AM-8PM,12,KENT,1215,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,290.89741644,2017121017weS:8AM-8PM,,0,1664920171215001,8,,,19901,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171215,2017,5,10,1,10,5,3339,8,7,E,5,3.5,,4,2,1,0,0,0,1,2,2,1664920171215002,5,6,2,,4.00,,,Y,,we,1664920171215,3,1664920171215001,,1,S:8AM-8PM,12,KENT,1221,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,290.89741644,2017121017weS:8AM-8PM,,0,1664920171215002,8,,,19901,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171215,2017,5,10,5,10,5,3339,8,7,E,5,4,,10,0,1,0,0,0,0,3,1,1664920171215003,5,6,2,,6.00,,,Y,,we,1664920171215,3,1664920171215003,,1,S:8AM-8PM,12,SUSSEX,1417,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,245.75953914,2017121017weS:8AM-8PM,,0,1664920171215003,8,,,19958,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171215,2017,5,10,5,10,5,3339,8,7,E,5,4,,0,0,1,0,0,0,1,3,2,1664920171215004,5,6,2,,6.00,,,Y,,we,1664920171215,3,1664920171215003,,1,S:8AM-8PM,12,SUSSEX,1422,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,245.75953914,2017121017weS:8AM-8PM,,0,1664920171215004,8,,,19973,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171664920171215,2017,5,24,15,10,5,3339,8,7,E,5,4,,1,0,1,0,0,0,1,3,2,1664920171215005,5,6,2,,6.00,,,O,,we,1664920171215,3,1664920171215003,,1,S:8AM-8PM,12,CECIL,1426,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,245.75953914,2017121017weS:8AM-8PM,,0,1664920171215005,8,,,21921,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,3.5,0.00,15,5,1,2,1,0,0,3,1,1744420171104001,5,6,1,,4.50,,,Y,,we,1744420171104,3,1744420171104001,1,1,S:8AM-8PM,11,SUSSEX,1225,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,475.12162318,2017111017weS:8AM-8PM,,0,1744420171104001,8,1,0,19966,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,3.5,0.00,20,3,1,2,0,0,1,3,2,1744420171104002,5,6,2,,4.50,,,Y,,we,1744420171104,3,1744420171104001,1,1,S:8AM-8PM,11,SUSSEX,1235,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,475.12162318,2017111017weS:8AM-8PM,,0,1744420171104002,8,,,19966,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,3.5,0.00,5,1,1,2,0,0,1,3,2,1744420171104003,5,6,2,,4.50,,,Y,,we,1744420171104,3,1744420171104001,1,1,S:8AM-8PM,11,SUSSEX,1245,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,475.12162318,2017111017weS:8AM-8PM,,0,1744420171104003,8,,,19966,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,4,0.00,12,6,1,2,0,0,0,2,1,1744420171104004,5,6,2,,5.00,,,Y,,we,1744420171104,3,1744420171104004,1,1,S:8AM-8PM,11,SUSSEX,1340,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,475.12162318,2017111017weS:8AM-8PM,,0,1744420171104004,8,,,19960,03/03/2025
,,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,4,0.00,5,2,1,1,0,0,1,2,2,1744420171104005,5,6,2,,5.00,,,Y,,we,1744420171104,3,1744420171104004,1,1,S:8AM-8PM,11,SUSSEX,1350,,,,1,1,8,2,8,18JAN18:08:30,8,,,8,,0,,,,,,,475.12162318,2017111017weS:8AM-8PM,,0,1744420171104005,8,,,19960,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,2.5,,12,2,1,0,0,0,0,1,8,1744420171104006,5,6,2,,3.00,,,Y,,we,1744420171104,3,1744420171104006,,1,S:8AM-8PM,11,SUSSEX,1445,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,512.45868918,2017111017weS:8AM-8PM,,0,1744420171104006,8,,,19968,03/03/2025
,STRIPED BASS,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,5.5,,6,0,1,0,0,0,0,3,1,1744420171104007,5,6,2,,6.50,,,Y,,we,1744420171104,3,1744420171104007,,1,S:8AM-8PM,11,SUSSEX,1545,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,512.45868918,2017111017weS:8AM-8PM,,0,1744420171104007,8,,,19960,03/03/2025
,STRIPED BASS,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,5.5,,6,0,1,0,0,0,1,3,2,1744420171104008,5,6,2,,6.50,,,Y,,we,1744420171104,3,1744420171104007,,1,S:8AM-8PM,11,SUSSEX,1555,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,512.45868918,2017111017weS:8AM-8PM,,0,1744420171104008,8,,,19960,03/03/2025
,STRIPED BASS,2017111017weS:8AM-8PM,2017610171744420171104,2017,5,10,5,10,5,3339,8,7,E,5,5.5,,6,0,1,0,0,0,1,3,2,1744420171104009,5,6,2,,6.50,,,Y,,we,1744420171104,3,1744420171104007,,1,S:8AM-8PM,11,SUSSEX,1605,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,512.45868918,2017111017weS:8AM-8PM,,0,1744420171104009,8,,,19960,03/03/2025
,TAUTOG,2017121017wdS:8AM-8PM,2017610171744420171207,2017,5,10,1,10,5,3339,8,7,E,5,4,0.00,40,25,1,2,0,0,0,2,1,1744420171207009,5,6,2,,5.00,,,Y,,wd,1744420171207,3,1744420171207009,1,1,S:8AM-8PM,12,KENT,1510,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,380.46785871,2017121017wdS:8AM-8PM,,0,1744420171207009,8,,,19901,03/03/2025
,TAUTOG,2017121017wdS:8AM-8PM,2017610171744420171207,2017,5,10,1,10,5,3339,8,7,E,5,4,0.00,20,1,1,2,0,0,1,2,2,1744420171207010,5,6,2,,5.00,,,Y,,wd,1744420171207,3,1744420171207009,1,1,S:8AM-8PM,12,KENT,1520,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,380.46785871,2017121017wdS:8AM-8PM,,0,1744420171207010,8,,,19943,03/03/2025
,TAUTOG,2017121017wdS:8AM-8PM,2017610171744420171211,2017,5,24,31,10,5,3339,8,7,E,5,2.5,,51,11,1,0,0,0,0,2,1,1744420171211001,5,6,2,,3.00,,,O,,wd,1744420171211,3,1744420171211001,,1,S:8AM-8PM,12,MONTGOMERY,1340,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,117.41244031,2017121017wdS:8AM-8PM,,0,1744420171211001,8,,,20854,03/03/2025
,TAUTOG,2017121017wdS:8AM-8PM,2017610171744420171211,2017,5,24,31,10,5,3339,8,7,E,5,2.5,,25,7,1,0,0,0,1,2,2,1744420171211002,5,6,2,,3.00,,,O,,wd,1744420171211,3,1744420171211001,,1,S:8AM-8PM,12,MONTGOMERY,1350,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,117.41244031,2017121017wdS:8AM-8PM,,0,1744420171211002,8,,,20854,03/03/2025
,TAUTOG,2017121017wdS:8AM-8PM,2017610171744420171211,2017,5,10,5,10,5,3339,8,7,E,5,6,0.00,10,0,1,1,1,0,0,1,8,1744420171211007,5,6,1,,7.00,,,Y,,wd,1744420171211,3,1744420171211007,1,1,S:8AM-8PM,12,SUSSEX,1555,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,325.87638032,2017121017wdS:8AM-8PM,,0,1744420171211007,8,1,0,19971,03/03/2025
,STRIPED BASS,2017111017wdS:8AM-8PM,2017610171753220171108,2017,5,10,3,10,3,73,8,7,E,5,3.5,0.00,10,7,1,1,0,0,0,1,8,1753220171108001,5,6,2,,4.00,,,Y,,wd,1753220171108,3,1753220171108001,1,1,S:8AM-8PM,11,NEW CASTLE,1245,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,542.70527717,2017111017wdS:8AM-8PM,,0,1753220171108001,8,,,19803,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171753220171201,2017,5,10,5,10,5,106,8,7,4,5,2,0.00,200,40,1,2,0,0,0,2,1,1753220171201001,5,6,2,,2.50,,,Y,,we,1753220171201,3,1753220171201001,1,1,S:8AM-8PM,12,SUSSEX,1202,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,913.29859975,2017121017weS:8AM-8PM,,0,1753220171201001,8,,,19967,03/03/2025
,,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,42,133,10,5,3339,8,7,E,5,4,0.00,25,2,1,1,0,0,0,2,1,1753220171203001,5,6,2,,4.50,,,O,,we,1753220171203,3,1753220171203001,1,1,S:8AM-8PM,12,,1145,,,,1,1,8,1,8,18JAN18:08:30,8,,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203001,8,,,17408,03/03/2025
,,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,42,133,10,5,3339,8,7,E,5,4,0.00,0,0,1,1,0,0,1,2,2,1753220171203002,5,6,2,,4.50,,,O,,we,1753220171203,3,1753220171203001,1,1,S:8AM-8PM,12,,1150,,,,1,1,8,1,8,18JAN18:08:30,8,,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203002,8,,,17347,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,4.5,0.00,20,1,1,1,0,0,0,2,1,1753220171203003,5,6,2,,5.00,,,Y,,we,1753220171203,3,1753220171203003,1,1,S:8AM-8PM,12,SUSSEX,1232,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203003,8,,,19960,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,4.5,0.00,4,1,1,1,0,0,1,2,2,1753220171203004,5,6,2,,5.00,,,Y,,we,1753220171203,3,1753220171203003,1,1,S:8AM-8PM,12,SUSSEX,1240,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203004,8,,,19960,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,3,10,5,3339,8,7,E,5,5.5,,3,1,1,0,0,0,0,2,1,1753220171203005,5,6,2,,6.00,,,Y,,we,1753220171203,3,1753220171203005,,1,S:8AM-8PM,12,NEW CASTLE,1250,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203005,8,,,19701,03/03/2025
,STRIPED BASS,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,3,10,5,3339,8,7,E,5,5.5,,3,1,1,0,0,0,1,2,2,1753220171203006,5,6,2,,6.00,,,Y,,we,1753220171203,3,1753220171203005,,1,S:8AM-8PM,12,NEW CASTLE,1258,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203006,8,,,19701,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,5,0.00,50,1,1,2,0,0,0,3,1,1753220171203007,5,6,2,,5.50,,,Y,,we,1753220171203,3,1753220171203007,1,1,S:8AM-8PM,12,SUSSEX,1308,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203007,8,,,19968,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,5,0.00,15,2,1,2,0,0,1,3,2,1753220171203008,5,6,2,,5.50,,,Y,,we,1753220171203,3,1753220171203007,1,1,S:8AM-8PM,12,SUSSEX,1315,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203008,8,,,19945,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,5,0.00,15,2,1,1,0,0,1,3,2,1753220171203009,5,6,2,,5.50,,,Y,,we,1753220171203,3,1753220171203007,1,1,S:8AM-8PM,12,SUSSEX,1321,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203009,8,,,19945,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,0,99,15,10,5,3339,8,7,E,5,5.5,0.00,10,3,1,2,0,0,0,2,1,1753220171203010,5,6,2,,6.00,,,O,,we,1753220171203,3,1753220171203010,1,1,S:8AM-8PM,12,,1328,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203010,8,,,21921,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,5.5,0.00,50,8,1,2,0,0,1,2,2,1753220171203011,5,6,2,,6.00,,,Y,,we,1753220171203,3,1753220171203010,1,1,S:8AM-8PM,12,KENT,1332,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203011,8,,,19901,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,5,10,5,3339,8,7,E,5,1.5,0.00,50,10,1,2,0,0,0,1,8,1753220171203012,5,6,2,,2.00,,,Y,,we,1753220171203,3,1753220171203012,1,1,S:8AM-8PM,12,SUSSEX,1340,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203012,8,,,19958,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,7,0.00,40,15,1,2,0,0,0,2,1,1753220171203013,5,6,2,,7.50,,,Y,,we,1753220171203,3,1753220171203013,1,1,S:8AM-8PM,12,KENT,1346,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203013,8,,,19904,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,7,0.00,40,7,1,2,0,0,1,2,2,1753220171203014,5,6,2,,7.50,,,Y,,we,1753220171203,3,1753220171203013,1,1,S:8AM-8PM,12,KENT,1352,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,297.66991147,2017121017weS:8AM-8PM,,0,1753220171203014,8,,,19938,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,4,0.00,12,1,1,1,0,0,0,3,1,1753220171203015,5,6,2,,4.50,,,Y,,we,1753220171203,3,1753220171203015,1,1,S:8AM-8PM,12,KENT,1401,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203015,8,,,19934,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,4,,10,3,1,0,0,0,1,3,2,1753220171203016,5,6,2,,4.50,,,Y,,we,1753220171203,3,1753220171203015,,1,S:8AM-8PM,12,KENT,1409,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203016,8,,,19953,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,4,,20,4,1,0,0,0,1,3,2,1753220171203017,5,6,2,,4.50,,,Y,,we,1753220171203,3,1753220171203015,,1,S:8AM-8PM,12,KENT,1415,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203017,8,,,19946,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,3,10,5,3339,8,7,E,5,7,0.00,70,9,1,2,1,0,0,3,1,1753220171203018,5,6,1,,8.00,,,Y,,we,1753220171203,3,1753220171203018,1,1,S:8AM-8PM,12,NEW CASTLE,1421,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203018,8,1,0,19713,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,7,0.00,15,2,1,2,0,0,1,3,2,1753220171203019,5,6,2,,8.00,,,Y,,we,1753220171203,3,1753220171203018,1,1,S:8AM-8PM,12,KENT,1427,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203019,8,,,19938,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,3,10,5,3339,8,7,E,5,7,0.00,30,6,1,2,0,0,1,3,2,1753220171203020,5,6,2,,8.00,,,Y,,we,1753220171203,3,1753220171203018,1,1,S:8AM-8PM,12,NEW CASTLE,1435,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203020,8,,,19713,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,5,0.00,20,2,2,0,3,0,0,2,1,1753220171203021,5,6,1,,6.00,,,Y,,we,1753220171203,3,1753220171203021,1,1,S:8AM-8PM,12,KENT,1517,170479,,,1,1,2,1,2,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203021,8,3,0,19934,03/03/2025
,TAUTOG,2017121017weS:8AM-8PM,2017610171753220171203,2017,5,10,1,10,5,3339,8,7,E,5,5,0.00,5,1,0,1,0,1,1,2,2,1753220171203022,5,6,3,,6.00,,,Y,,we,1753220171203,3,1753220171203021,1,1,S:8AM-8PM,12,KENT,1525,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,250.56351809,2017121017weS:8AM-8PM,,0,1753220171203021,8,,,19952,03/03/2025
,TAUTOG,2017111017weS:8AM-8PM,2017610171758420171112,2017,5,10,1,10,5,3339,8,7,E,5,5.5,0.00,25,10,1,2,0,0,0,2,1,1758420171112001,5,6,2,,6.00,,,Y,,we,1758420171112,3,1758420171112001,1,1,S:8AM-8PM,11,KENT,1340,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,8,,0,,,,,,,549.97642236,2017111017weS:8AM-8PM,,0,1758420171112001,8,,,19953,03/03/2025
