PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TAUTOG,200865108512we,161862008120651599,2008,5,34,23,10,5,1599,7,5,1,2,5,0,20,7,1,0,3,0,1,1,6,2,1618620081206004,5,6,3,1,0,8,O,1,1618620081206,5,12,we,1618620081206001,1,,,MIDDLESEX,1618,170479,,,1,1,8,1,8,,,20090325,2,8839010101,,7,,8,,,,,,,,,,15.879437912,200865108512we,,0,1618620081206001,8,08882,03/03/2025
,TAUTOG,200865108512we,161862008120651599,2008,5,34,37,10,5,1599,7,5,1,2,5,0,1,0,1,0,3,0,1,1,6,2,1618620081206005,5,6,3,1,0,8,O,1,1618620081206,5,12,we,1618620081206001,1,,,,1622,170479,,,1,1,8,1,8,,,20090325,2,8839010101,,7,,8,,,,,,,,,,15.879437912,200865108512we,,0,1618620081206001,8,08857,03/03/2025
,TAUTOG,200865108512we,1618620081214513,2008,5,42,41,10,5,13,7,5,1,2,6,,5,2,1,1,0,0,0,0,4,1,1618620081214005,5,6,2,1,0,8,O,1,1618620081214,5,12,we,1618620081214005,,,,,1540,170479,,,1,1,8,1,8,,,20090325,2,8839010101,,7,,8,,,,,,,,,,18.678546923,200865108512we,,0,1618620081214005,8,17025,03/03/2025
,TAUTOG,200865108512we,1618620081214513,2008,5,42,41,10,5,13,7,5,1,2,6,,0,0,1,1,0,0,0,1,4,2,1618620081214006,5,6,2,1,0,8,O,1,1618620081214,5,12,we,1618620081214005,,,,,1545,170479,,,1,1,8,1,8,,,20090325,2,8839010101,,7,,8,,,,,,,,,,18.678546923,200865108512we,,0,1618620081214006,8,17011,03/03/2025
,TAUTOG,200865108512wd,166252008122653,2008,5,24,27,10,5,3,7,5,1,2,6,0,52,7,1,1,0,6,0,0,19,1,1662520081226001,5,6,1,2,0,8,O,2,1662520081226,5,12,wd,1662520081226001,1,6,0,HOWARD,1525,170479,,,1,1,8,2,1,,,20090325,2,8839010101,,7,,8,,,,,,,,,,195.24369759,200865108512wd,,0,1662520081226001,8,20723,03/03/2025
,TAUTOG,200865108512wd,166252008122653,2008,5,24,27,10,5,3,7,5,1,2,6,0,0,0,1,1,2,0,0,1,19,2,1662520081226002,5,6,2,2,0,8,O,2,1662520081226,5,12,wd,1662520081226001,1,,,HOWARD,1535,170479,,,1,1,8,2,8,,,20090325,2,8839010101,,7,,8,,,,,,,,,,195.24369759,200865108512wd,,0,1662520081226002,8,20723,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,24,33,10,5,1599,7,5,1,2,3.5,0,0,0,1,7,2,2,0,0,7,1,1662820081114001,5,6,1,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,5,0,PRINCE GEORGES,1430,167687,,,1,1,2,1,2,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20784,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,24,33,10,5,1599,7,5,1,2,3.5,0,1,0,1,0,2,0,1,1,7,2,1662820081114002,5,6,3,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,,,PRINCE GEORGES,1442,167687,,,1,1,8,1,8,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20784,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,24,33,10,5,1599,7,5,1,2,3.5,0,0,0,2,0,2,0,1,1,7,2,1662820081114003,5,6,3,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,,,PRINCE GEORGES,1449,167687,,,1,1,8,2,8,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20784,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,24,33,10,5,1599,7,5,1,2,3.5,0,0,0,2,0,2,0,1,1,7,2,1662820081114004,5,6,3,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,,,PRINCE GEORGES,1500,167687,,,1,1,8,1,8,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20746,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,24,33,10,5,1599,7,5,1,2,3.5,0,0,0,1,0,2,0,1,1,7,2,1662820081114005,5,6,3,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,,,PRINCE GEORGES,1510,167687,,,1,1,8,1,8,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20743,03/03/2025
,BLACK SEA BASS,200865108511wd,166282008111451599,2008,5,42,33,10,5,1599,7,5,1,2,3.5,0,0,0,2,0,2,0,1,1,7,2,1662820081114006,5,6,3,1,0,8,O,1,1662820081114,5,11,wd,1662820081114001,1,,,,1520,167687,,,1,1,8,1,8,,,20090325,2,8835020301,,7,,8,,,,,,,,,,9.0328387303,200865108511wd,,0,1662820081114001,8,20747,03/03/2025
STRIPED BASS,TAUTOG,200865108512we,1618420081227513,2008,5,10,1,10,5,13,7,5,E,5,5,0,1,0,1,1,1,0,0,0,7,1,1618420081227001,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,1,,,KENT,1502,170479,167680,,1,1,8,1,8,,,20090325,8,8839010101,8835020102,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227001,8,19963,03/03/2025
STRIPED BASS,TAUTOG,200865108512we,1618420081227513,2008,5,10,1,10,5,13,7,5,E,5,5,,6,0,1,1,0,0,0,1,7,2,1618420081227002,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,,,,KENT,1507,170479,167680,,1,1,8,1,8,,,20090325,8,8839010101,8835020102,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227002,8,19914,03/03/2025
,,200865108512we,1618420081227513,2008,5,10,1,10,5,13,7,5,E,5,5,0,30,0,1,1,1,0,0,1,7,2,1618420081227003,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,1,,,KENT,1510,,,,1,1,8,1,8,,,20090325,8,,,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227003,8,19946,03/03/2025
,,200865108512we,1618420081227513,2008,5,10,5,10,5,13,7,5,E,5,5,,0,0,1,1,0,0,0,1,7,2,1618420081227004,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,,,,SUSSEX,1514,,,,1,1,8,2,8,,,20090325,8,,,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227004,8,19960,03/03/2025
,,200865108512we,1618420081227513,2008,5,10,1,10,5,13,7,5,E,5,5,,0,0,1,1,0,0,0,1,7,2,1618420081227005,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,,,,KENT,1518,,,,1,1,8,1,8,,,20090325,8,,,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227005,8,19954,03/03/2025
,,200865108512we,1618420081227513,2008,5,10,5,10,5,13,7,5,E,5,5,,100,0,1,1,0,0,0,1,7,2,1618420081227006,5,6,2,1,0,8,Y,1,1618420081227,5,12,we,1618420081227001,,,,SUSSEX,1523,,,,1,1,8,1,8,,,20090325,8,,,7,,8,,,,,,,,,,19.107114245,200865108512we,,0,1618420081227006,8,19963,03/03/2025
,,200865108512we,1618420081227513,2008,0,49,35,10,5,13,7,5,E,5,5,0,0,0,2,1,0,1,0,1,7,2,1618420081227007,5,6,1,1,0,8,O,1,1618420081227,5,12,we,1618420081227001,1,2,0,,1528,,,,1,1,8,1,1,,,20090325,8,,,7,,8,,,,,,,,,,10.896919719,200865108512we,,0,1618420081227007,8,84102,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,10,3,10,5,13,7,5,E,5,5,0,40,0,1,1,2,1,0,0,8,1,1618420081227008,5,6,1,1,0,8.5,Y,1,1618420081227,5,12,we,1618420081227008,1,,,NEW CASTLE,1535,167680,,,1,1,8,1,1,,,20090325,8,8835020102,,7,,8,,,,,,,,,,31.117142647,200865108512we,,0,1618420081227008,8,19810,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,10,3,10,5,13,7,5,E,5,5,,30,5,1,1,0,0,0,1,8,2,1618420081227009,5,6,2,1,0,8.5,Y,1,1618420081227,5,12,we,1618420081227008,,,,NEW CASTLE,1540,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,31.117142647,200865108512we,,0,1618420081227009,8,19810,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,10,5,10,5,13,7,5,E,5,5,0,24,10,1,1,1,0,0,1,8,2,1618420081227010,5,6,2,1,0,8.5,Y,1,1618420081227,5,12,we,1618420081227008,1,,,SUSSEX,1549,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,31.117142647,200865108512we,,0,1618420081227010,8,19958,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,10,5,10,5,13,7,5,E,5,5,,15,5,1,1,0,0,0,1,8,2,1618420081227011,5,6,2,1,0,8.5,Y,1,1618420081227,5,12,we,1618420081227008,,,,SUSSEX,1544,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,31.117142647,200865108512we,,0,1618420081227011,8,19951,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,42,29,10,5,13,7,5,E,5,6,0,0,0,1,1,1,0,0,0,8,1,1618420081227012,5,6,2,1,0,8,O,1,1618420081227,5,12,we,1618420081227012,1,,,,1625,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,27.39760984,200865108512we,,0,1618420081227012,8,19330,03/03/2025
,STRIPED BASS,200865108512we,1618420081227513,2008,5,42,29,10,5,13,7,5,E,5,6.5,,10,2,1,1,0,0,0,1,8,2,1618420081227013,5,6,2,1,0,8,O,1,1618420081227,5,12,we,1618420081227012,,,,,1630,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,27.39760984,200865108512we,,0,1618420081227013,8,19372,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,5,0,12,0,1,8,0,11,0,0,8,1,1618620081124003,5,6,1,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124003,1,3,0,NEW CASTLE,1610,167680,,,1,1,2,1,2,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124003,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,5,,6,0,1,0,0,0,1,1,8,2,1618620081124004,5,6,3,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124003,,,,NEW CASTLE,1615,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124003,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,5,,15,0,1,0,0,0,1,1,8,2,1618620081124005,5,6,3,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124003,,,,NEW CASTLE,1620,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124003,8,19808,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,5,,6,0,1,0,0,0,1,1,8,2,1618620081124006,5,6,3,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124003,,,,NEW CASTLE,1625,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124003,8,19808,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,4,0,1,0,1,1,1,0,0,0,8,1,1618620081124007,5,6,2,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124007,1,,,NEW CASTLE,1630,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124007,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,4,0,0,0,1,5,0,2,0,1,8,2,1618620081124008,5,6,1,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124007,1,6,0,NEW CASTLE,1640,167680,,,1,1,2,1,2,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124008,8,19808,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,10,3,10,5,13,7,5,E,5,4,,1,0,1,1,0,0,0,1,8,2,1618620081124009,5,6,2,1,0,8,Y,1,1618620081124,5,11,wd,1618620081124007,,,,NEW CASTLE,1645,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,28.275567525,200865108511wd,,0,1618620081124009,8,19713,03/03/2025
,STRIPED BASS,200865108511wd,1618620081124513,2008,5,24,15,10,5,13,7,5,E,5,4,0,1,0,1,0,1,0,1,1,8,2,1618620081124010,5,6,3,1,0,8,O,1,1618620081124,5,11,wd,1618620081124007,1,,,CECIL,1650,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,16.125752187,200865108511wd,,0,1618620081124008,8,21901,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,42,71,10,5,13,7,5,E,5,6,0,0,0,1,1,1,0,0,0,8,1,1618620081214001,5,6,2,1,0,8,O,1,1618620081214,5,12,we,1618620081214001,1,,,,1510,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,15.373653353,200865108512we,,0,1618620081214001,8,17543,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,10,3,10,5,13,7,5,E,5,6,,100,5,1,1,0,0,0,1,8,2,1618620081214002,5,6,2,1,0,8,Y,1,1618620081214,5,12,we,1618620081214001,,,,NEW CASTLE,1513,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,26.956806011,200865108512we,,0,1618620081214002,8,29734,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,0,17,185,10,5,13,7,5,E,5,6,0,0,0,1,5,0,1,0,1,8,2,1618620081214003,5,6,1,1,0,8,O,1,1618620081214,5,12,we,1618620081214001,1,5,0,,1515,167680,,,1,1,2,1,2,,,20090325,8,8835020102,,7,,8,,,,,,,,,,15.373653353,200865108512we,,0,1618620081214003,8,27519,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,10,5,10,5,13,7,5,E,5,6,,50,15,1,0,0,0,1,1,8,2,1618620081214004,5,6,3,1,0,8,Y,1,1618620081214,5,12,we,1618620081214001,,,,SUSSEX,1517,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,26.956806011,200865108512we,,0,1618620081214003,8,19958,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,10,5,10,5,13,7,5,E,5,5,0,0,0,1,1,1,0,0,0,6,1,1618620081214007,5,6,2,1,0,8.5,Y,1,1618620081214,5,12,we,1618620081214007,1,,,SUSSEX,1620,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,26.956806011,200865108512we,,0,1618620081214007,8,19956,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,10,5,10,5,13,7,5,E,5,5,,0,0,1,1,0,0,0,1,6,2,1618620081214008,5,6,2,1,0,8.5,Y,1,1618620081214,5,12,we,1618620081214007,,,,SUSSEX,1624,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,26.956806011,200865108512we,,0,1618620081214008,8,19970,03/03/2025
,STRIPED BASS,200865108512we,1618620081214513,2008,5,10,5,10,5,13,7,5,E,5,5,,0,0,1,1,0,0,0,1,6,2,1618620081214009,5,6,2,1,0,8.5,Y,1,1618620081214,5,12,we,1618620081214007,,,,SUSSEX,1628,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,26.956806011,200865108512we,,0,1618620081214009,8,19939,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,42,71,10,5,13,7,5,E,5,6,0,2,2,2,6,1,18,0,0,7,1,1662520081111001,5,6,1,1,0,8,O,1,1662520081111,5,11,wd,1662520081111001,1,,,,1430,170479,,,1,1,2,1,2,,,20090325,8,8839010101,,7,,8,,,,,,,,,,13.796476871,200865108511wd,,0,1662520081111001,8,17511,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,42,71,10,5,13,7,5,E,5,6,,2,0,1,0,0,0,1,1,7,2,1662520081111002,5,6,3,1,0,8,O,1,1662520081111,5,11,wd,1662520081111001,,,,,1450,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,13.796476871,200865108511wd,,0,1662520081111001,8,17584,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,42,133,10,5,13,7,5,E,5,6,,0,0,1,1,0,0,0,1,7,2,1662520081111003,5,6,2,1,0,8,O,1,1662520081111,5,11,wd,1662520081111001,,,,,1455,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,13.796476871,200865108511wd,,0,1662520081111003,8,17347,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,24,31,10,5,13,7,5,E,5,7,0,20,0,1,3,2,14,0,0,3,1,1662520081111004,5,6,1,1,0,9,O,1,1662520081111,5,11,wd,1662520081111004,1,,,MONTGOMERY,1545,170479,,,1,1,2,1,2,,,20090325,8,8839010101,,7,,8,,,,,,,,,,5.9127758018,200865108511wd,,0,1662520081111004,8,20906,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,24,31,10,5,13,7,5,E,5,6,0,7,2,1,0,1,0,1,1,3,2,1662520081111005,5,6,3,1,0,9,O,1,1662520081111,5,11,wd,1662520081111004,1,,,MONTGOMERY,1600,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,5.9127758018,200865108511wd,,0,1662520081111004,8,20905,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,24,31,10,5,13,7,5,E,5,6,0,4,1,1,0,2,0,1,1,3,2,1662520081111006,5,6,3,1,0,9,O,1,1662520081111,5,11,wd,1662520081111004,1,,,MONTGOMERY,1605,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,5.9127758018,200865108511wd,,0,1662520081111004,8,20903,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,10,5,10,5,13,7,5,E,5,7.5,0,50,10,2,8,1,15,0,0,8,1,1662520081111007,5,6,1,1,0,9,Y,1,1662520081111,5,11,wd,1662520081111007,1,,,SUSSEX,1715,170479,,,1,1,2,1,2,,,20090325,8,8839010101,,7,,8,,,,,,,,,,16.588332948,200865108511wd,,0,1662520081111007,8,19973,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,10,5,10,5,13,7,5,E,5,7.5,0,20,1,1,0,1,0,1,1,8,2,1662520081111008,5,6,3,1,0,9,Y,1,1662520081111,5,11,wd,1662520081111007,1,,,SUSSEX,1735,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,16.588332948,200865108511wd,,0,1662520081111007,8,19968,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,10,5,10,5,13,7,5,E,5,7.5,0,5,4,1,0,1,0,1,1,8,2,1662520081111009,5,6,3,1,0,9,Y,1,1662520081111,5,11,wd,1662520081111007,1,,,SUSSEX,1740,170479,,,1,1,8,2,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,16.588332948,200865108511wd,,0,1662520081111007,8,19971,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,10,5,10,5,13,7,5,E,5,7.5,0,12,0,1,0,2,0,1,1,8,2,1662520081111010,5,6,3,1,0,9,Y,1,1662520081111,5,11,wd,1662520081111007,1,,,SUSSEX,1745,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,16.588332948,200865108511wd,,0,1662520081111007,8,19968,03/03/2025
,TAUTOG,200865108511wd,1662520081111513,2008,5,10,5,10,5,13,7,5,E,5,7.5,0,1,1,1,0,2,0,1,1,8,2,1662520081111011,5,6,3,1,0,9,Y,1,1662520081111,5,11,wd,1662520081111007,1,,,SUSSEX,1755,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,16.588332948,200865108511wd,,0,1662520081111007,8,19966,03/03/2025
,TAUTOG,200865108512wd,1662520081202513,2008,5,24,31,10,5,13,7,5,E,5,6,0,10,6,1,3,1,15,0,0,3,1,1662520081202001,5,6,1,1,0,8,O,1,1662520081202,5,12,wd,1662520081202001,1,17,0,MONTGOMERY,1615,170479,,,1,1,2,1,2,,,20090325,8,8839010101,,7,,8,,,,,,,,,,8.0171203082,200865108512wd,,0,1662520081202001,8,20905,03/03/2025
,TAUTOG,200865108512wd,1662520081202513,2008,5,24,31,10,5,13,7,5,E,5,6,0,10,4,1,0,1,0,1,1,3,2,1662520081202002,5,6,3,1,0,8,O,1,1662520081202,5,12,wd,1662520081202001,1,,,MONTGOMERY,1620,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,8.0171203082,200865108512wd,,0,1662520081202001,8,20906,03/03/2025
,TAUTOG,200865108512wd,1662520081202513,2008,5,24,31,10,5,13,7,5,E,5,6,,5,1,1,0,0,0,1,1,3,2,1662520081202003,5,6,3,1,0,8,O,1,1662520081202,5,12,wd,1662520081202001,,,,MONTGOMERY,1625,170479,,,1,1,8,1,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,8.0171203082,200865108512wd,,0,1662520081202001,8,20903,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,5,10,5,1599,7,5,E,5,5,0,0,0,1,1,1,1,0,0,10,1,1662820081114007,5,6,1,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,1,,,SUSSEX,1540,167680,,,1,1,8,1,1,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114007,8,19958,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,0,3,3,2,1,0,1,0,1,10,2,1662820081114008,5,6,1,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,1,1,0,NEW CASTLE,1550,167680,,,1,1,8,1,1,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114008,8,19720,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,42,29,10,5,1599,7,5,E,5,5,0,0,0,1,1,1,0,0,1,10,2,1662820081114009,5,6,2,1,0,9,O,1,1662820081114,5,11,wd,1662820081114007,1,,,,1600,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,7.9656547011,200865108511wd,,0,1662820081114009,8,19350,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,,50,16,1,1,0,0,0,1,10,2,1662820081114010,5,6,2,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,,,,NEW CASTLE,1610,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114010,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,,30,5,1,1,0,0,0,1,10,2,1662820081114011,5,6,2,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,,,,NEW CASTLE,1620,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114011,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,0,0,0,1,5,0,1,0,1,10,2,1662820081114012,5,6,1,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,1,7,0,NEW CASTLE,1630,167680,,,1,1,2,1,2,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114012,8,19804,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,,12,4,1,0,0,0,1,1,10,2,1662820081114013,5,6,3,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,,,,NEW CASTLE,1640,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114012,8,19805,03/03/2025
,STRIPED BASS,200865108511wd,166282008111451599,2008,5,10,3,10,5,1599,7,5,E,5,5,,12,3,2,0,0,0,1,1,10,2,1662820081114014,5,6,3,1,0,9,Y,1,1662820081114,5,11,wd,1662820081114007,,,,NEW CASTLE,1650,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,7,,8,,,,,,,,,,13.967311712,200865108511wd,,0,1662820081114012,8,19804,03/03/2025
,TAUTOG,200865108511we,1664920081123513,2008,5,10,3,10,5,13,7,5,E,5,5,0,0,0,1,5,0,9,0,0,5,1,1664920081123001,5,6,1,1,0,6,Y,1,1664920081123,5,11,we,1664920081123001,1,36,0,NEW CASTLE,1315,170479,,,1,1,2,1,2,,,20090325,8,8839010101,,7,,8,,,,,,,,,,30.064019778,200865108511we,,0,1664920081123001,8,19701,03/03/2025
,TAUTOG,200865108511we,1664920081123513,2008,5,10,3,10,5,13,7,5,E,5,5,0,0,0,1,0,2,0,1,1,5,2,1664920081123002,5,6,3,1,0,6,Y,1,1664920081123,5,11,we,1664920081123001,1,,,NEW CASTLE,1330,170479,,,1,1,8,2,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,30.064019778,200865108511we,,0,1664920081123001,8,19701,03/03/2025
,TAUTOG,200865108511we,1664920081123513,2008,5,10,3,10,5,13,7,5,E,5,5,0,0,0,1,0,1,0,1,1,5,2,1664920081123003,5,6,3,1,0,6,Y,1,1664920081123,5,11,we,1664920081123001,1,,,NEW CASTLE,1335,170479,,,1,1,8,2,8,,,20090325,8,8839010101,,7,,8,,,,,,,,,,30.064019778,200865108511we,,0,1664920081123001,8,19701,03/03/2025
