PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,TELEFON,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201316128302we,15304201302239363,2013,6,12,97,12,9,363,4,3,5,5,3,,2,1,1,0,0,0,0,,,1530420130223018,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223018,,,,OSCEOLA,,,1238,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223018,8,34741,03/03/2025
,SHEEPSHEAD,201316128302we,15304201302239363,2013,6,12,97,12,9,363,4,3,5,5,4,0,4,1,1,1,3,0,0,,,1530420130223019,6,1,1,,,,,Y,,1530420130223,,02,we,1530420130223019,1,3,0,OSCEOLA,169189,,1242,8,1,1,8,1,1,,,22MAR201307:43,8,8835430301,,,,,,,5607.2290804,201316128302we,,0,1530420130223019,8,34758,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,97,12,9,363,4,3,5,5,4,0,4,1,1,1,0,0,0,,,1530420130223020,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223020,1,,,OSCEOLA,,,1243,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223020,8,34758,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,97,12,9,363,4,3,5,5,4,0,4,1,1,2,0,0,0,,,1530420130223021,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223021,1,,,OSCEOLA,,,1244,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223021,8,34758,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,97,12,9,363,4,3,5,5,4,0,4,1,1,2,0,0,0,,,1530420130223022,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223022,1,,,OSCEOLA,,,1245,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223022,8,34758,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,5.5,0,103,0,1,2,1,0,0,,,1530420130223023,6,1,1,,,,,Y,,1530420130223,,02,we,1530420130223023,1,4,0,ORANGE,,,1255,8,1,1,8,1,1,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223023,8,32807,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,5.5,0,103,0,1,2,1,0,0,,,1530420130223024,6,1,1,,,,,Y,,1530420130223,,02,we,1530420130223024,1,1,0,ORANGE,,,1256,8,1,1,8,2,1,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223024,8,32807,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,5.5,,103,0,1,0,0,0,0,,,1530420130223025,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223025,,,,ORANGE,,,1257,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223025,8,32807,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,5.5,0,103,0,1,3,0,0,0,,,1530420130223026,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223026,1,,,ORANGE,,,1258,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223026,8,32807,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,1,,0,0,1,0,0,0,0,,,1530420130223027,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223027,,,,ORANGE,,,1303,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223027,8,32837,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,95,12,9,363,4,3,5,5,1,,0,0,1,0,0,0,0,,,1530420130223028,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223028,,,,ORANGE,,,1304,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223028,8,99998,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,9,12,9,363,4,3,5,5,1.5,0,6,1,1,1,0,0,0,,,1530420130223029,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223029,1,0,1,BREVARD,,,1306,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223029,8,32922,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,9,12,9,363,4,3,5,5,1.5,,6,1,1,0,0,0,0,,,1530420130223030,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223030,,,,BREVARD,,,1307,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223030,8,32922,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,9,12,9,363,4,3,5,5,1.5,,6,1,1,0,0,0,0,,,1530420130223031,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223031,,,,BREVARD,,,1308,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223031,8,32922,03/03/2025
,,201316128302we,15304201302239363,2013,6,12,9,12,9,363,4,3,5,5,1.5,,6,1,1,0,0,0,0,,,1530420130223032,6,1,2,,,,,Y,,1530420130223,,02,we,1530420130223032,,,,BREVARD,,,1309,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,5607.2290804,201316128302we,,0,1530420130223032,8,32922,03/03/2025
,KINGFISH GENUS,201316128302we,15491201302101091695,2013,6,12,35,12,109,1695,2,3,3,5,1.5,,150,16,1,0,0,0,0,,,1549120130210001,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210001,,,,FLAGLER,169273,,1025,8,1,1,8,1,8,,,22MAR201307:43,8,8835440600,,,,,,,9146.342732,201316128302we,,0,1549120130210001,8,32137,03/03/2025
,KINGFISH GENUS,201316128302we,15491201302101091695,2013,6,12,35,12,109,1695,2,3,3,5,1.5,0,150,16,1,1,0,0,0,,,1549120130210002,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210002,1,,,FLAGLER,169273,,1026,8,1,1,8,2,8,,,22MAR201307:43,8,8835440600,,,,,,,9146.342732,201316128302we,,0,1549120130210002,8,32137,03/03/2025
,KINGFISH GENUS,201316128302we,15491201302101091695,2013,6,12,35,12,109,1695,2,3,3,5,1.5,0,25,4,1,1,0,0,0,,,1549120130210003,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210003,1,,,FLAGLER,169273,,1027,8,1,1,8,2,8,,,22MAR201307:43,8,8835440600,,,,,,,9146.342732,201316128302we,,0,1549120130210003,8,32164,03/03/2025
,SHEEPSHEAD,201316128302we,15491201302101091695,2013,6,12,109,12,109,1695,2,3,3,5,2.5,0,200,32,1,1,0,0,0,,,1549120130210004,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210004,1,,,ST JOHNS,169189,,1115,8,1,1,8,1,8,,,22MAR201307:43,8,8835430301,,,,,,,9146.342732,201316128302we,,0,1549120130210004,8,32080,03/03/2025
,,201316128302we,15491201302101091695,2013,7,12,1,12,109,1695,2,3,3,5,2,0,24,4,1,1,0,0,0,,,1549120130210005,6,1,2,,,,,O,,1549120130210,,02,we,1549120130210005,1,,,ALACHUA,,,1150,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,8479.1141852,201316128302we,,0,1549120130210005,8,99998,03/03/2025
,,201316128302we,15491201302101091695,2013,7,12,1,12,109,1695,2,3,3,5,2,0,2,1,1,1,0,0,0,,,1549120130210006,6,1,2,,,,,O,,1549120130210,,02,we,1549120130210006,1,,,ALACHUA,,,1151,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,8479.1141852,201316128302we,,0,1549120130210006,8,32641,03/03/2025
,,201316128302we,15491201302101091695,2013,7,12,1,12,109,1695,2,3,3,5,2,0,2,1,1,1,0,0,0,,,1549120130210007,6,1,2,,,,,O,,1549120130210,,02,we,1549120130210007,1,,,ALACHUA,,,1152,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,8479.1141852,201316128302we,,0,1549120130210007,8,32641,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,19,12,109,1695,2,3,3,5,4,0,30,10,1,1,0,0,0,,,1549120130210008,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210008,1,,,CLAY,,,1250,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210008,8,32043,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1,,50,8,1,0,0,0,0,,,1549120130210009,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210009,,,,PUTNAM,,,1320,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210009,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1,0,0,0,1,3,0,0,0,,,1549120130210010,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210010,1,,,PUTNAM,,,1331,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210010,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1.5,,50,3,1,0,0,0,0,,,1549120130210011,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210011,,,,PUTNAM,,,1440,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210011,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1.5,,0,0,1,0,0,0,0,,,1549120130210012,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210012,,,,PUTNAM,,,1441,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210012,8,99998,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,31,12,109,1695,2,3,3,5,8,0,60,10,1,1,2,0,0,,,1549120130210013,6,1,1,,,,,Y,,1549120130210,,02,we,1549120130210013,1,2,0,DUVAL,,,1525,8,1,1,8,2,1,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210013,8,32216,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,31,12,109,1695,2,3,3,5,3,0,60,10,1,1,0,0,0,,,1549120130210014,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210014,1,,,DUVAL,,,1526,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210014,8,32216,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,31,12,109,1695,2,3,3,5,3,,0,0,1,0,0,0,0,,,1549120130210015,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210015,,,,DUVAL,,,1527,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210015,8,32216,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1.5,0,2,0,1,2,0,0,0,,,1549120130210016,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210016,1,,,PUTNAM,,,1535,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210016,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,1.5,,7,1,1,0,0,0,0,,,1549120130210017,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210017,,,,PUTNAM,,,1536,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210017,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,2,0,0,0,1,3,0,0,0,,,1549120130210018,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210018,1,,,PUTNAM,,,1550,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210018,8,32189,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,107,12,109,1695,2,3,3,5,2,0,0,0,1,1,0,0,0,,,1549120130210019,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210019,1,,,PUTNAM,,,1551,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210019,8,32177,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,109,12,109,1695,2,3,3,5,1.5,0,50,8,1,2,0,0,0,,,1549120130210020,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210020,1,,,ST JOHNS,,,1600,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210020,8,32033,03/03/2025
,,201316128302we,15491201302101091695,2013,6,12,109,12,109,1695,3,3,3,5,1.5,0,50,5,1,2,0,0,0,,,1549120130210021,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210021,1,,,ST JOHNS,,,1601,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,9146.342732,201316128302we,,0,1549120130210021,8,32086,03/03/2025
,SPOTTED SEATROUT,201316128302we,15491201302101091695,2013,6,12,109,12,109,1695,2,3,3,5,2,0,100,16,1,2,0,0,0,,,1549120130210022,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210022,1,,,ST JOHNS,169239,,1650,8,1,1,8,1,8,,,22MAR201307:43,8,8835440102,,,,,,,9146.342732,201316128302we,,0,1549120130210022,8,32086,03/03/2025
,SPOTTED SEATROUT,201316128302we,15491201302101091695,2013,6,12,109,12,109,1695,2,3,3,5,2,0,50,10,1,1,0,0,0,,,1549120130210023,6,1,2,,,,,Y,,1549120130210,,02,we,1549120130210023,1,,,ST JOHNS,169239,,1651,8,1,1,8,2,8,,,22MAR201307:43,8,8835440102,,,,,,,9146.342732,201316128302we,,0,1549120130210023,8,32086,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,6,12,9,12,61,74,3,3,5,5,5,0,100,25,2,1,4,0,0,,,1550820130120011,6,1,1,,,,,Y,,1550820130120,,01,we,1550820130120011,1,0,20,BREVARD,172734,,1321,8,1,1,2,1,2,,,20FEB201311:19,8,8857030300,,,,,,,4435.2397118,201316128301we,,0,1550820130120011,8,32940,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,6,12,9,12,61,74,3,3,5,5,5,,100,25,0,0,0,1,0,,,1550820130120012,6,1,3,,,,,Y,,1550820130120,,01,we,1550820130120011,,,,BREVARD,172734,,1322,8,1,1,8,2,8,,,20FEB201311:19,8,8857030300,,,,,,,4435.2397118,201316128301we,,0,1550820130120011,8,32940,03/03/2025
,,201316128301we,15508201301206174,2013,6,12,11,12,61,74,3,3,5,5,1.5,,12,2,1,0,0,0,0,,,1550820130120015,6,1,2,,,,,Y,,1550820130120,,01,we,1550820130120015,,,,BROWARD,,,1349,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,4435.2397118,201316128301we,,0,1550820130120015,8,33020,03/03/2025
,,201316128301we,15508201301206174,2013,6,12,11,12,61,74,3,3,5,5,1.5,,12,2,1,0,0,0,0,,,1550820130120016,6,1,2,,,,,Y,,1550820130120,,01,we,1550820130120016,,,,BROWARD,,,1350,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,4435.2397118,201316128301we,,0,1550820130120016,8,33020,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,5,24,43,12,61,74,3,3,5,5,6.5,0,35,35,1,2,0,0,0,,,1550820130120017,6,1,2,,,,,O,,1550820130120,,01,we,1550820130120017,1,,,,172734,,1406,8,1,1,8,1,8,,,20FEB201311:19,8,8857030300,,,,,,,4146.2171003,201316128301we,,0,1550820130120017,8,21742,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,6,12,97,12,61,74,2,3,5,5,3,0,104,16,1,2,1,0,0,,,1550820130120018,6,1,1,,,,,Y,,1550820130120,,01,we,1550820130120018,1,0,20,OSCEOLA,172734,,1423,8,1,1,8,1,1,,,20FEB201311:19,8,8857030300,,,,,,,4435.2397118,201316128301we,,0,1550820130120018,8,34771,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,6,12,97,12,61,74,2,3,5,5,3,,104,16,1,0,0,0,0,,,1550820130120019,6,1,2,,,,,Y,,1550820130120,,01,we,1550820130120019,,,,OSCEOLA,172734,,1424,8,1,1,8,2,8,,,20FEB201311:19,8,8857030300,,,,,,,4435.2397118,201316128301we,,0,1550820130120019,8,34771,03/03/2025
,LEFTEYE FLOUNDER GENUS,201316128301we,15508201301206174,2013,6,12,97,12,61,74,2,3,5,5,3,,104,16,1,0,0,0,0,,,1550820130120020,6,1,2,,,,,Y,,1550820130120,,01,we,1550820130120020,,,,OSCEOLA,172734,,1425,8,1,1,8,2,8,,,20FEB201311:19,8,8857030300,,,,,,,4435.2397118,201316128301we,,0,1550820130120020,8,34771,03/03/2025
,,201316128302wd,15508201302069137,2013,6,12,95,12,9,137,2,3,5,5,1,,15,4,1,0,0,0,0,,,1550820130206009,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206009,,,,ORANGE,,,1224,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,2244.7361559,201316128302wd,,0,1550820130206009,8,32837,03/03/2025
,,201316128302wd,15508201302069137,2013,6,12,95,12,9,137,2,3,5,5,1,,15,4,1,0,0,0,0,,,1550820130206010,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206010,,,,ORANGE,,,1225,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,2244.7361559,201316128302wd,,0,1550820130206010,8,32837,03/03/2025
,SHEEPSHEAD,201316128302wd,15508201302069137,2013,6,12,9,12,9,137,2,3,5,5,2,0,20,10,1,1,0,0,0,,,1550820130206011,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206011,1,,,BREVARD,169189,,1240,8,1,1,8,2,8,,,22MAR201307:43,8,8835430301,,,,,,,2244.7361559,201316128302wd,,0,1550820130206011,8,32780,03/03/2025
,,201316128302wd,15508201302069137,2013,6,12,9,12,9,137,2,3,5,5,2,,40,12,1,0,0,0,0,,,1550820130206013,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206013,,,,BREVARD,,,1305,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,2244.7361559,201316128302wd,,0,1550820130206013,8,32920,03/03/2025
,,201316128302wd,15508201302069137,2013,6,12,9,12,9,137,2,3,5,5,2,,40,12,1,0,0,0,0,,,1550820130206014,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206014,,,,BREVARD,,,1306,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,2244.7361559,201316128302wd,,0,1550820130206014,8,32920,03/03/2025
,BLUEFISH,201316128302wd,15508201302069137,2013,0,99,998,12,9,137,2,3,5,5,2,,3,3,1,0,0,0,0,,,1550820130206018,6,1,2,,,,,O,,1550820130206,,02,wd,1550820130206018,,,,,168559,,1333,8,1,1,8,2,8,,,22MAR201307:43,8,8835250101,,,,,,,2131.5665118,201316128302wd,,0,1550820130206018,8,99997,03/03/2025
,BLUEFISH,201316128302wd,15508201302069137,2013,0,99,998,12,9,137,2,3,5,5,2,,3,3,1,0,0,0,0,,,1550820130206019,6,1,2,,,,,O,,1550820130206,,02,wd,1550820130206019,,,,,168559,,1334,8,1,1,8,2,8,,,22MAR201307:43,8,8835250101,,,,,,,2131.5665118,201316128302wd,,0,1550820130206019,8,99997,03/03/2025
,BLUEFISH,201316128302wd,15508201302069137,2013,0,99,998,12,9,137,2,3,5,5,2,,3,3,1,0,0,0,0,,,1550820130206020,6,1,2,,,,,O,,1550820130206,,02,wd,1550820130206020,,,,,168559,,1335,8,1,1,8,2,8,,,22MAR201307:43,8,8835250101,,,,,,,2131.5665118,201316128302wd,,0,1550820130206020,8,99997,03/03/2025
,BLUEFISH,201316128302wd,15508201302069137,2013,6,12,9,12,9,137,2,3,5,5,2.5,,30,16,1,0,0,0,0,,,1550820130206026,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206026,,,,BREVARD,168559,,1456,8,1,1,8,2,8,,,22MAR201307:43,8,8835250101,,,,,,,2244.7361559,201316128302wd,,0,1550820130206026,8,32952,03/03/2025
,BLUEFISH,201316128302wd,15508201302069137,2013,6,12,9,12,9,137,2,3,5,5,2.5,,30,16,1,0,0,0,0,,,1550820130206027,6,1,2,,,,,Y,,1550820130206,,02,wd,1550820130206027,,,,BREVARD,168559,,1457,8,1,1,8,2,8,,,22MAR201307:43,8,8835250101,,,,,,,2244.7361559,201316128302wd,,0,1550820130206027,8,32952,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,7,3,1,0,0,0,0,,,1550820130217001,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217001,,,,BREVARD,,,1239,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217001,8,32926,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,7,3,1,0,0,0,0,,,1550820130217002,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217002,,,,BREVARD,,,1240,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217002,8,32926,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,95,12,9,363,4,3,5,5,2.5,,0,0,1,0,0,0,0,,,1550820130217003,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217003,,,,ORANGE,,,1412,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217003,8,32807,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,95,12,9,363,4,3,5,5,2.5,,0,0,1,0,0,0,0,,,1550820130217004,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217004,,,,ORANGE,,,1413,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217004,8,32807,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,95,12,9,363,4,3,5,5,2.5,,0,0,1,0,0,0,0,,,1550820130217005,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217005,,,,ORANGE,,,1414,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217005,8,99998,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,95,12,9,363,4,3,5,5,2.5,,0,0,1,0,0,0,0,,,1550820130217006,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217006,,,,ORANGE,,,1415,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217006,8,32807,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,1.5,,0,0,1,0,0,0,0,,,1550820130217007,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217007,,,,BREVARD,,,1538,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217007,8,32923,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,1,,0,0,1,0,0,0,0,,,1550820130217008,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217008,,,,BREVARD,,,1539,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217008,8,32922,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,0,0,1,0,0,0,0,,,1550820130217009,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217009,,,,BREVARD,,,1540,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217009,8,32922,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,0,0,1,0,0,0,0,,,1550820130217010,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217010,,,,BREVARD,,,1541,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217010,8,32922,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,0,0,1,0,0,0,0,,,1550820130217011,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217011,,,,BREVARD,,,1542,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217011,8,32922,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,9,12,9,363,4,3,5,5,0.5,,0,0,1,0,0,0,0,,,1550820130217012,6,1,2,,,,,Y,,1550820130217,,02,we,1550820130217012,,,,BREVARD,,,1543,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217012,8,32922,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,97,12,9,363,4,3,5,5,4,0,10,2,2,0,1,0,0,,,1550820130217013,6,1,1,,,,,Y,,1550820130217,,02,we,1550820130217013,1,8,0,OSCEOLA,,,1649,8,1,1,2,2,2,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217013,8,99998,03/03/2025
,,201316128302we,15508201302179363,2013,6,12,97,12,9,363,4,3,5,5,4,,10,2,0,0,0,1,0,,,1550820130217014,6,1,3,,,,,Y,,1550820130217,,02,we,1550820130217013,,,,OSCEOLA,,,1650,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,4394.5972725,201316128302we,,0,1550820130217013,8,99998,03/03/2025
,,201316128301wd,1554220130103111288,2013,6,12,111,12,111,288,1,3,5,5,2,0,50,6,1,1,0,0,0,,,1554220130103001,6,1,2,,,,,Y,,1554220130103,,01,wd,1554220130103001,1,,,ST LUCIE,,,1013,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,3395.0783846,201316128301wd,,0,1554220130103001,8,34951,03/03/2025
SPANISH MACKEREL,BLUEFISH,201316128301wd,1554220130103111288,2013,6,12,99,12,111,288,1,3,5,5,4,0,30,3,1,0,5,0,0,,,1554220130103002,6,1,1,,,,,Y,,1554220130103,,01,wd,1554220130103002,1,5,0,PALM BEACH,168559,172436,1123,8,1,1,8,2,1,,,20FEB201311:19,8,8835250101,8850030502,,,,,,3395.0783846,201316128301wd,,0,1554220130103002,8,33478,03/03/2025
