PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,25,24,1760920210423001,F,1.50,,7,3,2,5,979,8,7,2,1,1,8,0,0,0,0,5,,25,2.00,,,Y,,we,1760920210423,3,1760920210423001,,,2,S:8AM-8PM,21009,04,,,HARFORD,1109,8,8,1,168160,,,1,19,2,1,8,8,11MAR22:10:09,8835160602,,,,,,,,,658.68976094,2021042427weS:8AM-8PM,,0,1760920210423001,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,45,24,1760920210423002,F,5.50,0.00,225,30,2,5,979,8,7,2,1,3,1,0,0,1,0,5,,25,6.00,,,O,,we,1760920210423,3,1760920210423002,1,,2,S:8AM-8PM,19008,04,,,,1405,8,8,1,168160,,,1,26,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423002,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,119,24,1760920210423003,F,5.50,0.00,2,2,2,5,979,8,7,2,1,3,2,0,1,1,0,5,,25,6.00,,,O,,we,1760920210423,3,1760920210423002,1,,2,S:8AM-8PM,17845,04,,,,1405,8,8,1,168160,,,1,16,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423003,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,119,24,1760920210423004,F,5.50,0.00,2,2,2,5,979,8,7,2,1,3,2,0,1,2,0,5,,25,6.00,,,O,,we,1760920210423,3,1760920210423002,1,,2,S:8AM-8PM,17855,04,,,,1405,8,8,1,168160,,,1,16,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423004,03/03/2025
,NORTHERN SNAKEHEAD,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,25,24,1760920210423006,F,2.50,,100,30,2,5,979,8,7,2,1,2,1,0,0,0,0,5,,25,3.00,,,Y,,we,1760920210423,3,1760920210423006,,,2,S:8AM-8PM,21014,04,,,HARFORD,1410,8,8,1,166680,,,1,63,2,2,8,8,11MAR22:10:09,8821010109,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423006,03/03/2025
,NORTHERN SNAKEHEAD,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,25,24,1760920210423007,F,2.50,,200,30,2,5,979,8,7,2,1,2,2,0,1,0,0,5,,25,3.00,,,Y,,we,1760920210423,3,1760920210423006,,,2,S:8AM-8PM,21014,04,,,HARFORD,1411,8,8,1,166680,,,1,78,2,2,8,8,11MAR22:10:09,8821010109,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423007,03/03/2025
,NORTHERN SNAKEHEAD,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,5,24,1760920210423008,F,8.00,0.00,60,25,2,5,979,8,7,1,1,1,8,0,0,1,1,5,,25,10.50,,,Y,,we,1760920210423,3,1760920210423008,1,,2,S:8AM-8PM,21286,04,1,0,BALTIMORE,1445,8,8,1,166680,,,1,42,2,1,1,8,11MAR22:10:09,8821010109,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423008,03/03/2025
,CRAPPIE GENUS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,25,24,1760920210423009,F,1.00,0.00,12,0,2,5,979,8,7,2,1,1,8,0,0,1,0,5,,25,2.00,,,Y,,we,1760920210423,3,1760920210423009,1,,2,S:8AM-8PM,21087,04,,,HARFORD,1506,8,8,1,168165,,,1,52,2,1,8,8,11MAR22:10:09,8835160700,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423009,03/03/2025
,,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,5,24,1760920210423010,F,7.00,0.00,30,6,2,5,979,8,7,2,1,2,1,0,0,1,0,5,,25,7.00,,,Y,,we,1760920210423,3,1760920210423010,1,,2,S:8AM-8PM,21237,04,,,BALTIMORE,1515,8,8,1,,,,1,70,2,2,8,8,11MAR22:10:09,,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423010,03/03/2025
,,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,25,24,1760920210423011,F,7.00,0.00,6,2,2,5,979,8,7,2,1,2,2,0,1,1,0,5,,25,7.00,,,Y,,we,1760920210423,3,1760920210423010,1,,2,S:8AM-8PM,21015,04,,,HARFORD,1517,8,8,1,,,,1,74,2,1,8,8,11MAR22:10:09,,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423011,03/03/2025
,,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,29,24,1760920210423012,F,6.50,,25,1,2,5,979,8,7,2,1,2,1,0,0,0,0,5,,25,7.50,,,O,,we,1760920210423,3,1760920210423012,,,2,S:8AM-8PM,19382,04,,,,1548,8,8,1,,,,1,73,2,2,8,8,11MAR22:10:09,,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423012,03/03/2025
,,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,24,5,24,1760920210423013,F,6.50,0.00,25,1,2,5,979,8,7,2,1,2,2,0,1,1,0,5,,25,7.50,,,Y,,we,1760920210423,3,1760920210423012,1,,2,S:8AM-8PM,21128,04,,,BALTIMORE,1548,8,8,1,,,,1,49,2,2,8,8,11MAR22:10:09,,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423013,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,3,24,1760920210423014,F,4.00,,3,2,2,5,979,8,7,2,1,3,1,0,0,0,0,5,,25,6.50,,,O,,we,1760920210423,3,1760920210423014,,,2,S:8AM-8PM,15205,04,,,,1640,8,8,1,168160,,,1,42,2,1,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423014,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,3,24,1760920210423015,F,4.00,,3,2,2,5,979,8,7,2,1,3,2,0,1,0,0,5,,25,6.50,,,O,,we,1760920210423,3,1760920210423014,,,2,S:8AM-8PM,15205,04,,,,1640,8,8,1,168160,,,1,16,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423015,03/03/2025
,LARGEMOUTH BASS,2021042427weS:8AM-8PM,2021224271760920210423,2021,5,42,3,24,1760920210423016,F,4.00,,3,2,2,5,979,8,7,2,1,3,2,0,1,0,0,5,,25,6.50,,,O,,we,1760920210423,3,1760920210423014,,,2,S:8AM-8PM,15205,04,,,,1640,8,8,1,168160,,,1,15,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,721.61608404,2021042427weS:8AM-8PM,,0,1760920210423016,03/03/2025
,,2021032437weS:8AM-8PM,2021224371766120210326,2021,5,24,13,24,1766120210326001,F,3.00,0.00,25,0,2,5,211,8,7,2,1,3,1,0,0,1,0,5,,19,4.00,,,N,,we,1766120210326,3,1766120210326001,1,,3,S:8AM-8PM,21074,03,,,,1341,8,8,1,,,,1,35,2,2,8,8,11MAR22:10:09,,,,,,,,,,2588.3061568,2021032437weS:8AM-8PM,,0,1766120210326001,03/03/2025
,,2021032437weS:8AM-8PM,2021224371766120210326,2021,5,24,21,24,1766120210326002,F,3.00,,0,0,2,5,211,8,7,2,1,3,2,0,1,0,0,5,,19,4.00,,,N,,we,1766120210326,3,1766120210326001,,,3,S:8AM-8PM,21774,03,,,,1341,8,8,1,,,,1,34,2,2,8,8,11MAR22:10:09,,,,,,,,,,2588.3061568,2021032437weS:8AM-8PM,,0,1766120210326002,03/03/2025
,,2021032437weS:8AM-8PM,2021224371766120210326,2021,5,24,13,24,1766120210326003,F,3.00,,15,0,2,5,211,8,7,2,1,3,2,0,1,0,0,5,,19,4.00,,,N,,we,1766120210326,3,1766120210326001,,,3,S:8AM-8PM,21102,03,,,,1341,8,8,1,,,,1,40,2,1,8,8,11MAR22:10:09,,,,,,,,,,2588.3061568,2021032437weS:8AM-8PM,,0,1766120210326003,03/03/2025
,NORTHERN SNAKEHEAD,2021032437weS:8AM-8PM,2021224371766120210326,2021,5,24,19,24,1766120210326004,F,2.50,0.00,30,0,2,5,3232,8,7,1,1,2,1,0,0,0,2,5,,19,3.00,,,Y,,we,1766120210326,3,1766120210326004,1,,3,S:8AM-8PM,21672,03,2,0,DORCHESTER,1454,8,8,1,166680,,,1,26,2,1,1,8,11MAR22:10:09,8821010109,,,,,,,,,3305.1714686,2021032437weS:8AM-8PM,,0,1766120210326004,03/03/2025
,NORTHERN SNAKEHEAD,2021032437weS:8AM-8PM,2021224371766120210326,2021,5,24,1,24,1766120210326005,F,2.50,,0,0,2,5,3232,8,7,2,1,2,2,0,1,0,0,5,,19,3.00,,,N,,we,1766120210326,3,1766120210326004,,,3,S:8AM-8PM,21502,03,,,,1455,8,8,1,166680,,,1,55,2,1,8,8,11MAR22:10:09,8821010109,,,,,,,,,3305.1714686,2021032437weS:8AM-8PM,,0,1766120210326005,03/03/2025
BLUE CATFISH,WHITE PERCH,2021042437wdS:8AM-8PM,2021224371766120210412,2021,5,24,47,24,1766120210412001,F,1.50,0.00,10,0,2,5,790,8,7,2,1,3,1,0,0,3,0,5,,39,2.00,,,Y,,wd,1766120210412,3,1766120210412001,1,,3,S:8AM-8PM,21863,04,,,WORCESTER,1915,8,8,1,167678,163997,,1,23,2,1,8,8,11MAR22:10:09,8835020101,8777020102,,,,,,,,1566.0773255,2021042437wdS:8AM-8PM,,0,1766120210412001,03/03/2025
BLUE CATFISH,WHITE PERCH,2021042437wdS:8AM-8PM,2021224371766120210412,2021,5,24,47,24,1766120210412002,F,1.50,0.00,20,10,2,5,790,8,7,2,1,3,2,0,1,3,0,5,,39,2.00,,,Y,,wd,1766120210412,3,1766120210412001,1,,3,S:8AM-8PM,21863,04,,,WORCESTER,1915,8,8,1,167678,163997,,1,25,2,1,8,8,11MAR22:10:09,8835020101,8777020102,,,,,,,,1566.0773255,2021042437wdS:8AM-8PM,,0,1766120210412002,03/03/2025
BLUE CATFISH,WHITE PERCH,2021042437wdS:8AM-8PM,2021224371766120210412,2021,5,24,47,24,1766120210412003,F,1.50,0.00,10,0,2,5,790,8,7,2,1,3,2,0,1,2,0,5,,39,2.00,,,Y,,wd,1766120210412,3,1766120210412001,1,,3,S:8AM-8PM,21804,04,,,WORCESTER,1915,8,8,1,167678,163997,,1,25,2,1,8,8,11MAR22:10:09,8835020101,8777020102,,,,,,,,1566.0773255,2021042437wdS:8AM-8PM,,0,1766120210412003,03/03/2025
,WHITE PERCH,2021042437wdS:8AM-8PM,2021224371766120210412,2021,5,24,39,24,1766120210412004,F,2.50,0.00,75,0,2,5,790,8,7,1,2,2,1,0,0,3,12,5,,39,3.00,,,Y,,wd,1766120210412,3,1766120210412004,1,,3,S:8AM-8PM,21853,04,12,0,SOMERSET,1940,8,8,1,167678,,,1,33,2,1,2,2,11MAR22:10:09,8835020101,,,,,,,,,1566.0773255,2021042437wdS:8AM-8PM,,0,1766120210412004,03/03/2025
,WHITE PERCH,2021042437wdS:8AM-8PM,2021224371766120210412,2021,5,24,39,24,1766120210412005,F,2.50,0.00,75,0,2,5,790,8,7,3,0,2,2,1,1,3,0,5,,39,3.00,,,Y,,wd,1766120210412,3,1766120210412004,1,,3,S:8AM-8PM,21871,04,,,SOMERSET,1940,8,8,1,167678,,,1,34,2,1,8,8,11MAR22:10:09,8835020101,,,,,,,,,1566.0773255,2021042437wdS:8AM-8PM,,0,1766120210412004,03/03/2025
,SPOTTED SEATROUT,2021042437weN:8PM-8AM,2021224371766120210417,2021,5,24,39,24,1766120210417001,F,4.00,0.00,50,0,2,5,1181,8,7,2,1,2,1,0,0,1,0,5,,39,4.00,,,Y,,we,1766120210417,3,1766120210417001,1,,3,N:8PM-8AM,21838,04,,,SOMERSET,2012,8,8,1,169239,,,1,57,2,1,8,8,11MAR22:10:09,8835440102,,,,,,,,,3750.7719596,2021042437weN:8PM-8AM,,0,1766120210417001,03/03/2025
,SPOTTED SEATROUT,2021042437weN:8PM-8AM,2021224371766120210417,2021,5,24,39,24,1766120210417002,F,4.00,0.00,50,6,2,5,1181,8,7,2,1,2,2,0,1,2,0,5,,39,4.00,,,Y,,we,1766120210417,3,1766120210417001,1,,3,N:8PM-8AM,21838,04,,,SOMERSET,2013,8,8,1,169239,,,1,56,2,1,8,8,11MAR22:10:09,8835440102,,,,,,,,,3750.7719596,2021042437weN:8PM-8AM,,0,1766120210417002,03/03/2025
,,2021042437weS:8AM-8PM,2021224371766120210424,2021,5,42,133,24,1766120210424001,F,0.50,,0,0,2,5,1181,8,7,2,1,2,1,0,0,0,0,5,,39,2.00,,,O,,we,1766120210424,3,1766120210424001,,,3,S:8AM-8PM,17362,04,,,,1124,8,8,1,,,,2,55,2,1,8,8,11MAR22:10:09,,,,,,,,,,3819.8038993,2021042437weS:8AM-8PM,,0,1766120210424001,03/03/2025
,,2021042437weS:8AM-8PM,2021224371766120210424,2021,5,42,133,24,1766120210424002,F,0.50,,0,0,2,5,1181,8,7,2,1,2,2,0,1,0,0,5,,39,2.00,,,O,,we,1766120210424,3,1766120210424001,,,3,S:8AM-8PM,17362,04,,,,1124,8,8,1,,,,1,57,2,1,8,8,11MAR22:10:09,,,,,,,,,,3819.8038993,2021042437weS:8AM-8PM,,0,1766120210424002,03/03/2025
,WHITE PERCH,2021042437weS:8AM-8PM,2021224371766120210425,2021,5,24,45,24,1766120210425001,F,2.00,0.00,15,4,2,5,790,8,7,2,1,4,1,0,0,3,0,5,,39,2.00,,,Y,,we,1766120210425,3,1766120210425001,1,,3,S:8AM-8PM,21830,04,0,5,WICOMICO,1338,8,8,1,167678,,,1,68,2,1,8,8,11MAR22:10:09,8835020101,,,,,,,,,819.59921082,2021042437weS:8AM-8PM,,0,1766120210425001,03/03/2025
,WHITE PERCH,2021042437weS:8AM-8PM,2021224371766120210425,2021,5,24,45,24,1766120210425002,F,2.00,0.00,15,4,2,5,790,8,7,2,1,4,2,0,1,2,0,5,,39,2.00,,,Y,,we,1766120210425,3,1766120210425001,1,,3,S:8AM-8PM,21801,04,0,5,WICOMICO,1338,8,8,1,167678,,,1,63,2,1,8,8,11MAR22:10:09,8835020101,,,,,,,,,819.59921082,2021042437weS:8AM-8PM,,0,1766120210425002,03/03/2025
,WHITE PERCH,2021042437weS:8AM-8PM,2021224371766120210425,2021,5,24,5,24,1766120210425003,F,2.00,,0,0,2,5,790,8,7,2,1,4,2,0,1,0,0,5,,39,2.00,,,Y,,we,1766120210425,3,1766120210425001,,,3,S:8AM-8PM,21222,04,,,BALTIMORE,1338,8,8,1,167678,,,1,26,2,1,8,8,11MAR22:10:09,8835020101,,,,,,,,,819.59921082,2021042437weS:8AM-8PM,,0,1766120210425003,03/03/2025
,WHITE PERCH,2021042437weS:8AM-8PM,2021224371766120210425,2021,5,24,45,24,1766120210425004,F,2.00,,0,0,2,5,790,8,7,2,1,4,2,0,1,0,0,5,,39,2.00,,,Y,,we,1766120210425,3,1766120210425001,,,3,S:8AM-8PM,21801,04,,,WICOMICO,1338,8,8,1,167678,,,2,21,2,1,8,8,11MAR22:10:09,8835020101,,,,,,,,,819.59921082,2021042437weS:8AM-8PM,,0,1766120210425004,03/03/2025
,SUMMER FLOUNDER,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,45,24,1766120210426001,4,1.00,,45,0,2,5,856,8,7,2,1,2,1,0,0,0,0,5,,47,3.00,,,Y,,wd,1766120210426,3,1766120210426001,,,3,S:8AM-8PM,21850,04,,,WICOMICO,1501,8,8,1,172735,,,1,25,2,1,8,8,11MAR22:10:09,8857030301,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426001,03/03/2025
,SUMMER FLOUNDER,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,45,24,1766120210426002,4,1.00,,45,0,2,5,856,8,7,2,1,2,2,0,1,0,0,5,,47,3.00,,,Y,,wd,1766120210426,3,1766120210426001,,,3,S:8AM-8PM,21850,04,,,WICOMICO,1502,8,8,1,172735,,,1,27,2,1,8,8,11MAR22:10:09,8857030301,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426002,03/03/2025
,SUMMER FLOUNDER,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,10,5,24,1766120210426003,4,2.50,0.00,50,6,2,5,856,8,7,1,1,2,1,0,0,1,1,5,,47,3.50,,,O,,wd,1766120210426,3,1766120210426003,1,,3,S:8AM-8PM,19975,04,1,0,SUSSEX,1518,8,8,1,172735,,,1,47,2,1,1,8,11MAR22:10:09,8857030301,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426003,03/03/2025
,SUMMER FLOUNDER,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,10,5,24,1766120210426004,4,2.50,,25,2,2,5,856,8,7,2,1,2,2,0,1,0,0,5,,47,3.50,,,O,,wd,1766120210426,3,1766120210426003,,,3,S:8AM-8PM,19975,04,,,SUSSEX,1518,8,8,1,172735,,,2,36,2,1,8,8,11MAR22:10:09,8857030301,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426004,03/03/2025
,STRIPED BASS,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,47,24,1766120210426006,5,0.50,,5,1,2,5,856,8,7,2,1,3,1,0,0,0,0,5,,47,1.00,,,Y,,wd,1766120210426,3,1766120210426006,,,3,S:8AM-8PM,21813,04,,,WORCESTER,1537,8,8,1,167680,,,1,19,2,1,8,8,11MAR22:10:09,8835020102,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426006,03/03/2025
,STRIPED BASS,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,47,24,1766120210426007,5,0.50,,30,2,2,5,856,8,7,2,1,3,2,0,1,0,0,5,,47,1.00,,,Y,,wd,1766120210426,3,1766120210426006,,,3,S:8AM-8PM,21811,04,,,WORCESTER,1537,8,8,1,167680,,,1,18,2,1,8,8,11MAR22:10:09,8835020102,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426007,03/03/2025
,STRIPED BASS,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,47,24,1766120210426008,5,0.50,,75,2,2,5,856,8,7,2,1,3,2,0,1,0,0,5,,47,1.00,,,Y,,wd,1766120210426,3,1766120210426006,,,3,S:8AM-8PM,21811,04,,,WORCESTER,1537,8,8,1,167680,,,1,19,2,1,8,8,11MAR22:10:09,8835020102,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426008,03/03/2025
,SUMMER FLOUNDER,2021042437wdS:8AM-8PM,2021224371766120210426,2021,5,24,47,24,1766120210426010,4,3.50,,80,3,2,5,856,8,7,2,1,1,8,0,0,0,0,5,,47,5.00,,,Y,,wd,1766120210426,3,1766120210426010,,,3,S:8AM-8PM,21842,04,,,WORCESTER,1546,8,8,1,172735,,,1,56,2,1,8,8,11MAR22:10:09,8857030301,,,,,,,,,13737.297318,2021042437wdS:8AM-8PM,,0,1766120210426010,03/03/2025
,UNIDENTIFIED CATFISHES,2021032417weS:8AM-8PM,2021224171766220210313,2021,5,24,9,24,1766220210313001,F,4.00,0.00,2,0,2,5,44,8,7,2,1,3,1,0,0,1,0,5,,9,6.00,,,Y,,we,1766220210313,1,1766220210313001,1,,1,S:8AM-8PM,20639,03,0,1,CALVERT,1420,8,8,1,163992,,,1,57,2,1,8,8,11MAR22:10:09,8777000000,,,,,,,,,3133.3528712,2021032417weS:8AM-8PM,,0,1766220210313001,03/03/2025
,UNIDENTIFIED CATFISHES,2021032417weS:8AM-8PM,2021224171766220210313,2021,5,24,9,24,1766220210313002,F,4.00,0.00,0,0,2,5,44,8,7,2,1,3,2,0,1,1,0,5,,9,6.00,,,Y,,we,1766220210313,1,1766220210313001,1,,1,S:8AM-8PM,20639,03,0,1,CALVERT,1420,8,8,1,163992,,,1,26,2,2,8,8,11MAR22:10:09,8777000000,,,,,,,,,3133.3528712,2021032417weS:8AM-8PM,,0,1766220210313002,03/03/2025
,UNIDENTIFIED CATFISHES,2021032417weS:8AM-8PM,2021224171766220210313,2021,5,24,9,24,1766220210313003,F,4.00,,2,0,2,5,44,8,7,2,1,3,2,0,1,0,0,5,,9,6.00,,,Y,,we,1766220210313,1,1766220210313001,,,1,S:8AM-8PM,20639,03,,,CALVERT,1420,8,8,1,163992,,,1,27,2,2,8,8,11MAR22:10:09,8777000000,,,,,,,,,3133.3528712,2021032417weS:8AM-8PM,,0,1766220210313003,03/03/2025
,LARGEMOUTH BASS,2021032427wdS:8AM-8PM,2021224271766220210317,2021,5,24,35,24,1766220210317001,F,2.50,0.00,150,0,2,5,3112,8,7,2,1,3,1,0,0,1,0,5,,15,3.00,,,Y,,wd,1766220210317,3,1766220210317001,1,,2,S:8AM-8PM,21623,03,,,QUEEN ANNES,1640,8,8,1,168160,,,1,48,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,6186.0752876,2021032427wdS:8AM-8PM,,0,1766220210317001,03/03/2025
,LARGEMOUTH BASS,2021032427wdS:8AM-8PM,2021224271766220210317,2021,5,24,35,24,1766220210317002,F,2.50,,50,0,2,5,3112,8,7,2,1,3,2,0,1,0,0,5,,15,3.00,,,Y,,wd,1766220210317,3,1766220210317001,,,2,S:8AM-8PM,21623,03,,,QUEEN ANNES,1640,8,8,1,168160,,,1,18,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,6186.0752876,2021032427wdS:8AM-8PM,,0,1766220210317002,03/03/2025
,LARGEMOUTH BASS,2021032427wdS:8AM-8PM,2021224271766220210317,2021,5,24,35,24,1766220210317003,F,2.50,,10,0,2,5,3112,8,7,2,1,3,2,0,1,0,0,5,,15,3.00,,,Y,,wd,1766220210317,3,1766220210317001,,,2,S:8AM-8PM,21623,03,,,QUEEN ANNES,1644,8,8,1,168160,,,2,13,2,2,8,8,11MAR22:10:09,8835160602,,,,,,,,,6186.0752876,2021032427wdS:8AM-8PM,,0,1766220210317003,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320001,F,4.00,,25,3,2,5,1463,8,7,2,1,4,1,0,0,0,0,5,,3,5.00,,,Y,,we,1766220210320,3,1766220210320001,,,1,S:8AM-8PM,21122,03,,,ANNE ARUNDEL,1237,8,8,1,167680,,,1,17,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,680.90603476,2021032417weS:8AM-8PM,,0,1766220210320001,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320002,F,4.00,,0,0,2,5,1463,8,7,2,1,4,2,0,1,0,0,5,,3,5.00,,,Y,,we,1766220210320,3,1766220210320001,,,1,S:8AM-8PM,21122,03,,,ANNE ARUNDEL,1242,8,8,1,167680,,,1,18,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,680.90603476,2021032417weS:8AM-8PM,,0,1766220210320002,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320003,F,4.00,,70,10,2,5,1463,8,7,2,1,4,2,0,1,0,0,5,,3,5.00,,,Y,,we,1766220210320,3,1766220210320001,,,1,S:8AM-8PM,21122,03,,,ANNE ARUNDEL,1242,8,8,1,167680,,,1,18,2,1,8,8,11MAR22:10:09,8835020102,,,,,,,,,680.90603476,2021032417weS:8AM-8PM,,0,1766220210320003,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320004,F,4.00,,45,2,2,5,1463,8,7,2,1,4,2,0,1,0,0,5,,3,5.00,,,Y,,we,1766220210320,3,1766220210320001,,,1,S:8AM-8PM,21122,03,,,ANNE ARUNDEL,1242,8,8,1,167680,,,1,19,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,680.90603476,2021032417weS:8AM-8PM,,0,1766220210320004,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320007,F,7.00,0.00,40,2,2,5,1463,8,7,2,1,2,1,0,0,1,0,5,,3,7.00,,,Y,,we,1766220210320,3,1766220210320007,1,,1,S:8AM-8PM,21061,03,,,ANNE ARUNDEL,1440,8,8,1,167680,,,1,45,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,695.08595744,2021032417weS:8AM-8PM,,0,1766220210320007,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,3,24,1766220210320008,F,7.00,0.00,100,2,2,5,1463,8,7,2,1,2,2,0,1,1,0,5,,3,7.00,,,Y,,we,1766220210320,3,1766220210320007,1,,1,S:8AM-8PM,21061,03,,,ANNE ARUNDEL,1442,8,8,1,167680,,,1,24,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,695.08595744,2021032417weS:8AM-8PM,,0,1766220210320008,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,31,24,1766220210320009,F,0.50,,0,0,2,5,1463,8,7,2,1,3,1,0,0,0,0,5,,3,3.00,,,Y,,we,1766220210320,3,1766220210320009,,,1,S:8AM-8PM,20879,03,,,MONTGOMERY,1508,8,8,1,167680,,,1,27,2,1,8,8,11MAR22:10:09,8835020102,,,,,,,,,695.08595744,2021032417weS:8AM-8PM,,0,1766220210320009,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,31,24,1766220210320010,F,0.50,,1,0,2,5,1463,8,7,2,1,3,2,0,1,0,0,5,,3,3.00,,,Y,,we,1766220210320,3,1766220210320009,,,1,S:8AM-8PM,20879,03,,,MONTGOMERY,1509,8,8,1,167680,,,1,20,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,695.08595744,2021032417weS:8AM-8PM,,0,1766220210320010,03/03/2025
,STRIPED BASS,2021032417weS:8AM-8PM,2021224171766220210320,2021,5,24,31,24,1766220210320011,F,0.50,,2,0,2,5,1463,8,7,2,1,3,2,0,1,0,0,5,,3,3.00,,,Y,,we,1766220210320,3,1766220210320009,,,1,S:8AM-8PM,20879,03,,,MONTGOMERY,1509,8,8,1,167680,,,1,42,2,2,8,8,11MAR22:10:09,8835020102,,,,,,,,,695.08595744,2021032417weS:8AM-8PM,,0,1766220210320011,03/03/2025
