PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,SEX,AGE,REEF,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,4.5,0.00,24,4,1,1,0,0,1,4,2,1554220210123002,6,1,2,,,,,Y,we,1554220210123,7,,1554220210123001,1,5,S:8AM-8PM,33470,01,,,PALM BEACH,1433,,,1,1,,8,2,8,1,50,2,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123002,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,4.5,,7,0,1,0,0,0,1,4,2,1554220210123003,6,1,2,,,,,Y,we,1554220210123,7,,1554220210123001,,5,S:8AM-8PM,33412,01,,,PALM BEACH,1434,,,1,1,,8,2,8,1,60,2,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123003,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,4.5,,7,0,1,0,0,0,1,4,2,1554220210123004,6,1,2,,,,,Y,we,1554220210123,7,,1554220210123001,,5,S:8AM-8PM,33412,01,,,PALM BEACH,1435,,,1,1,,8,2,8,2,48,2,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123004,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,9,12,99,278,8,7,1,1,7,0.00,20,2,2,1,6,0,0,2,1,1554220210123005,6,1,1,,,,,Y,we,1554220210123,7,,1554220210123005,1,5,S:8AM-8PM,32904,01,6,2,BREVARD,1521,,,1,1,,2,2,2,1,37,1,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123005,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,7,0.00,20,3,0,1,0,1,1,2,2,1554220210123006,6,1,3,,,,,Y,we,1554220210123,7,,1554220210123005,1,5,S:8AM-8PM,33470,01,,,PALM BEACH,1522,,,1,1,,8,1,8,1,35,1,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123005,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,7,0.00,18,3,1,2,0,0,0,2,1,1554220210123007,6,1,2,,,,,Y,we,1554220210123,7,,1554220210123007,1,5,S:8AM-8PM,33411,01,0,1,PALM BEACH,1617,,,1,1,,8,2,8,1,36,2,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123007,03/03/2025
,,2021011257weS:8AM-8PM,2021112571554220210123,2021,6,12,99,12,99,278,8,7,1,1,7,0.00,18,3,1,1,0,0,1,2,2,1554220210123008,6,1,2,,,,,Y,we,1554220210123,7,,1554220210123007,1,5,S:8AM-8PM,33411,01,,,PALM BEACH,1618,,,1,1,,8,2,8,1,48,2,22FEB202108:52,1,,,,,,,,,,5559.7461839,2021011257weS:8AM-8PM,,0,1554220210123008,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671554220210127,2021,6,12,111,12,85,3358,8,7,1,1,6,0.00,30,15,2,3,4,0,0,2,1,1554220210127002,6,1,1,,,,,Y,wd,1554220210127,3,,1554220210127002,1,6,S:8AM-8PM,99998,01,26,10,ST LUCIE,1805,,,1,1,,2,2,2,1,64,1,22FEB202108:52,1,,,,,,,,,,11187.402739,2021011267wdS:8AM-8PM,,0,1554220210127002,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671554220210127,2021,6,12,111,12,85,3358,8,7,1,1,6,0.00,30,15,0,2,0,1,1,2,2,1554220210127003,6,1,3,,,,,Y,wd,1554220210127,3,,1554220210127002,1,6,S:8AM-8PM,99998,01,0,10,ST LUCIE,1806,,,1,1,,8,2,8,1,30,1,22FEB202108:52,1,,,,,,,,,,11187.402739,2021011267wdS:8AM-8PM,,0,1554220210127002,03/03/2025
,,2021021267weS:8AM-8PM,2021112671554220210226,2021,5,42,81,12,111,1936,8,7,1,1,3.5,0.00,0,0,1,1,0,0,0,3,1,1554220210226001,6,1,2,,,,,O,we,1554220210226,7,,1554220210226001,1,6,S:8AM-8PM,17702,02,,,,1216,,,1,1,,8,2,8,1,67,2,19MAR202115:11,1,,,,,,,,,,6062.827003,2021021267weS:8AM-8PM,,0,1554220210226001,03/03/2025
,,2021021267weS:8AM-8PM,2021112671554220210226,2021,5,42,81,12,111,1936,8,7,1,1,3.5,0.00,0,0,1,1,0,0,1,3,2,1554220210226002,6,1,2,,,,,O,we,1554220210226,7,,1554220210226001,1,6,S:8AM-8PM,17702,02,,,,1218,,,1,1,,8,2,8,1,69,2,19MAR202115:11,1,,,,,,,,,,6062.827003,2021021267weS:8AM-8PM,,0,1554220210226002,03/03/2025
,,2021021267weS:8AM-8PM,2021112671554220210226,2021,5,42,81,12,111,1936,8,7,1,1,3.5,0.00,0,0,1,1,0,0,1,3,2,1554220210226003,6,1,2,,,,,O,we,1554220210226,7,,1554220210226001,1,6,S:8AM-8PM,17702,02,,,,1219,,,1,1,,8,2,8,1,67,2,19MAR202115:11,1,,,,,,,,,,6062.827003,2021021267weS:8AM-8PM,,0,1554220210226003,03/03/2025
,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,111,12,85,3358,8,7,1,1,3,0.00,15,1,2,0,2,0,0,2,1,1562720210117004,6,1,1,,,,,Y,we,1562720210117,3,,1562720210117004,1,6,S:8AM-8PM,34984,01,40,0,ST LUCIE,1257,172436,,1,1,,2,2,2,1,55,2,22FEB202108:52,1,8850030502,,,,,,,,,650.36863339,2021011267weS:8AM-8PM,,0,1562720210117004,03/03/2025
,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,111,12,85,3358,8,7,1,1,3,,0,0,0,0,0,1,1,2,2,1562720210117005,6,1,3,,,,,Y,we,1562720210117,3,,1562720210117004,,6,S:8AM-8PM,34984,01,,,ST LUCIE,1258,172436,,1,1,,8,2,8,2,50,2,22FEB202108:52,1,8850030502,,,,,,,,,650.36863339,2021011267weS:8AM-8PM,,0,1562720210117004,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,85,12,85,3358,8,7,1,1,1.5,0.00,11,1,1,1,0,0,0,4,1,1562720210117006,6,1,2,,,,,Y,we,1562720210117,3,,1562720210117006,1,6,S:8AM-8PM,34957,01,,,MARTIN,1431,,,1,1,,8,2,8,1,42,2,22FEB202108:52,1,,,,,,,,,,732.05241003,2021011267weS:8AM-8PM,,0,1562720210117006,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,85,12,85,3358,8,7,1,1,1.5,,5,0,1,0,0,0,1,4,2,1562720210117007,6,1,2,,,,,Y,we,1562720210117,3,,1562720210117006,,6,S:8AM-8PM,34957,01,,,MARTIN,1432,,,1,1,,8,2,8,2,39,2,22FEB202108:52,1,,,,,,,,,,732.05241003,2021011267weS:8AM-8PM,,0,1562720210117007,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,85,12,85,3358,8,7,1,1,1.5,,5,1,1,0,0,0,1,4,2,1562720210117008,6,1,2,,,,,Y,we,1562720210117,3,,1562720210117006,,6,S:8AM-8PM,34957,01,,,MARTIN,1433,,,1,1,,8,2,8,1,8,2,22FEB202108:52,1,,,,,,,,,,732.05241003,2021011267weS:8AM-8PM,,0,1562720210117008,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210117,2021,6,12,85,12,85,3358,8,7,1,1,1.5,,5,1,1,0,0,0,1,4,2,1562720210117009,6,1,2,,,,,Y,we,1562720210117,3,,1562720210117006,,6,S:8AM-8PM,34957,01,,,MARTIN,1434,,,1,1,,8,2,8,2,10,2,22FEB202108:52,1,,,,,,,,,,732.05241003,2021011267weS:8AM-8PM,,0,1562720210117009,03/03/2025
,SNAPPER FAMILY,2021011267weS:8AM-8PM,2021112671562720210118,2021,6,12,85,12,85,297,8,7,1,1,6,0.00,50,7,2,2,7,0,0,2,1,1562720210118001,6,1,1,,,,,Y,we,1562720210118,3,,1562720210118001,1,6,S:8AM-8PM,34957,01,10,0,MARTIN,1249,168845,,1,1,,2,1,2,1,60,1,22FEB202108:52,1,8835360000,,,,,,,,,581.86120411,2021011267weS:8AM-8PM,,0,1562720210118001,03/03/2025
,SNAPPER FAMILY,2021011267weS:8AM-8PM,2021112671562720210118,2021,6,12,85,12,85,297,8,7,1,1,6,0.00,150,20,0,1,0,1,1,2,2,1562720210118002,6,1,3,,,,,Y,we,1562720210118,3,,1562720210118001,1,6,S:8AM-8PM,34957,01,,,MARTIN,1250,168845,,1,1,,8,2,8,1,67,1,22FEB202108:52,1,8835360000,,,,,,,,,581.86120411,2021011267weS:8AM-8PM,,0,1562720210118001,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210118,2021,6,12,85,12,85,297,8,7,1,1,2,0.00,11,1,1,1,0,0,0,2,1,1562720210118003,6,1,2,,,,,Y,we,1562720210118,3,,1562720210118003,1,6,S:8AM-8PM,34957,01,,,MARTIN,1534,,,1,1,,8,1,8,1,32,2,22FEB202108:52,1,,,,,,,,,,634.24120362,2021011267weS:8AM-8PM,,0,1562720210118003,03/03/2025
,,2021011267weS:8AM-8PM,2021112671562720210118,2021,6,12,85,12,85,297,8,7,1,1,3,0.00,11,1,1,1,0,0,1,2,2,1562720210118004,6,1,2,,,,,Y,we,1562720210118,3,,1562720210118003,1,6,S:8AM-8PM,34957,01,,,MARTIN,1535,,,1,1,,8,2,8,2,31,2,22FEB202108:52,1,,,,,,,,,,634.24120362,2021011267weS:8AM-8PM,,0,1562720210118004,03/03/2025
,,2021021267weS:8AM-8PM,2021112671562720210205,2021,6,12,85,12,85,297,8,7,1,1,1,0.00,12,0,1,0,1,0,0,1,8,1562720210205001,6,1,1,,,,,Y,we,1562720210205,3,,1562720210205001,1,6,S:8AM-8PM,34996,02,1,0,MARTIN,1404,,,1,1,,8,2,1,1,67,2,19MAR202115:11,1,,,,,,,,,,843.92527627,2021021267weS:8AM-8PM,,0,1562720210205001,03/03/2025
,DOLPHIN,2021021267weS:8AM-8PM,2021112671562720210227,2021,6,12,85,12,85,3358,8,7,1,1,2.5,0.00,25,5,1,2,0,0,0,3,1,1562720210227008,6,1,2,,,,,Y,we,1562720210227,3,,1562720210227008,1,6,S:8AM-8PM,99998,02,,,MARTIN,1429,168791,,1,1,,8,1,8,1,41,2,19MAR202115:11,1,8835290101,,,,,,,,,944.51360936,2021021267weS:8AM-8PM,,0,1562720210227008,03/03/2025
,DOLPHIN,2021021267weS:8AM-8PM,2021112671562720210227,2021,6,12,85,12,85,3358,8,7,1,1,2.5,,50,7,1,0,0,0,1,3,2,1562720210227009,6,1,2,,,,,Y,we,1562720210227,3,,1562720210227008,,6,S:8AM-8PM,34957,02,,,MARTIN,1430,168791,,1,1,,8,2,8,1,5,2,19MAR202115:11,1,8835290101,,,,,,,,,944.51360936,2021021267weS:8AM-8PM,,0,1562720210227009,03/03/2025
,DOLPHIN,2021021267weS:8AM-8PM,2021112671562720210227,2021,6,12,111,12,85,3358,8,7,1,1,2.5,0.00,15,1,1,1,0,0,1,3,2,1562720210227010,6,1,2,,,,,Y,we,1562720210227,3,,1562720210227008,1,6,S:8AM-8PM,34983,02,,,ST LUCIE,1432,168791,,1,1,,8,2,8,1,13,2,19MAR202115:11,1,8835290101,,,,,,,,,944.51360936,2021021267weS:8AM-8PM,,0,1562720210227010,03/03/2025
FLORIDA POMPANO,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671563620210122,2021,6,12,85,12,85,294,8,7,1,1,3.5,0.00,20,1,3,1,7,0,0,3,1,1563620210122001,6,1,1,,,,,Y,we,1563620210122,7,,1563620210122001,1,6,S:8AM-8PM,34997,01,7,0,MARTIN,1138,172436,168708,1,1,,2,1,2,1,63,2,22FEB202108:52,1,8850030502,8835280901,,,,,,,,1007.0418845,2021011267weS:8AM-8PM,,0,1563620210122001,03/03/2025
FLORIDA POMPANO,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671563620210122,2021,6,12,85,12,85,294,8,7,1,1,3.5,0.00,30,3,0,1,0,1,1,3,2,1563620210122002,6,1,3,,,,,Y,we,1563620210122,7,,1563620210122001,1,6,S:8AM-8PM,99998,01,,,MARTIN,1139,172436,168708,1,1,,8,2,8,1,33,2,22FEB202108:52,1,8850030502,8835280901,,,,,,,,1007.0418845,2021011267weS:8AM-8PM,,0,1563620210122001,03/03/2025
FLORIDA POMPANO,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671563620210122,2021,6,12,85,12,85,294,8,7,1,1,3.5,0.00,30,3,0,2,0,1,1,3,2,1563620210122003,6,1,3,,,,,Y,we,1563620210122,7,,1563620210122001,1,6,S:8AM-8PM,99998,01,0,1,MARTIN,1140,172436,168708,1,1,,8,2,8,2,34,2,22FEB202108:52,1,8850030502,8835280901,,,,,,,,1007.0418845,2021011267weS:8AM-8PM,,0,1563620210122001,03/03/2025
,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671563620210122,2021,7,12,105,12,85,294,8,7,1,1,4,0.00,12,2,3,3,7,0,0,3,1,1563620210122009,6,1,1,,,,,O,we,1563620210122,7,,1563620210122009,1,6,S:8AM-8PM,33867,01,7,0,POLK,1416,172436,,1,1,,2,1,2,1,52,2,22FEB202108:52,1,8850030502,,,,,,,,,1815.8248148,2021011267weS:8AM-8PM,,0,1563620210122009,03/03/2025
,SPANISH MACKEREL,2021011267weS:8AM-8PM,2021112671563620210122,2021,7,12,105,12,85,294,8,7,1,1,4,0.00,12,2,0,3,0,1,1,3,2,1563620210122010,6,1,3,,,,,O,we,1563620210122,7,,1563620210122009,1,6,S:8AM-8PM,33867,01,,,POLK,1417,172436,,1,1,,8,2,8,1,14,2,22FEB202108:52,1,8850030502,,,,,,,,,1815.8248148,2021011267weS:8AM-8PM,,0,1563620210122009,03/03/2025
SNAPPER FAMILY,DOLPHIN,2021011257weS:8AM-8PM,2021112571579320210103,2021,6,12,99,12,99,99,8,7,1,1,6,0.00,50,10,1,2,0,0,0,1,8,1579320210103001,6,1,2,,,,,Y,we,1579320210103,7,,1579320210103001,1,5,S:8AM-8PM,33401,01,,,PALM BEACH,1507,168791,168845,1,1,,8,2,8,1,34,1,22FEB202108:52,1,8835290101,8835360000,,,,,,,,1832.7958916,2021011257weS:8AM-8PM,,0,1579320210103001,03/03/2025
,MUTTON SNAPPER,2021011257weS:8AM-8PM,2021112571579320210103,2021,6,12,99,12,99,99,8,7,1,1,8.5,0.00,100,15,1,5,0,0,0,4,1,1579320210103003,6,1,2,,,,,Y,we,1579320210103,7,,1579320210103003,1,5,S:8AM-8PM,33480,01,,,PALM BEACH,1710,168849,,1,1,,8,2,8,1,64,2,22FEB202108:52,1,8835360103,,,,,,,,,6404.3061892,2021011257weS:8AM-8PM,,0,1579320210103003,03/03/2025
,KING MACKEREL,2021011257weS:8AM-8PM,2021112571579320210122,2021,6,12,99,12,99,278,8,7,1,1,4.5,,30,8,1,0,0,0,0,1,8,1579320210122001,6,1,2,,,,,Y,we,1579320210122,7,,1579320210122001,,5,S:8AM-8PM,33413,01,,,PALM BEACH,1237,172435,,1,1,,8,2,8,1,35,2,22FEB202108:52,1,8850030501,,,,,,,,,949.45073247,2021011257weS:8AM-8PM,,0,1579320210122001,03/03/2025
,,2021011257weS:8AM-8PM,2021112571579320210122,2021,0,39,157,12,99,278,8,7,1,1,4,0.00,0,0,1,1,0,0,0,2,1,1579320210122005,6,1,2,,,,,O,we,1579320210122,7,,1579320210122005,1,5,S:8AM-8PM,99998,01,,,,1410,,,1,1,,8,2,8,1,56,2,22FEB202108:52,1,,,,,,,,,,948.40603769,2021011257weS:8AM-8PM,,0,1579320210122005,03/03/2025
,,2021011257weS:8AM-8PM,2021112571579320210122,2021,6,12,31,12,99,278,8,7,1,1,6,0.00,50,7,1,2,0,0,0,3,1,1579320210122006,6,1,2,,,,,Y,we,1579320210122,7,,1579320210122006,1,5,S:8AM-8PM,32218,01,0,8,DUVAL,1505,,,1,1,,8,2,8,1,59,1,22FEB202108:52,1,,,,,,,,,,1315.6168503,2021011257weS:8AM-8PM,,0,1579320210122006,03/03/2025
,WAHOO,2021011257weS:8AM-8PM,2021112571579320210122,2021,6,12,99,12,99,278,8,7,1,1,3.5,,998,3,1,0,0,0,0,4,1,1579320210122007,6,1,2,,,,,Y,we,1579320210122,7,,1579320210122007,,5,S:8AM-8PM,99998,01,,,PALM BEACH,1507,172451,,1,1,,8,2,8,1,999,2,22FEB202108:52,1,8850030601,,,,,,,,,1682.827663,2021011257weS:8AM-8PM,,0,1579320210122007,03/03/2025
,MUTTON SNAPPER,2021011257weS:8AM-8PM,2021112571579320210122,2021,6,12,99,12,99,278,8,7,1,1,3,0.00,200,29,1,3,0,0,0,3,1,1579320210122008,6,1,2,,,,,Y,we,1579320210122,7,,1579320210122008,1,5,S:8AM-8PM,33478,01,,,PALM BEACH,1527,168849,,1,1,,8,2,8,1,32,2,22FEB202108:52,1,8835360103,,,,,,,,,1315.6168503,2021011257weS:8AM-8PM,,0,1579320210122008,03/03/2025
,,2021011257weS:8AM-8PM,2021112571579320210122,2021,6,12,99,12,99,278,8,7,1,1,1,,90,7,1,0,0,0,0,3,1,1579320210122009,6,1,2,,,,,Y,we,1579320210122,7,,1579320210122009,,5,S:8AM-8PM,33414,01,,,PALM BEACH,1532,,,1,1,,8,2,8,1,22,2,22FEB202108:52,1,,,,,,,,,,1315.6168503,2021011257weS:8AM-8PM,,0,1579320210122009,03/03/2025
,SHEEPSHEAD,2021011267wdS:8AM-8PM,2021112671583820210112,2021,6,12,111,12,111,1936,8,7,1,1,4,0.00,12,4,3,3,17,0,0,3,1,1583820210112001,6,1,1,,,,,Y,wd,1583820210112,7,,1583820210112001,1,6,S:8AM-8PM,34951,01,47,1,ST LUCIE,1445,169189,,1,1,,2,2,2,1,68,2,22FEB202108:52,1,8835430301,,,,,,,,,5360.7529457,2021011267wdS:8AM-8PM,,0,1583820210112001,03/03/2025
,SHEEPSHEAD,2021011267wdS:8AM-8PM,2021112671583820210112,2021,6,12,111,12,111,1936,8,7,1,1,4,0.00,12,4,0,2,0,1,1,3,2,1583820210112002,6,1,3,,,,,Y,wd,1583820210112,7,,1583820210112001,1,6,S:8AM-8PM,34951,01,,,ST LUCIE,1446,169189,,1,1,,8,2,8,1,79,2,22FEB202108:52,1,8835430301,,,,,,,,,5360.7529457,2021011267wdS:8AM-8PM,,0,1583820210112001,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671583820210112,2021,0,27,137,12,111,1936,8,7,1,1,4,0.00,12,4,0,2,0,1,1,3,2,1583820210112003,6,1,3,,,,,O,wd,1583820210112,7,,1583820210112001,1,6,S:8AM-8PM,55717,01,,,,1447,,,1,1,,8,2,8,1,77,2,22FEB202108:52,1,,,,,,,,,,5360.7529457,2021011267wdS:8AM-8PM,,0,1583820210112001,03/03/2025
,SHEEPSHEAD,2021021267weS:8AM-8PM,2021112671583820210206,2021,6,12,99,12,85,314,8,7,1,1,5,0.00,100,2,1,5,0,0,0,3,1,1583820210206011,6,1,2,,,,,Y,we,1583820210206,7,,1583820210206011,1,6,S:8AM-8PM,33410,02,0,13,PALM BEACH,1452,169189,,1,1,,8,1,8,1,57,2,19MAR202115:11,1,8835430301,,,,,,,,,2126.9584674,2021021267weS:8AM-8PM,,0,1583820210206011,03/03/2025
,SHEEPSHEAD,2021021267weS:8AM-8PM,2021112671583820210206,2021,6,12,85,12,85,314,8,7,1,1,5,0.00,100,5,1,4,0,0,1,3,2,1583820210206012,6,1,2,,,,,Y,we,1583820210206,7,,1583820210206011,1,6,S:8AM-8PM,34997,02,0,11,MARTIN,1453,169189,,1,1,,8,2,8,1,42,2,19MAR202115:11,1,8835430301,,,,,,,,,2126.9584674,2021021267weS:8AM-8PM,,0,1583820210206012,03/03/2025
,SHEEPSHEAD,2021021267weS:8AM-8PM,2021112671583820210206,2021,6,12,85,12,85,314,8,7,1,1,5,0.00,0,0,1,5,0,0,1,3,2,1583820210206013,6,1,2,,,,,Y,we,1583820210206,7,,1583820210206011,1,6,S:8AM-8PM,34956,02,0,11,MARTIN,1454,169189,,1,1,,8,1,8,1,51,2,19MAR202115:11,1,8835430301,,,,,,,,,2126.9584674,2021021267weS:8AM-8PM,,0,1583820210206013,03/03/2025
,,2021021267weS:8AM-8PM,2021112671583820210206,2021,6,12,111,12,85,314,8,7,1,1,1,,150,6,1,0,0,0,0,4,1,1583820210206023,6,1,2,,,,,Y,we,1583820210206,7,,1583820210206023,,6,S:8AM-8PM,34986,02,,,ST LUCIE,1741,,,1,10,,8,1,8,1,43,2,19MAR202115:11,1,,,,,,,,,,6404.3061892,2021021267weS:8AM-8PM,,0,1583820210206023,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,0.00,10,3,1,2,1,0,0,3,1,1585820210127001,6,1,1,,,,,Y,wd,1585820210127,7,,1585820210127001,1,6,S:8AM-8PM,32950,01,1,0,BREVARD,1233,,,1,1,,8,1,1,1,57,2,22FEB202108:52,1,,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127001,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,,10,3,1,0,0,0,1,3,2,1585820210127002,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127001,,6,S:8AM-8PM,32940,01,,,BREVARD,1234,,,1,1,,8,2,8,1,52,2,22FEB202108:52,1,,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127002,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,0.00,52,8,1,3,0,0,1,3,2,1585820210127003,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127001,1,6,S:8AM-8PM,32903,01,,,BREVARD,1235,,,1,1,,8,2,8,1,55,2,22FEB202108:52,1,,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127003,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,,12,4,1,0,0,0,0,2,1,1585820210127004,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127004,,6,S:8AM-8PM,32953,01,,,BREVARD,1241,,,1,1,,8,1,8,1,62,2,22FEB202108:52,1,,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127004,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,,40,5,1,0,0,0,1,2,2,1585820210127005,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127004,,6,S:8AM-8PM,32951,01,,,BREVARD,1242,,,1,1,,8,2,8,1,59,2,22FEB202108:52,1,,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127005,03/03/2025
,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,3,0.00,100,14,1,2,0,0,0,1,8,1585820210127009,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127009,1,6,S:8AM-8PM,32903,01,,,BREVARD,1345,169007,,1,1,,8,1,8,1,51,2,22FEB202108:52,1,8835380101,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127009,03/03/2025
,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,95,12,9,4121,8,7,1,1,5,0.00,5,4,1,2,0,0,0,3,1,1585820210127010,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127010,1,6,S:8AM-8PM,32828,01,,,ORANGE,1359,169007,,1,1,,8,1,8,1,66,2,22FEB202108:52,1,8835380101,,,,,,,,,3650.770776,2021011267wdS:8AM-8PM,,0,1585820210127010,03/03/2025
,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,95,12,9,4121,8,7,1,1,5,0.00,5,4,1,1,0,0,1,3,2,1585820210127011,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127010,1,6,S:8AM-8PM,32828,01,,,ORANGE,1400,169007,,1,1,,8,2,8,2,70,2,22FEB202108:52,1,8835380101,,,,,,,,,1650.6450554,2021011267wdS:8AM-8PM,,0,1585820210127011,03/03/2025
,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,69,12,9,4121,8,7,1,1,5,0.00,1,0,1,2,0,0,1,3,2,1585820210127012,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127010,1,6,S:8AM-8PM,34711,01,,,LAKE,1401,169007,,1,1,,8,2,8,1,71,2,22FEB202108:52,1,8835380101,,,,,,,,,1650.6450554,2021011267wdS:8AM-8PM,,0,1585820210127012,03/03/2025
,,2021011267wdS:8AM-8PM,2021112671585820210127,2021,0,39,55,12,9,4121,8,7,1,1,3,0.00,2,2,1,1,0,0,0,1,8,1585820210127016,6,1,2,,,,,O,wd,1585820210127,7,,1585820210127016,1,6,S:8AM-8PM,44021,01,,,,1442,,,1,1,,8,2,8,1,31,2,22FEB202108:52,1,,,,,,,,,,1650.6450554,2021011267wdS:8AM-8PM,,0,1585820210127016,03/03/2025
COBIA,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,5,0.00,36,6,1,4,0,0,0,2,1,1585820210127017,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127017,1,6,S:8AM-8PM,32937,01,,,BREVARD,1458,169007,168566,1,1,,8,2,8,1,55,2,22FEB202108:52,1,8835380101,8835260101,,,,,,,,1650.6450554,2021011267wdS:8AM-8PM,,0,1585820210127017,03/03/2025
COBIA,TRIPLETAIL,2021011267wdS:8AM-8PM,2021112671585820210127,2021,6,12,9,12,9,4121,8,7,1,1,5,,25,5,1,0,0,0,1,2,2,1585820210127018,6,1,2,,,,,Y,wd,1585820210127,7,,1585820210127017,,6,S:8AM-8PM,32937,01,,,BREVARD,1459,169007,168566,1,1,,8,1,8,1,52,2,22FEB202108:52,1,8835380101,8835260101,,,,,,,,1650.6450554,2021011267wdS:8AM-8PM,,0,1585820210127018,03/03/2025
