PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,200316128702we,151892003022386320,,H,5,,2,1,86,11,Y,1,1,2,0.5,1518920030223011,320,8,7,0,0,0,1,,2,6,12,12,6,1,1,2003,,1518920030223,02,we,,1518920030223010,,,,8,2,,BROWARD,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1721,2054.4605462,200316128702we,,0,1518920030223011,99998,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,85,Y,60,364,1,7,1521420030104003,288,8,7,4,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104003,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1215,824.92615737,200316128701we,,0,1521420030104003,34994,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,89,Y,60,364,2,7,1521420030104004,288,8,7,3,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104003,1,,,8,2,,NASSAU,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1216,824.92615737,200316128701we,,0,1521420030104004,34994,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,36,200,1,3,1521420030104005,288,8,7,0,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104005,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1230,824.92615737,200316128701we,,0,1521420030104005,34945,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,36,200,2,3,1521420030104006,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104005,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1231,824.92615737,200316128701we,,0,1521420030104006,34945,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,36,200,2,3,1521420030104007,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104005,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1232,824.92615737,200316128701we,,0,1521420030104007,34945,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,0,5,5,,2,1,111,37,O,98,998,1,6,1521420030104010,288,8,7,3,0,0,0,,2,0,12,47,6,1,1,2003,,1521420030104,01,we,,1521420030104010,1,,,8,2,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1400,864.95298711,200316128701we,,0,1521420030104010,37211,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,0,5,5,,2,1,111,37,O,98,998,2,6,1521420030104011,288,8,7,1,0,0,1,,2,0,12,47,6,1,1,2003,,1521420030104,01,we,,1521420030104010,1,,,8,2,,,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1401,864.95298711,200316128701we,,0,1521420030104011,37211,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,200,1,2,1521420030104012,288,8,7,1,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104012,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1410,824.92615737,200316128701we,,0,1521420030104012,34950,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,200,2,2,1521420030104013,288,8,7,1,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104012,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1411,824.92615737,200316128701we,,0,1521420030104013,34950,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,200,2,2,1521420030104014,288,8,7,1,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104012,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1412,824.92615737,200316128701we,,0,1521420030104014,34981,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,0,5,5,,2,1,111,99,Y,0,3,1,3.5,1521420030104015,288,8,7,3,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104015,1,,,8,2,,PALM BEACH,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1420,824.92615737,200316128701we,,0,1521420030104015,33461,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,0,5,5,,2,1,111,99,Y,0,3,2,3.5,1521420030104016,288,8,7,1,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104015,1,,,8,2,,PALM BEACH,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1421,824.92615737,200316128701we,,0,1521420030104016,33461,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,127,Y,98,998,1,5,1521420030104017,288,8,7,1,0,0,0,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104017,1,,,8,2,,VOLUSIA,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1430,824.92615737,200316128701we,,0,1521420030104017,32129,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,127,Y,98,998,2,5,1521420030104018,288,8,7,1,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104017,1,,,8,2,,VOLUSIA,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1431,824.92615737,200316128701we,,0,1521420030104018,32129,03/03/2025
,,200316128701we,1521420030104111288,,5,5,,2,1,111,127,Y,98,998,2,5,1521420030104019,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104017,,,,8,2,,VOLUSIA,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1432,824.92615737,200316128701we,,0,1521420030104019,32129,03/03/2025
,,200316128701we,1521420030104111288,,5,5,,2,1,111,127,Y,98,998,2,5,1521420030104020,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104017,,,,8,2,,VOLUSIA,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1433,824.92615737,200316128701we,,0,1521420030104020,32129,03/03/2025
,,200316128701we,1521420030104111288,,5,5,,2,1,111,127,Y,98,998,2,5,1521420030104021,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104017,,,,8,2,,VOLUSIA,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1434,824.92615737,200316128701we,,0,1521420030104021,32129,03/03/2025
,FLORIDA POMPANO,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,170,1,7,1521420030104022,288,8,7,4,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104022,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1500,824.92615737,200316128701we,,0,1521420030104022,34996,03/03/2025
,FLORIDA POMPANO,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,170,2,7,1521420030104023,288,8,7,2,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104022,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1501,824.92615737,200316128701we,,0,1521420030104023,34946,03/03/2025
,FLORIDA POMPANO,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,60,170,2,7,1521420030104024,288,8,7,2,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104022,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1502,824.92615737,200316128701we,,0,1521420030104024,34946,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,11,O,1,1,1,4,1521420030104025,288,8,7,1,0,0,0,,4,6,12,37,6,1,1,2003,,1521420030104,01,we,,1521420030104025,1,0,2,8,2,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1520,864.95298711,200316128701we,,0,1521420030104025,28657,03/03/2025
,,200316128701we,1521420030104111288,0,5,5,,2,1,111,11,O,1,1,2,4,1521420030104026,288,8,7,1,0,0,1,,4,6,12,37,6,1,1,2003,,1521420030104,01,we,,1521420030104025,1,0,1,8,2,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1521,864.95298711,200316128701we,,0,1521420030104026,28657,03/03/2025
,,200316128701we,1521420030104111288,,5,5,,2,1,111,11,O,1,1,2,4,1521420030104027,288,8,7,0,0,0,1,,4,6,12,37,6,1,1,2003,,1521420030104,01,we,,1521420030104025,,,,8,2,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1522,864.95298711,200316128701we,,0,1521420030104027,28657,03/03/2025
,,200316128701we,1521420030104111288,,5,5,,2,1,111,11,O,1,1,2,4,1521420030104028,288,8,7,0,0,0,1,,4,6,12,37,6,1,1,2003,,1521420030104,01,we,,1521420030104025,,,,8,2,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1523,864.95298711,200316128701we,,0,1521420030104028,28657,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,0,5,5,,2,1,111,111,Y,98,998,1,4,1521420030104029,288,8,7,3,0,0,0,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104029,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1548,824.92615737,200316128701we,,0,1521420030104029,34949,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,98,998,2,4,1521420030104030,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104029,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1549,824.92615737,200316128701we,,0,1521420030104030,34949,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,98,998,2,4,1521420030104031,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104029,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1550,824.92615737,200316128701we,,0,1521420030104031,34949,03/03/2025
,SPOTTED SEATROUT,200316128701we,1521420030104111288,,5,5,,2,1,111,111,Y,98,998,2,4,1521420030104032,288,8,7,0,0,0,1,,5,6,12,12,6,1,1,2003,,1521420030104,01,we,,1521420030104029,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835440102,0,1,8,8,1551,824.92615737,200316128701we,,0,1521420030104032,34949,03/03/2025
,IRISH POMPANO,200316128701we,1521420030111111288,0,5,5,,1,2,111,111,Y,18,110,1,6,1521420030111001,288,8,7,4,14,0,0,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111001,1,,,8,2,,ST LUCIE,20MAR200310:09,8,2,1,,,,8835390201,0,1,8,2,1340,824.92615737,200316128701we,,0,1521420030111001,34949,03/03/2025
,IRISH POMPANO,200316128701we,1521420030111111288,0,5,5,,3,0,111,111,Y,16,100,2,6,1521420030111002,288,8,7,2,0,1,1,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111001,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835390201,0,1,8,8,1341,824.92615737,200316128701we,,0,1521420030111001,34949,03/03/2025
,,200316128701we,1521420030111111288,0,5,5,,2,1,111,111,Y,5,45,1,6,1521420030111008,288,8,7,1,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111008,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1404,824.92615737,200316128701we,,0,1521420030111008,34953,03/03/2025
,,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,5,45,2,6,1521420030111009,288,8,7,0,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111008,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1405,824.92615737,200316128701we,,0,1521420030111009,34953,03/03/2025
,,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,2,12,8,3,1521420030111013,288,8,7,0,0,0,0,,1,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111013,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1424,824.92615737,200316128701we,,0,1521420030111013,34954,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,4,30,1,4,1521420030111014,288,8,7,0,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111014,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1432,824.92615737,200316128701we,,0,1521420030111014,34984,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,4,30,2,4,1521420030111015,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111014,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1433,824.92615737,200316128701we,,0,1521420030111015,34984,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,4,30,2,4,1521420030111016,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111014,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1434,824.92615737,200316128701we,,0,1521420030111016,34951,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,3,20,1,4,1521420030111017,288,8,7,0,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111017,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1445,824.92615737,200316128701we,,0,1521420030111017,34951,03/03/2025
,UNIDENTIFIED GROUPER,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,0,0,2,4,1521420030111018,288,8,7,0,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111017,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835025000,0,1,8,8,1446,824.92615737,200316128701we,,0,1521420030111018,34951,03/03/2025
,,200316128701we,1521420030111111288,0,5,5,,2,1,111,111,Y,0,0,1,3,1521420030111019,288,8,7,1,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111019,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1451,824.92615737,200316128701we,,0,1521420030111019,34981,03/03/2025
,,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,0,0,2,3,1521420030111020,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111019,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1452,824.92615737,200316128701we,,0,1521420030111020,34981,03/03/2025
,,200316128701we,1521420030111111288,,5,5,,2,1,111,111,Y,1,8,2,3,1521420030111021,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111019,,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1453,824.92615737,200316128701we,,0,1521420030111021,34981,03/03/2025
,SPANISH MACKEREL,200316128701we,1521420030111111288,0,5,5,,1,1,111,85,Y,24,200,1,4,1521420030111022,288,8,7,0,2,0,0,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111022,1,2,0,8,2,,MARTIN,20MAR200310:09,8,1,1,,,,8850030502,0,1,8,8,1457,824.92615737,200316128701we,,0,1521420030111022,34957,03/03/2025
,SPANISH MACKEREL,200316128701we,1521420030111111288,,5,5,,2,1,111,85,Y,24,200,2,4,1521420030111023,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111022,,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8850030502,0,1,8,8,1458,824.92615737,200316128701we,,0,1521420030111023,34957,03/03/2025
,SPANISH MACKEREL,200316128701we,1521420030111111288,,5,5,,2,1,111,85,Y,24,200,2,4,1521420030111024,288,8,7,0,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111022,,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8850030502,0,1,8,8,1459,824.92615737,200316128701we,,0,1521420030111024,34957,03/03/2025
,GRAY SNAPPER,200316128701we,1521420030111111288,0,5,5,,2,1,111,111,Y,8,52,1,4,1521420030111029,288,8,7,1,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111029,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835360102,0,1,8,8,1550,824.92615737,200316128701we,,0,1521420030111029,34949,03/03/2025
,GRAY SNAPPER,200316128701we,1521420030111111288,0,5,5,,2,1,111,111,Y,8,52,2,4,1521420030111030,288,8,7,2,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030111,01,we,,1521420030111029,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,8835360102,0,1,8,8,1551,824.92615737,200316128701we,,0,1521420030111030,34949,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,111,Y,16,100,1,4,1521420030116001,94,8,7,2,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030116,01,wd,,1521420030116001,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1205,1777.0313657,200316128701wd,,0,1521420030116001,34982,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,111,Y,16,100,2,4,1521420030116002,94,8,7,2,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030116,01,wd,,1521420030116001,1,,,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1206,1777.0313657,200316128701wd,,0,1521420030116002,34982,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,111,Y,5,35,8,4,1521420030116003,94,8,7,2,0,0,0,,1,6,12,12,6,1,1,2003,,1521420030116,01,wd,,1521420030116003,1,0,4,8,2,,ST LUCIE,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1236,1777.0313657,200316128701wd,,0,1521420030116003,34982,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,83,O,20,30,1,5,1521420030116004,94,8,7,1,0,0,0,,2,5,12,36,6,1,1,2003,,1521420030116,01,wd,,1521420030116004,1,,,8,2,,,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1354,1863.2559705,200316128701wd,,0,1521420030116004,12033,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,85,Y,24,150,2,5,1521420030116005,94,8,7,1,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030116,01,wd,,1521420030116004,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1355,1777.0313657,200316128701wd,,0,1521420030116005,34996,03/03/2025
,,200316128701wd,152142003011611194,0,5,5,,2,1,111,99,Y,8,52,8,4.5,1521420030116006,94,8,7,5,0,0,0,,1,6,12,12,6,1,1,2003,,1521420030116,01,wd,,1521420030116006,1,,,8,1,,PALM BEACH,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1445,1777.0313657,200316128701wd,,0,1521420030116006,33469,03/03/2025
,FLORIDA POMPANO,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,2,10,1,3,1521420030118006,314,8,7,3,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118006,1,0,2,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1308,824.92615737,200316128701we,,0,1521420030118006,34997,03/03/2025
,FLORIDA POMPANO,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,2,10,2,3,1521420030118007,314,8,7,1,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118006,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1309,824.92615737,200316128701we,,0,1521420030118007,34997,03/03/2025
,FLORIDA POMPANO,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,0,5,2,3,1521420030118008,314,8,7,1,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118006,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8835280901,0,1,8,8,1310,824.92615737,200316128701we,,0,1521420030118008,34997,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,0,4,1,4,1521420030118013,314,8,7,2,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118013,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1425,824.92615737,200316128701we,,0,1521420030118013,34990,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,0,7,2,4,1521420030118014,314,8,7,2,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118013,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1426,824.92615737,200316128701we,,0,1521420030118014,34990,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,85,O,30,30,2,4,1521420030118015,314,8,7,2,0,0,1,,3,5,12,51,6,1,1,2003,,1521420030118,01,we,,1521420030118013,1,,,8,2,,HANOVER,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1427,864.95298711,200316128701we,,0,1521420030118015,34990,03/03/2025
,SHEEPSHEAD,200316128701we,152142003011885314,0,5,5,,2,1,85,99,Y,20,50,1,5,1521420030118016,314,8,7,3,0,0,0,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118016,1,0,8,8,2,,PALM BEACH,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1435,824.92615737,200316128701we,,0,1521420030118016,33411,03/03/2025
,SHEEPSHEAD,200316128701we,152142003011885314,0,5,5,,2,1,85,99,Y,20,50,2,5,1521420030118017,314,8,7,3,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118016,1,0,8,8,2,,PALM BEACH,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1436,824.92615737,200316128701we,,0,1521420030118017,33411,03/03/2025
,SHEEPSHEAD,200316128701we,152142003011885314,0,5,5,,2,1,85,99,Y,20,50,2,5,1521420030118018,314,8,7,3,0,0,1,,3,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118016,1,0,8,8,2,,PALM BEACH,20MAR200310:09,8,8,1,,,,8835430301,0,1,8,8,1437,824.92615737,200316128701we,,0,1521420030118018,33411,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,0,3,1,1.5,1521420030118019,314,8,7,1,0,0,0,,2,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118019,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1440,824.92615737,200316128701we,,0,1521420030118019,34997,03/03/2025
,,200316128701we,152142003011885314,,5,5,,2,1,85,85,Y,0,3,2,1.5,1521420030118020,314,8,7,0,0,0,1,,2,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118019,,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1441,824.92615737,200316128701we,,0,1521420030118020,34997,03/03/2025
,CREVALLE JACK,200316128701we,152142003011885314,0,5,5,,2,1,85,17,O,0,0,1,2,1521420030118021,314,8,7,2,0,0,0,,4,5,12,42,6,1,1,2003,,1521420030118,01,we,,1521420030118021,1,,,8,2,,,20MAR200310:09,8,8,1,,,,8835280303,0,1,8,8,1445,864.95298711,200316128701we,,0,1521420030118021,18901,03/03/2025
,CREVALLE JACK,200316128701we,152142003011885314,0,5,5,,2,1,85,17,O,0,0,2,2,1521420030118022,314,8,7,2,0,0,1,,4,5,12,42,6,1,1,2003,,1521420030118,01,we,,1521420030118021,1,,,8,2,,,20MAR200310:09,8,8,1,,,,8835280303,0,1,8,8,1446,864.95298711,200316128701we,,0,1521420030118022,18901,03/03/2025
,CREVALLE JACK,200316128701we,152142003011885314,0,5,5,,2,1,85,17,O,0,0,2,2,1521420030118023,314,8,7,2,0,0,1,,4,5,12,42,6,1,1,2003,,1521420030118,01,we,,1521420030118021,1,,,8,2,,,20MAR200310:09,8,8,1,,,,8835280303,0,1,8,8,1447,864.95298711,200316128701we,,0,1521420030118023,18901,03/03/2025
,CREVALLE JACK,200316128701we,152142003011885314,0,5,5,,2,1,85,85,Y,2,10,2,2,1521420030118024,314,8,7,1,0,0,1,,4,6,12,12,6,1,1,2003,,1521420030118,01,we,,1521420030118021,1,,,8,2,,MARTIN,20MAR200310:09,8,8,1,,,,8835280303,0,1,8,8,1448,824.92615737,200316128701we,,0,1521420030118024,34990,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,15,O,10,30,1,5,1521420030118025,314,8,7,5,0,0,0,,3,5,12,34,6,1,1,2003,,1521420030118,01,we,,1521420030118025,1,,,8,2,,GLOUCESTER,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1459,864.95298711,200316128701we,,0,1521420030118025,08096,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,15,O,10,30,2,5,1521420030118026,314,8,7,5,0,0,1,,3,5,12,34,6,1,1,2003,,1521420030118,01,we,,1521420030118025,1,,,8,2,,GLOUCESTER,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1500,864.95298711,200316128701we,,0,1521420030118026,08096,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,15,O,10,15,2,5,1521420030118027,314,8,7,5,0,0,1,,3,5,12,34,6,1,1,2003,,1521420030118,01,we,,1521420030118025,1,,,8,2,,GLOUCESTER,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1501,864.95298711,200316128701we,,0,1521420030118027,08080,03/03/2025
,,200316128701we,152142003011885314,0,5,5,,2,1,85,19,O,10,25,1,5,1521420030118028,314,8,7,3,0,0,0,,3,6,12,45,6,1,1,2003,,1521420030118,01,we,,1521420030118028,1,,,8,2,,CHARLESTON,20MAR200310:09,8,8,1,,,,0,0,1,8,8,1520,864.95298711,200316128701we,,0,1521420030118028,29464,03/03/2025
